file,detuning,pulse_time,ToTF,EF,df,popt,pcov,popt_l,pcov_l
2025-02-27_C_e_detuning=-2.dat,-2,20,0.358,17.7,"      OmegaR2   cyc  detuning     freq   VVA  cyc.1        ROIsum       fBg  \
0    0.000858  69.0      -2.0  47.2207  1.10   69.0  15571.866667  0.055413   
1    0.009229  66.0      -2.0  47.2207  1.14   66.0  15625.766667  0.112069   
2    0.017371  58.0      -2.0  47.2207  1.16   58.0  14765.100000  0.082174   
3    0.028857  62.0      -2.0  47.2207  1.18   62.0  15521.033333  0.130779   
4    0.043242  68.0      -2.0  47.2207  1.20   68.0  13897.700000  0.073261   
5    0.122292  61.0      -2.0  47.2207  1.24   61.0  13830.900000  0.124076   
6    0.428493  57.0      -2.0  47.2207  1.30   57.0  13599.266667  0.058599   
7    1.947666  64.0      -2.0  47.2207  1.40   64.0  13173.333333  0.075449   
8   11.050462  59.0      -2.0  47.2207  1.60   59.0  13158.666667  0.074556   
9   29.358386  65.0      -2.0  47.2207  1.80   65.0  13213.433333  0.136539   
10  55.778790  63.0      -2.0  47.2207  2.00   63.0  13080.700000  0.083192   

          fA1    fWidth1  ...  em_two2D_chd  em_two2D_cvd  em_ToTF  em_EF  \
0   25.558167  12.757500  ...      7.741461      4.307680      0.0    0.0   
1   25.600200  12.757167  ...      7.653550      4.763259      0.0    0.0   
2   24.484967  12.552467  ...      0.235912      0.485101      0.0    0.0   
3   25.591900  12.591433  ...      0.352708      0.557834      0.0    0.0   
4   23.285800  12.390400  ...      0.099668      0.314085      0.0    0.0   
5   23.058700  12.409300  ...      0.071935      0.043332      0.0    0.0   
6   23.554933  12.050133  ...      0.077716      0.045945      0.0    0.0   
7   22.343800  12.169867  ...      0.054837      0.032102      0.0    0.0   
8   22.631133  12.077033  ...      0.107568      0.189238      0.0    0.0   
9   22.427100  12.105533  ...      0.112597      0.026682      0.0    0.0   
10  22.050300  12.282833  ...      0.147485      0.160143      0.0    0.0   

    em_pulse_time        em_N  em_transfer   em_loss  em_anomalous_loss  \
0             0.0  298.151759     0.011798  0.032787           0.022812   
1             0.0  424.268382     0.007369  0.026399           0.032461   
2             0.0  593.045857     0.025842  0.068003           0.045375   
3             0.0  324.965701     0.024606  0.045597           0.024863   
4             0.0  476.154444     0.073098  0.095644           0.036431   
5             0.0   94.091288     0.066000  0.065693           0.007199   
6             0.0  490.602608     0.006490  0.021407           0.037537   
7             0.0  436.538843     0.015066  0.024758           0.033400   
8             0.0  269.815164     0.001373  0.013535           0.020644   
9             0.0  403.464579     0.018430  0.024651           0.030870   
10            0.0  346.065195     0.010907  0.023778           0.026478   

    em_OmegaR  
0         0.0  
1         0.0  
2         0.0  
3         0.0  
4         0.0  
5         0.0  
6         0.0  
7         0.0  
8         0.0  
9         0.0  
10        0.0  

[11 rows x 183 columns]",[0.36707186 0.19768259],"[[3.50266002e-06 6.43068477e-06]
 [6.43068477e-06 3.66707922e-04]]",[0.43042477 0.1718452 ],"[[5.75258647e-05 7.77331687e-05]
 [7.77331687e-05 8.11917004e-04]]"
2025-02-27_C_e_detuning=-1.dat,-1,20,0.358,17.7,"      OmegaR2   cyc  detuning     freq   VVA  cyc.1        ROIsum       fBg  \
0    0.000858  15.0      -1.0  47.2217  1.10   15.0  15465.100000  0.123550   
1    0.003928  24.0      -1.0  47.2217  1.12   24.0  15361.500000  0.112654   
2    0.009228  26.0      -1.0  47.2217  1.14   26.0  14143.266667  0.107714   
3    0.017369  14.0      -1.0  47.2217  1.16   14.0  14699.433333  0.155489   
4    0.028854  17.0      -1.0  47.2217  1.18   17.0  14096.966667  0.064209   
5    0.043238  20.0      -1.0  47.2217  1.20   20.0  13849.133333  0.098505   
6    0.077736  18.0      -1.0  47.2217  1.22   18.0  13537.500000  0.046076   
7    0.122280  23.0      -1.0  47.2217  1.24   23.0  13316.033333  0.140765   
8    0.428453  19.0      -1.0  47.2217  1.30   19.0  13541.933333  0.128277   
9    1.947486  22.0      -1.0  47.2217  1.40   22.0  12854.466667  0.157000   
10  11.049438  16.0      -1.0  47.2217  1.60   16.0  12814.500000  0.019338   

          fA1    fWidth1  ...  em_two2D_chd  em_two2D_cvd  em_ToTF  em_EF  \
0   25.729967  12.510500  ...      0.126095      0.091813      0.0    0.0   
1   25.385933  12.636600  ...      0.502791      0.157754      0.0    0.0   
2   24.117833  12.179500  ...      0.151972      0.129914      0.0    0.0   
3   24.688867  12.203100  ...      0.052602      0.191623      0.0    0.0   
4   23.911967  12.333133  ...      0.033270      0.076826      0.0    0.0   
5   23.242867  12.284700  ...      0.110772      0.059673      0.0    0.0   
6   22.827267  12.318133  ...      0.045609      0.173941      0.0    0.0   
7   22.535200  12.129067  ...      0.048262      0.081197      0.0    0.0   
8   22.976500  12.167833  ...      0.070097      0.103952      0.0    0.0   
9   21.803867  11.981467  ...      0.034621      0.101237      0.0    0.0   
10  22.316533  11.981733  ...      0.033706      0.046361      0.0    0.0   

    em_pulse_time        em_N  em_transfer   em_loss  em_anomalous_loss  \
0             0.0  225.988831     0.005142  0.013161           0.017377   
1             0.0  379.962263     0.009512  0.036491           0.029217   
2             0.0  185.994473     0.014143  0.024263           0.014302   
3             0.0  697.319812     0.025408  0.069158           0.053621   
4             0.0  508.176674     0.021482  0.026956           0.039076   
5             0.0  687.105398     0.040375  0.065617           0.052835   
6             0.0  402.761558     0.015334  0.033216           0.030970   
7             0.0  378.045493     0.013668  0.012939           0.029070   
8             0.0  294.692653     0.007959  0.015174           0.022660   
9             0.0  604.177117     0.009857  0.033882           0.046458   
10            0.0  416.375401     0.010901  0.026681           0.032017   

    em_OmegaR  
0         0.0  
1         0.0  
2         0.0  
3         0.0  
4         0.0  
5         0.0  
6         0.0  
7         0.0  
8         0.0  
9         0.0  
10        0.0  

[11 rows x 183 columns]",[0.41761719 0.03059794],"[[1.45836891e-04 2.33939144e-05]
 [2.33939144e-05 3.10000555e-05]]",[0.46411632 0.02780292],"[[1.23917784e-04 1.92719181e-05]
 [1.92719181e-05 1.61006806e-05]]"
2025-02-26_E_e_detuning=0.dat,0,20,0.358,17.7,"     OmegaR2    cyc  detuning     freq   VVA  cyc.1        ROIsum       fBg  \
0   0.000858   20.0       0.0  47.2227  1.10   20.0  16431.233333  0.148869   
1   0.003928   13.0       0.0  47.2227  1.12   13.0  16155.766667  0.195796   
2   0.009227   21.0       0.0  47.2227  1.14   21.0  14699.833333  0.115043   
3   0.017367   16.0       0.0  47.2227  1.16   16.0  15132.000000  0.174232   
4   0.028851   14.0       0.0  47.2227  1.18   14.0  15092.133333  0.183091   
5   0.043234   25.0       0.0  47.2227  1.20   25.0  14665.166667  0.228027   
6   0.077729   23.0       0.0  47.2227  1.22   23.0  14113.966667  0.217578   
7   0.122269   15.0       0.0  47.2227  1.24   15.0  14064.633333  0.246176   
8   0.428414   19.0       0.0  47.2227  1.30   19.0  13260.400000  0.131930   
9   1.947305   17.0       0.0  47.2227  1.40   17.0  12307.066667  0.131124   
10  5.627017  120.0       0.0  47.2227  1.50  120.0  12892.566667  0.268437   

          fA1    fWidth1  ...  em_two2D_chd  em_two2D_cvd  em_ToTF  em_EF  \
0   25.739667  12.702200  ...      0.315626      0.225779      0.0    0.0   
1   25.567400  12.572867  ...      0.117280      0.197970      0.0    0.0   
2   23.309367  12.456833  ...      0.102164      0.099557      0.0    0.0   
3   24.099800  12.338900  ...      0.220092      0.062060      0.0    0.0   
4   23.835733  12.429800  ...      0.075761      0.073452      0.0    0.0   
5   23.153967  12.333233  ...      0.032438      0.084844      0.0    0.0   
6   22.783033  11.975133  ...      0.074711      0.167562      0.0    0.0   
7   22.417867  12.138033  ...      0.071308      0.163337      0.0    0.0   
8   21.900367  11.837400  ...      0.099210      0.179853      0.0    0.0   
9   20.152600  11.767633  ...      0.012647      0.018445      0.0    0.0   
10  21.078800  11.833333  ...      0.163642      0.051545      0.0    0.0   

    em_pulse_time        em_N  em_transfer   em_loss  em_anomalous_loss  \
0             0.0  212.286034     0.005196  0.018591           0.015686   
1             0.0  411.852903     0.003498  0.032983           0.030432   
2             0.0  395.275888     0.006289  0.021193           0.029207   
3             0.0  631.242518     0.017278  0.056460           0.046643   
4             0.0  489.836221     0.007421  0.034879           0.036194   
5             0.0  412.867149     0.022376  0.037862           0.030507   
6             0.0  275.770951     0.029626  0.039571           0.020377   
7             0.0  494.004806     0.017471  0.035536           0.036502   
8             0.0  385.787294     0.024566  0.036883           0.028506   
9             0.0  382.534488     0.006616  0.016448           0.028266   
10            0.0  464.743725     0.004283  0.019187           0.034340   

    em_OmegaR  
0         0.0  
1         0.0  
2         0.0  
3         0.0  
4         0.0  
5         0.0  
6         0.0  
7         0.0  
8         0.0  
9         0.0  
10        0.0  

[11 rows x 174 columns]",[0.3585039  0.05643623],"[[7.91274397e-05 1.77804750e-05]
 [1.77804750e-05 5.14554622e-05]]",[0.49795126 0.03632245],"[[5.27122149e-04 7.35221636e-05]
 [7.35221636e-05 6.87518441e-05]]"
2025-02-26_E_e_detuning=1.dat,1,20,0.358,17.7,"     OmegaR2    cyc  detuning     freq   VVA  cyc.1        ROIsum       fBg  \
0   0.000858   59.0       1.0  47.2237  1.10   59.0  15851.966667  0.094236   
1   0.003927   52.0       1.0  47.2237  1.12   52.0  15483.800000  0.269749   
2   0.009226   60.0       1.0  47.2237  1.14   60.0  15763.433333  0.274076   
3   0.017366   55.0       1.0  47.2237  1.16   55.0  15005.966667  0.224443   
4   0.028849   53.0       1.0  47.2237  1.18   53.0  14379.333333  0.300921   
5   0.043230   64.0       1.0  47.2237  1.20   64.0  13206.233333  0.196449   
6   0.077722   62.0       1.0  47.2237  1.22   62.0  13849.633333  0.240274   
7   0.122258   54.0       1.0  47.2237  1.24   54.0  13733.166667  0.189842   
8   0.428374   58.0       1.0  47.2237  1.30   58.0  13783.000000  0.215686   
9   1.947125   56.0       1.0  47.2237  1.40   56.0  13024.233333  0.028870   
10  5.626495  121.0       1.0  47.2237  1.50  121.0  12652.700000  0.170304   

          fA1    fWidth1  ...  em_two2D_chd  em_two2D_cvd  em_ToTF  em_EF  \
0   25.005600  12.734300  ...      0.200270      0.066392      0.0    0.0   
1   24.559367  12.445500  ...      0.091299      0.265239      0.0    0.0   
2   24.998700  12.453200  ...      0.076184      0.072613      0.0    0.0   
3   23.982267  12.341867  ...      0.051195      0.156163      0.0    0.0   
4   22.906433  12.144467  ...      0.197082      0.109931      0.0    0.0   
5   21.467433  11.903467  ...      0.135040      0.062256      0.0    0.0   
6   22.547400  11.997833  ...      0.050411      0.143088      0.0    0.0   
7   22.185000  12.053867  ...      0.162217      0.246428      0.0    0.0   
8   22.373500  11.993633  ...      0.069701      0.062159      0.0    0.0   
9   21.806033  11.802600  ...      0.061007      0.025644      0.0    0.0   
10  20.928000  11.847533  ...      0.028371      0.297484      0.0    0.0   

    em_pulse_time        em_N  em_transfer   em_loss  em_anomalous_loss  \
0             0.0  457.232310     0.003443  0.031416           0.035075   
1             0.0  392.495054     0.005050  0.025771           0.030109   
2             0.0  231.636116     0.008014  0.009631           0.017769   
3             0.0  146.526575     0.010523  0.007178           0.011240   
4             0.0  169.205510     0.008551  0.004693           0.012980   
5             0.0   59.637164     0.000948  0.003470           0.004575   
6             0.0   53.376576     0.003071  0.003297           0.004095   
7             0.0  492.432783     0.015634  0.022270           0.037775   
8             0.0  578.100110     0.006513  0.023745           0.044347   
9             0.0  257.652870     0.006474  0.015504           0.019765   
10            0.0  490.201296     0.012652  0.024416           0.037604   

    em_OmegaR  
0         0.0  
1         0.0  
2         0.0  
3         0.0  
4         0.0  
5         0.0  
6         0.0  
7         0.0  
8         0.0  
9         0.0  
10        0.0  

[11 rows x 174 columns]",[0.38497362 0.01961958],"[[1.31819864e-04 2.40743642e-05]
 [2.40743642e-05 5.03208746e-06]]",[0.46371056 0.02055641],"[[4.35342876e-04 5.57975625e-05]
 [5.57975625e-05 1.10938687e-05]]"
2025-02-26_E_e_detuning=2.dat,2,20,0.358,17.7,"     OmegaR2    cyc  detuning     freq   VVA  cyc.1        ROIsum       fBg  \
0   0.000857   98.0       2.0  47.2247  1.10   98.0  15574.566667  0.123216   
1   0.003927   91.0       2.0  47.2247  1.12   91.0  16205.666667  0.029010   
2   0.009225   99.0       2.0  47.2247  1.14   99.0  14655.700000  0.038899   
3   0.017364   94.0       2.0  47.2247  1.16   94.0  14744.666667  0.201040   
4   0.028846   92.0       2.0  47.2247  1.18   92.0  13406.133333  0.137956   
5   0.043226  103.0       2.0  47.2247  1.20  103.0  13461.533333  0.222645   
6   0.077714  101.0       2.0  47.2247  1.22  101.0  14113.333333  0.096192   
7   0.122246   93.0       2.0  47.2247  1.24   93.0  13103.366667  0.189881   
8   0.428334   97.0       2.0  47.2247  1.30   97.0  12195.933333  0.177196   
9   1.946944   95.0       2.0  47.2247  1.40   95.0  13160.733333  0.036131   
10  5.625973  122.0       2.0  47.2247  1.50  122.0  11968.433333  0.206374   

          fA1    fWidth1  ...  em_two2D_chd  em_two2D_cvd  em_ToTF  em_EF  \
0   24.793733  12.627233  ...      0.348352      0.591596      0.0    0.0   
1   25.789500  12.744100  ...      0.136298      0.207302      0.0    0.0   
2   23.766600  12.529500  ...      0.237449      0.311285      0.0    0.0   
3   23.892300  12.256833  ...      0.182835      0.080593      0.0    0.0   
4   21.998933  12.009167  ...      0.061968      0.114163      0.0    0.0   
5   21.586533  12.174167  ...      0.146103      0.131422      0.0    0.0   
6   22.732633  12.403000  ...      0.055686      0.092786      0.0    0.0   
7   21.521767  11.917367  ...      0.057935      0.112938      0.0    0.0   
8   20.269633  11.754500  ...      0.133206      0.033055      0.0    0.0   
9   21.572767  12.246033  ...      0.063444      0.132283      0.0    0.0   
10  20.128100  11.646000  ...      0.133260      0.058898      0.0    0.0   

    em_pulse_time        em_N  em_transfer   em_loss  em_anomalous_loss  \
0             0.0  232.489216     0.006790  0.023284           0.018718   
1             0.0  256.739754     0.006990  0.025715           0.020671   
2             0.0  579.512743     0.008005  0.049308           0.046658   
3             0.0  456.982553     0.028054  0.007968           0.036793   
4             0.0  307.626333     0.046572  0.059136           0.024768   
5             0.0  554.304214     0.011381  0.040453           0.044629   
6             0.0  576.384408     0.034704  0.054300           0.046406   
7             0.0  532.558909     0.009382  0.026458           0.042878   
8             0.0  475.790865     0.000653  0.021342           0.038307   
9             0.0  278.907361     0.018320  0.011979           0.022456   
10            0.0  148.222187     0.010015  0.008740           0.011934   

    em_OmegaR  
0         0.0  
1         0.0  
2         0.0  
3         0.0  
4         0.0  
5         0.0  
6         0.0  
7         0.0  
8         0.0  
9         0.0  
10        0.0  

[11 rows x 174 columns]",[0.43685743 0.04518485],"[[1.69263431e-06 5.06359574e-07]
 [5.06359574e-07 1.94684973e-05]]",[0.51430823 0.04877822],"[[1.83791489e-04 2.49857460e-05]
 [2.49857460e-05 3.47973470e-05]]"
2025-02-26_F_e_detuning=4.dat,4,20,0.358,17.7,"      OmegaR2   cyc  detuning     freq   VVA  cyc.1        ROIsum       fBg  \
0    0.000857  15.0       4.0  47.2267  1.10   15.0  14802.000000  0.145749   
1    0.009223  13.0       4.0  47.2267  1.14   13.0  17397.100000  0.188650   
2    0.028841  23.0       4.0  47.2267  1.18   23.0  16570.133333  0.211293   
3    0.077700  19.0       4.0  47.2267  1.22   19.0  15785.700000  0.174000   
4    0.192642  20.0       4.0  47.2267  1.26   20.0  15146.966667  0.182110   
5    0.428255  16.0       4.0  47.2267  1.30   16.0  13000.733333  0.189021   
6    0.875163  22.0       4.0  47.2267  1.34   22.0  13200.733333  0.141030   
7    1.536185  25.0       4.0  47.2267  1.38   25.0  13860.266667  0.205335   
8    5.624930  21.0       4.0  47.2267  1.50   21.0  13696.233333  0.225925   
9   19.097467  24.0       4.0  47.2267  1.70   24.0  12729.766667  0.097622   
10  41.494682  79.0       4.0  47.2267  1.90   79.0  12336.200000  0.268091   
11  71.048512  82.0       4.0  47.2267  2.10   82.0  11873.266667  0.187571   

          fA1    fWidth1  ...  em_two2D_chd  em_two2D_cvd  em_ToTF  em_EF  \
0   24.182900  12.222267  ...      0.745017      0.403287      0.0    0.0   
1   27.151567  12.905633  ...      7.916682      5.504049      0.0    0.0   
2   26.256200  12.637333  ...      0.215376      0.347090      0.0    0.0   
3   25.331667  12.343867  ...      0.128153      0.288668      0.0    0.0   
4   24.422800  12.276900  ...      0.090940      0.103537      0.0    0.0   
5   21.152700  11.963967  ...      0.042431      0.203578      0.0    0.0   
6   21.694200  11.831300  ...      0.044512      0.077233      0.0    0.0   
7   22.533800  11.953267  ...      0.034035      0.038554      0.0    0.0   
8   21.962767  12.069100  ...      0.113947      0.051737      0.0    0.0   
9   20.976033  11.985133  ...      0.128754      0.078876      0.0    0.0   
10  19.670133  12.066933  ...      0.026450      0.066799      0.0    0.0   
11  19.086933  12.034600  ...      0.098917      0.137052      0.0    0.0   

    em_pulse_time        em_N  em_transfer   em_loss  em_anomalous_loss  \
0             0.0  212.512596     0.001374  0.015367           0.015963   
1             0.0  434.171766     0.007083  0.024773           0.032614   
2             0.0  417.634009     0.010643  0.020116           0.031372   
3             0.0  381.077311     0.023909  0.012777           0.028625   
4             0.0  479.525950     0.017344  0.038616           0.036021   
5             0.0  428.229870     0.030714  0.043628           0.032167   
6             0.0  449.734052     0.011516  0.022011           0.033783   
7             0.0  586.091949     0.007278  0.018576           0.044026   
8             0.0  475.135979     0.007571  0.019742           0.035691   
9             0.0  196.596311     0.001471  0.007097           0.014768   
10            0.0  384.910635     0.006821  0.015608           0.028913   
11            0.0  328.736046     0.004913  0.009740           0.024694   

    em_OmegaR  
0         0.0  
1         0.0  
2         0.0  
3         0.0  
4         0.0  
5         0.0  
6         0.0  
7         0.0  
8         0.0  
9         0.0  
10        0.0  
11        0.0  

[12 rows x 174 columns]",[0.54091527 0.70912564],"[[0.00018457 0.00064521]
 [0.00064521 0.07330547]]",[0.64297146 0.53180711],"[[0.00060515 0.00124361]
 [0.00124361 0.03435269]]"
2025-02-26_F_e_detuning=8.dat,8,20,0.358,17.7,"     OmegaR2    cyc  detuning     freq  VVA  cyc.1        ROIsum       fBg  \
0   0.043202  61.00       8.0  47.2307  1.2  61.00  16369.933333  0.057019   
1   0.428096  86.00       8.0  47.2307  1.3  86.00  14280.233333  0.117087   
2   1.945861  60.00       8.0  47.2307  1.4  60.00  14076.433333  0.142804   
3   5.622843  87.75       8.0  47.2307  1.5  87.75  13145.200000  0.150199   
4  11.040219  64.00       8.0  47.2307  1.6  64.00  13590.266667  0.095362   
5  29.331171  53.00       8.0  47.2307  1.8  53.00  12996.700000  0.151297   
6  55.727083  57.00       8.0  47.2307  2.0  57.00  12489.433333  0.252521   
7  88.169683  54.00       8.0  47.2307  2.2  54.00  11532.133333  0.107018   

         fA1    fWidth1  ...  em_two2D_chd  em_two2D_cvd  em_ToTF  em_EF  \
0  26.161167  12.736067  ...      0.562580      0.218497      0.0    0.0   
1  23.512800  12.132433  ...      0.088584      0.194907      0.0    0.0   
2  22.926200  12.188200  ...      0.106182      0.091409      0.0    0.0   
3  21.060775  12.213525  ...      0.153845      0.126701      0.0    0.0   
4  22.012900  12.251033  ...      0.079877      0.147851      0.0    0.0   
5  20.792167  12.193533  ...      0.097821      0.212856      0.0    0.0   
6  20.270067  11.885267  ...      0.145081      0.151738      0.0    0.0   
7  18.443333  12.109900  ...      0.014839      0.120615      0.0    0.0   

   em_pulse_time        em_N  em_transfer   em_loss  em_anomalous_loss  \
0            0.0  443.458719     0.003805  0.029537           0.033158   
1            0.0  231.493157     0.001649  0.015222           0.017309   
2            0.0  434.496020     0.018465  0.019461           0.032488   
3            0.0  639.532692     0.007026  0.021806           0.047819   
4            0.0  320.403717     0.004116  0.006698           0.023957   
5            0.0  441.840639     0.010693  0.021622           0.033037   
6            0.0   40.577634     0.002843  0.002977           0.003034   
7            0.0  705.433099     0.004234  0.020336           0.052747   

   em_OmegaR  
0        0.0  
1        0.0  
2        0.0  
3        0.0  
4        0.0  
5        0.0  
6        0.0  
7        0.0  

[8 rows x 174 columns]",[0.65779938 4.82494643],"[[5.63022336e-05 9.87025403e-04]
 [9.87025403e-04 8.85376746e-02]]",[0.70847037 4.50676093],"[[1.52573462e-04 3.32621688e-03]
 [3.32621688e-03 5.63227063e-01]]"
