r_e/a,ka_Tmatrix
0.01,1.0050505279211819
0.012964824120603015,1.0065676096019043
0.015929648241206032,1.0080938489151146
0.018894472361809043,1.0096293328499146
0.021859296482412062,1.0111741495445896
0.024824120603015074,1.01272838830616
0.027788944723618092,1.0142921396303364
0.030753768844221104,1.015865495221896
0.03371859296482412,1.0174485480154865
0.036683417085427134,1.0190413921968675
0.03964824120603015,1.0206441232246035
0.042613065326633164,1.0222568378522148
0.04557788944723618,1.0238796341508056
0.0485427135678392,1.0255126115321722
0.05150753768844221,1.027155870772411
0.054472361809045224,1.0288095140360354
0.05743718592964824,1.0304736449006144
0.06040201005025126,1.0321483683819481
0.06336683417085427,1.0338337909597934
0.06633165829145728,1.035530020604153
0.0692964824120603,1.0372371668021427
0.07226130653266331,1.0389553405854557
0.07522613065326632,1.0406846545584316
0.07819095477386934,1.042425222926755
0.08115577889447236,1.0441771615267939
0.08412060301507537,1.045940587855598
0.08708542713567839,1.0477156211015741
0.0900502512562814,1.0495023821758545
0.09301507537688442,1.0513009937443807
0.09597989949748743,1.053111580260719
0.09894472361809044,1.0549342679996285
0.10190954773869346,1.0567691850914018
0.10487437185929648,1.058616461557001
0.1078391959798995,1.060476229344008
0.11080402010050251,1.062348622363414
0.11376884422110552,1.0642337765272698
0.11673366834170854,1.066131829787224
0.11969849246231155,1.0680429221739665
0.12266331658291456,1.0699671958376136
0.12562814070351758,1.0719047950890503
0.1285929648241206,1.0738558664422635
0.1315577889447236,1.0758205586576932
0.13452261306532665,1.0777990227866294
0.13748743718592965,1.0797914122166843
0.14045226130653266,1.0817978827183727
0.1434170854271357,1.0838185924928316
0.1463819095477387,1.0858537022207118
0.14934673366834172,1.087903375112274
0.15231155778894473,1.0899677769587306
0.15527638190954773,1.0920470761848622
0.15824120603015077,1.094141443902951
0.16120603015075377,1.0962510539680699
0.1641708542713568,1.0983760830347666
0.1671356783919598,1.1005167106151845
0.1701005025125628,1.1026731191386647
0.17306532663316584,1.1048454940128725
0.17603015075376885,1.1070340236864962
0.17899497487437185,1.1092388997135647
0.1819597989949749,1.1114603168194348
0.1849246231155779,1.1136984729684982
0.1878894472361809,1.1159535694336629
0.19085427135678393,1.1182258108676635
0.19381909547738693,1.1205154053762574
0.19678391959798996,1.122822564593366
0.19974874371859297,1.125147503758223
0.20271356783919597,1.1274904417945926
0.205678391959799,1.1298516013921243
0.208643216080402,1.1322312090899118
0.21160804020100504,1.1346294953623273
0.21457286432160805,1.1370466947072053
0.21753768844221105,1.1394830457364518
0.22050251256281408,1.141938791269157
0.2234673366834171,1.1444141784272974
0.2264321608040201,1.1469094587341058
0.22939698492462313,1.1494248882152056
0.23236180904522613,1.1519607275025967
0.23532663316582914,1.1545172419415886
0.23829145728643217,1.157094701700782
0.24125628140703517,1.1596933818852009
0.2442211055276382,1.162313562652681
0.2471859296482412,1.1649555293336307
0.2501507537688442,1.167619572554272
0.2531155778894472,1.1703059883634914
0.2560804020100502,1.1730150783634195
0.2590452261306533,1.1757471498438703
0.2620100502512563,1.1785025159207805
