freq,cyc,cyc.1,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd,ratio_59,c5_s,c9_s,ratio_59_s,e_freq,e_cyc,e_cyc.1,e_ROIsum,e_fBg,e_fA1,e_fWidth1,e_fCtr1,e_fA2,e_fWidth2,e_fCtr2,e_box1,e_box2,e_box3,e_box4,e_box5,e_box6,e_box7,e_box8,e_box9,e_Nfit,e_BZ-2,e_BZ-1,e_BZ0,e_BZ1,e_BZ2,e_Excited,e_c5,e_c7,e_c9,e_fraction95,e_fraction75,e_fraction97,e_sum95,e_two2D_bg,e_two2D_a1,e_two2D_sh1,e_two2D_sv1,e_two2D_ch1,e_two2D_cv1,e_two2D_a2,e_two2D_sh2,e_two2D_sv2,e_two2D_ch2,e_two2D_cv2,e_two2D_chd,e_two2D_cvd,e_ratio_59,e_c5_s,e_c9_s,e_ratio_59_s,em_freq,em_cyc,em_cyc.1,em_ROIsum,em_fBg,em_fA1,em_fWidth1,em_fCtr1,em_fA2,em_fWidth2,em_fCtr2,em_box1,em_box2,em_box3,em_box4,em_box5,em_box6,em_box7,em_box8,em_box9,em_Nfit,em_BZ-2,em_BZ-1,em_BZ0,em_BZ1,em_BZ2,em_Excited,em_c5,em_c7,em_c9,em_fraction95,em_fraction75,em_fraction97,em_sum95,em_two2D_bg,em_two2D_a1,em_two2D_sh1,em_two2D_sv1,em_two2D_ch1,em_two2D_cv1,em_two2D_a2,em_two2D_sh2,em_two2D_sv2,em_two2D_ch2,em_two2D_cv2,em_two2D_chd,em_two2D_cvd,em_ratio_59,em_c5_s,em_c9_s,em_ratio_59_s,filename,loss
43.64,10.5,10.5,28866.0,-0.0252848,46.9908,13.5262,115.297,-0.10736425,54.892955,97.7766108,-1.906723,-0.14918545000000002,1.16155,-0.3021431,0.636474,-71.64275,14450.7,87.03465,13689.6,21081.25,-1.45560895,0.30192995,2.0637825,0.148972,1.087588,0.740076,14507.75,92.2224,13746.65,0.492076,0.9890315000000001,0.0121659,29491.6,-0.000138947,1.172045,13.825500000000002,-11.267600000000002,114.9845,90.32325,1.0382179999999999,13.3542,12.4897,114.5655,140.695,0.418577,-50.371849999999995,1.0560728963559844,,12.914619548904673,,43.64,14.849242404917497,14.849242404917497,1822.0727537614978,0.070579721942779,2.789677673137167,0.04313351365237936,0.14990663761154538,0.1341250749156361,88.48740623729486,138.23851192032615,2.3469114483887115,0.2382193955449577,3.6507216005880263,0.559219499120712,1.8715080030478095,25.100098701100762,784.1814203358812,13.424351530148494,991.5051285797774,749.7453200920984,2.188864668222822,0.39626836774186885,3.3346271917281096,0.7172679056321982,2.029554853924377,1.2651752518888442,804.19254224346,15.241828089832264,1011.5162504873563,0.00454528238946712,0.001197131780548825,0.0011087434329005064,1906.7841461476444,1.0885201789585719e-05,0.056816029868339196,0.013435028842543864,0.0770746391493343,0.17748380207782682,0.26537717497931834,0.0864678456306157,0.009616652224137243,0.14721963184303963,0.030405591591026043,0.3280975464705571,0.14705416885624156,0.06286179284748328,0.019207760008428863,,0.0807654263814162,,43.64,10.5,10.5,1288.4000000000015,0.0499074,1.9726,0.03049999999999997,0.1059999999999981,0.09484075,62.57004499999999,97.74938920000001,1.659517,0.16844655,2.58145,0.39542790000000005,1.323356,17.748450000000002,554.5,9.492450000000005,701.1000000000004,530.1500000000015,1.54776105,0.28020405,2.3579375,0.507185,1.435112,0.894614,568.6499999999996,10.777599999999996,715.25,0.0032139999999999946,0.0008465,0.000784,1348.3000000000002,7.697000000000004e-06,0.04017500000000007,0.00949999999999962,0.05450000000000044,0.1255000000000024,0.18765000000000498,0.061141999999999946,0.006800000000000139,0.1041000000000003,0.021500000000003183,0.23199999999999932,0.103983,0.044449999999999434,0.013581937353363827,,0.05710978067972228,,2024-10-30_D_e.dat,-613.0132064907502
43.66,18.0,18.0,29032.1,-0.0220546,47.989,13.2037,115.321,-0.0213351,30.539,4.40761e-10,-3.1873,0.415806,-3.57929,-0.636861,2.40989,-56.6739,14466.6,80.2205,13744.3,20648.1,-2.83044,0.772667,-2.86557,-0.28,2.76675,-0.176057,14511.8,84.3244,13789.4,0.491221,0.989934,0.0111393,29542.2,0.000149635,1.23382,13.4006,-10.9831,115.049,90.4295,1.10553,12.981,11.9935,114.523,140.889,0.525259,-50.4598,1.0523880661957736,,12.47748466238288,,43.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-30_D_e.dat,-617.0632064907495
43.68,18.5,18.5,27694.4,-0.128612,45.4167,13.56045,115.34700000000001,0.07998395,0.54393,47.7943,-0.8571205000000001,0.43792265,-1.7382849999999999,-1.1667494999999999,-0.35095999999999994,-66.10965,13963.85,89.88355,13109.55,20065.25,-0.44084650000000003,0.8541989999999999,-0.9057371000000001,-0.7504765,0.06531500000000001,0.6977135,14016.5,94.67070000000001,13162.2,0.49429,0.9883065,0.01311685,28363.35,-0.00020910600000000003,1.142515,13.788450000000001,-11.19015,114.94300000000001,90.52414999999999,0.992529,13.36845,12.522549999999999,114.666,140.8895,0.2769455,-50.3654,1.0655843844464812,,12.938182923739046,,43.68,14.849242404917497,14.849242404917497,722.945973085126,0.012027886347983166,1.551675120635761,0.07700392847121582,0.11455129855220997,0.04825020903172337,10.416630409964634,11.28514138502482,0.9668546790808328,0.7262825978535111,1.0076908028011369,0.5226798976242534,1.9301610963336713,31.052523585129116,238.08285322551106,11.241937160694334,584.4237546506815,561.6549162964768,0.771326926160691,0.9218140984395932,1.3987461672200643,0.32715355891767395,2.1256973345351873,0.328446150113683,262.90230124515784,8.993408307199214,609.1017813140924,0.006884391621632203,0.001313097292663417,0.0018249718915643602,926.8048581012071,5.07349115501348e-05,0.04284359987209286,0.2028689355224206,0.09666149698820124,0.09899494936611203,0.3399062297163776,0.056527530301614955,0.05352798333582062,0.23044609998869572,0.12020815280171931,0.5027529214236443,0.021311491278181376,0.1623517169604348,0.029337576200154685,,0.09315065074745839,,43.68,10.5,10.5,511.1999999999998,0.008504999999999995,1.0972000000000008,0.054450000000000554,0.08099999999999241,0.03411805,7.36567,7.979799999999997,0.6836695,0.51355935,0.712545,0.3695905,1.36483,21.957449999999998,168.35000000000036,7.949250000000006,413.25,397.15000000000146,0.5454105,0.651821,0.9890629,0.23133249999999997,1.503095,0.2322465,185.89999999999964,6.359299999999994,430.7000000000003,0.0048679999999999835,0.0009284999999999988,0.0012904499999999998,655.3499999999995,3.587500000000001e-05,0.03029499999999996,0.14345000000000008,0.06835000000000013,0.06999999999999673,0.24035000000000295,0.03997099999999998,0.03784999999999927,0.16294999999999993,0.0850000000000044,0.35550000000000637,0.015069500000000013,0.11480000000000246,0.020744799074706444,,0.06586745681546757,,2024-10-30_D_e.dat,-121.76320649075024
43.7,12.5,12.5,28544.65,-0.062428735,47.110600000000005,13.4307,115.30250000000001,-0.11868805,19.478975,124.681501562905,-0.5282134,-0.826926,-0.953475,-1.0123215,0.821519,-46.554649999999995,14610.0,89.48564999999999,13379.4,20636.75,-0.235072,-0.5337810000000001,-0.3671899999999999,-0.7191775,1.1146645,0.3185565,14647.05,92.8569,13416.5,0.5004,0.9890375,0.01257585,29271.1,-0.000259975,1.20733,13.64615,-11.1629,114.9705,90.27680000000001,1.013884,13.3087,12.56475,114.5655,140.65050000000002,0.404818,-50.3738,1.0917483926911138,,12.93132284833867,,43.7,14.849242404917497,14.849242404917497,309.92490219406454,0.07925855965623176,0.7109251578049585,0.08287291475506367,0.1039446968344214,0.1382195060214187,15.540828192256999,176.3262660667396,0.7958297317637235,1.363151967490052,2.8916919684589506,1.0679271081700754,0.22540867127952283,117.29112519728422,184.55486988968892,2.107673182682736,194.5957861825384,156.1998879641094,0.057279891916797485,0.6245973193170141,4.368788536882965,1.8064775137024265,0.9639640265593421,0.04257419218846083,277.96367568443145,10.601086284904955,288.0753026554005,0.0006222539674441364,0.0010330830073134998,0.001152513342655954,591.9897972093769,9.817046285925317e-05,0.02033639102692519,0.12593571772932452,0.06703372285648423,0.15202795795511012,0.09418662325405472,0.02559160862470349,0.009616652224137243,0.11108647532440648,0.08555992052357884,0.06858935777509101,0.06645672372303647,0.16305882374161718,0.002723666601841627,,0.06183618736997997,,43.7,10.5,10.5,219.15000000000055,0.056044264999999996,0.5027000000000026,0.05860000000000021,0.07349999999999923,0.09773595,10.989024999999998,124.681498437095,0.5627366,0.963894,2.0447349999999997,0.7551385,0.15938799999999997,82.93735,130.5,1.4903499999999958,137.60000000000036,110.45000000000073,0.04050300000000001,0.4416570000000001,3.0892,1.2773725,0.6816255,0.030104499999999992,196.54999999999973,7.496099999999998,203.70000000000073,0.00043999999999998207,0.0007304999999999673,0.00081495,418.59999999999945,6.941700000000003e-05,0.01438000000000006,0.0890500000000003,0.047399999999999665,0.1075000000000017,0.06660000000000466,0.018095999999999973,0.006800000000000139,0.0785499999999999,0.06050000000000466,0.0484999999999971,0.04699199999999999,0.11529999999999951,0.0019259231238535346,,0.04372478741203478,,2024-10-30_D_e.dat,-752.3132064907495
43.72,15.5,15.5,28423.7,-0.0767433,45.7685,13.67985,115.1695,0.035366394999999995,3.507999999999999,312.0885,0.19048479999999998,-0.47766909999999996,0.8207983999999999,0.8971509999999999,1.02103,-49.294995,14138.95,102.92044999999999,13389.6,20474.05,0.500883,-0.16727079,1.441597,1.207552,1.3314300000000001,0.894729,14178.3,106.48995,13428.85,0.492092,0.9870300000000001,0.01437925,28815.7,3.032177e-05,1.132865,13.95605,11.27975,114.774,89.98904999999999,1.000152,13.4487,12.61135,114.4505,140.449,0.3233105,-50.459950000000006,1.0562549065064957,12.546610122938532,13.022952945476447,0.9634113796469777,43.72,14.849242404917497,14.849242404917497,292.74220741123065,0.015175642895113205,0.3101370342284229,0.00869741340859436,0.23970919882223865,0.06304663763115405,93.76391482025481,233.4703956918307,0.15753943105038812,0.6952668438210037,1.2692165085646814,1.0634447582841338,3.1574297678966667,72.17439622677871,5.868986283848473,6.5839419503060554,357.9374526366309,50.275292142362495,0.2969240369151679,0.24080268289080212,2.1781476871364807,0.6089858158019774,3.611901438300885,0.37708731848472443,51.61879502661797,11.810168170055821,415.4252339470967,0.006823580438450197,0.0013732013690642357,0.0011354013585512387,504.449977698484,3.981114415670316e-05,0.0175857456481094,0.04532554467405757,0.18335278836167151,0.23900209204104872,0.3394819656476616,0.03205739303187327,0.0711349421873667,0.19254517651709782,0.2807213921310583,0.3507249634685442,0.04239458706603944,0.011384419177107028,0.028831668133653288,0.12234944197951485,0.06497660973499558,0.004588071307644074,43.72,10.5,10.5,207.0,0.010730799999999999,0.21930000000000227,0.006149999999999878,0.16949999999999932,0.044580705,66.3011,165.0885,0.11139719999999999,0.49162789999999995,0.8974715999999999,0.751969,2.23264,51.035005,4.150000000000091,4.6555499999999945,253.10000000000036,35.54999999999927,0.20995699999999998,0.17027321,1.540183,0.43061799999999995,2.5540000000000003,0.266641,36.5,8.35104999999999,293.75,0.00482500000000001,0.0009709999999999719,0.0008028499999999995,356.7000000000007,2.815073e-05,0.012434999999999974,0.03204999999999991,0.12964999999999982,0.16899999999999693,0.2400500000000001,0.022667999999999966,0.05030000000000001,0.13615000000000066,0.19849999999999923,0.24800000000001177,0.02997749999999999,0.008050000000002555,0.02038706805022633,0.086514120098105,0.045945401362127214,0.0032442563342025554,2024-10-30_D_e.dat,-283.5632064907495
43.74,19.5,19.5,26173.3,-0.07452395,42.4864,13.58285,115.2355,0.020746650000000002,29.016699999999997,247.83842,-1.600035,-0.9465660000000001,1.5905765,1.5164149999999998,2.2507870000000003,-86.961,13207.9,89.10305,12229.75,18838.300000000003,-1.0524605,-0.3989935,2.685715,2.063985,2.798355,0.537022,13277.2,95.40035,12298.95,0.4977285,0.9876165,0.01405145,26683.050000000003,-5.3801093499999994e-05,1.0686315,13.8016,11.2884,114.88,90.1827,0.9093145,13.430250000000001,12.71745,114.5575,140.731,0.32218250000000004,-50.548249999999996,1.0801855870044432,12.481900211633954,13.068981050243295,0.9550880019052483,43.74,14.849242404917497,14.849242404917497,2455.074744279693,0.015330711412227416,4.185506459199412,0.04277996026178502,0.11384419177103512,0.07959936391156025,57.6840741529237,339.12498986024724,0.5373375140914693,1.5272148828609549,1.9053324559258682,0.9354952004419904,2.8376237555423027,4.26159114885509,1157.3923794461405,14.088607640395125,1219.2642227999634,1827.7296080109888,0.5105021046386586,1.5540460496730786,1.9590039819382707,0.908667569163773,2.864454215247645,0.05521089747504564,1160.7864919958374,14.39761330377365,1222.65833534966,0.003008739353948766,0.0007813529932110725,0.000718915464432362,2493.470642498123,7.696278404893812e-05,0.1078033785393574,0.08966113985445377,0.10451038225937183,0.11030865786510058,0.1306733331632709,0.10496222349254991,0.1095308404057953,0.14870455608353106,0.10253048327204155,0.27718585822512376,0.008098493964929503,0.1468660784524453,0.013002038359348685,0.09832402363849058,0.12969994897178397,0.0019550752559785597,43.74,10.5,10.5,1736.0,0.010840449999999998,2.9596,0.030249999999999222,0.08050000000000068,0.056285249999999995,40.788799999999995,239.79758,0.379955,1.0799040000000002,1.3472735,0.6614949999999999,2.0065030000000004,3.0134000000000043,818.3999999999996,9.962149999999998,862.1499999999996,1292.4000000000005,0.3609795,1.0988765,1.3852250000000002,0.642525,2.025475,0.039040000000000005,820.8000000000006,10.18065,864.5500000000006,0.0021275000000000044,0.0005524999999999558,0.0005083499999999994,1763.1500000000005,5.44209065e-05,0.07622849999999995,0.06339999999999968,0.07390000000000008,0.0779999999999994,0.09239999999999782,0.0742195,0.07744999999999935,0.10515000000000008,0.07249999999999446,0.19599999999999795,0.005726499999999982,0.10384999999999955,0.009193829493143069,0.06952558386832308,0.09171171343749762,0.001382446971232465,2024-10-30_D_e.dat,617.536793509249
43.76,17.0,17.0,25357.7,-0.0681512,41.8809,13.3363,115.224,0.246968,-154.483,155.751,-0.965276,0.097793,2.08581,1.16809,3.55191,-42.5997,12539.0,69.4142,12222.9,19424.2,-0.697037,0.366032,2.62229,1.43633,3.82015,0.652574,12572.9,72.499,12256.9,0.484825,0.99001,0.0107785,25932.9,-0.000162666,1.05931,13.6878,10.9197,114.816,89.838,0.958325,13.2224,12.2076,114.507,140.207,0.308794,-50.3686,1.0257813966010982,12.22565620570119,12.70487190962585,0.9622809495968565,43.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-30_D_e.dat,1321.8367935092501
43.78,19.0,19.0,23028.2,-0.0292445,38.5037,13.2324,115.294,-0.026486,10.5184,500.0,-1.86955,-1.80055,-0.54654,0.14703,1.99084,-48.223,10892.9,56.5185,11689.6,16594.8,-1.5659,-1.49691,0.0607543,0.450677,2.29449,1.23651,10931.4,60.0104,11728.0,0.460949,0.990484,0.00933774,23714.9,-0.000244596,0.9261,13.4866,10.9975,114.974,89.8791,0.915326,13.262,12.2126,114.611,140.433,0.36308,-50.5537,0.9320770804911322,12.178624039685271,12.72648817231211,0.9569508787334767,43.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-30_D_e.dat,2963.33679350925
43.8,13.5,13.5,17329.9,-0.1233375,27.84415,14.01745,115.2415,0.11572374999999999,21.5214,382.5455,0.26511700000000005,-0.4848225,4.141325,1.114074,1.07602,-90.8544,8036.165000000001,59.03645,8947.195,12787.900000000001,0.8372040000000001,0.08726500000000004,5.285505,1.68616,1.6481085,0.4698205,8108.535,65.61545,9019.565,0.4517255,0.9861535,0.013198999999999999,17939.85,-0.00038403199999999997,0.6072694999999999,14.3323,11.73575,114.8815,90.312,0.618224,13.920950000000001,13.4276,114.6075,141.26749999999998,0.27391299999999996,-50.95545,0.898760565022763,12.96897956355614,13.671952524421208,0.9484493590469293,43.8,14.849242404917497,14.849242404917497,853.7607276046372,0.0003981011178080319,0.5185214026440952,0.4060914244354349,0.05020458146424343,0.027779750559085287,4.936453860819526,73.19615845452546,0.9409568932198754,1.68064786199028,3.5236050145341204,0.2090999604782363,1.3334478258259677,21.19708140098538,532.500903708154,18.554835491725598,62.58602120282083,605.5662474081597,0.8074820029895403,1.5471708504396018,3.2566580625005748,0.07561799918008934,1.4669234231630839,0.10679645848294782,549.3866136428877,20.08982289232536,79.47173113755566,0.014609533206095288,0.0032915820664234322,0.003880602015151771,636.0425496772995,2.9887989427192995e-05,0.0012225876246715662,0.41238467478799556,0.5335120664052503,0.00494974746830937,0.6255066586376242,0.018475285978842064,0.29465139572043536,0.42751675990538757,0.06717514421272121,0.8082230508962143,0.06220842618166773,0.18321136700543705,0.05299153070711961,0.4813832258464682,0.3623440215390913,0.010073050693910412,43.8,10.5,10.5,603.6999999999998,0.00028150000000000397,0.3666499999999999,0.28715000000000046,0.03549999999999898,0.01964324999999999,3.4906000000000006,51.75749999999999,0.665357,1.1883974999999998,2.491565,0.147856,0.94289,14.988600000000005,376.53500000000054,13.120249999999999,44.254999999999654,428.2000000000003,0.570976,1.0940150000000002,2.3028049999999998,0.05346999999999996,1.0372715,0.07551649999999999,388.4749999999997,14.20565,56.19499999999971,0.01033050000000002,0.002327500000000038,0.0027439999999999986,449.75,2.1134000000000005e-05,0.000864500000000018,0.29160000000000075,0.3772500000000001,0.003500000000002501,0.442300000000003,0.013063999999999965,0.2083500000000007,0.3023000000000007,0.04749999999999943,0.5714999999999932,0.04398800000000001,0.12955000000000183,0.03747067070845944,0.340389343345493,0.2562159147526959,0.00712272245289991,2024-10-30_D_e.dat,5786.20179350925
43.82,15.0,15.0,24920.2,-0.100829,40.8323,13.5368,115.247,0.0164211,36.2066,252.416,-1.06006,-3.08668,-2.09423,-0.338529,3.03646,-84.8488,12060.5,70.0228,12246.1,18012.8,-0.525787,-2.55241,-1.02569,0.19574,3.57073,-2.03988,12128.1,76.1669,12313.7,0.47468,0.989129,0.0112661,25550.0,-0.000263393,0.981682,13.8132,11.2617,114.885,90.2521,0.915458,13.5511,12.6029,114.561,140.787,0.324494,-50.5349,0.9849273573337014,12.472374049875189,13.068403046661823,0.9543915966887108,43.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-30_D_e.dat,1766.6367935092494
43.84,16.0,16.0,26644.5,-0.0977709,43.2871,13.6263,115.121,0.181836,-91.751,0.639263,-2.21171,-1.33634,3.97109,0.536292,4.99628,-69.5499,13235.9,89.9791,12764.6,19744.5,-1.77377,-0.898402,4.84697,0.974229,5.43422,0.435298,13291.3,95.0154,12820.0,0.487484,0.987644,0.0134688,27265.1,-0.000265933,1.05637,13.9391,11.3721,114.716,89.8003,0.95513,13.4393,12.6804,114.488,140.494,0.22827,-50.6939,1.0367628705148206,12.590347060744593,13.05433643353809,0.9644570694837116,43.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-30_D_e.dat,603.4367935092505
43.86,17.5,17.5,26608.800000000003,-0.043238405,43.02845,13.62075,115.322,0.0843681,-46.031800000000004,495.169,-0.8460805,0.14171350000000002,-2.5704365,1.40633615,2.304125,-80.90885,13293.75,86.97145,12508.0,19497.95,-0.336615,0.651176,-1.5515149999999998,1.915801,2.81359,0.30924250000000003,13358.2,92.8303,12572.45,0.49393200000000004,0.987987,0.013436799999999999,27062.2,-2.6839799999999993e-05,1.0656249999999998,13.896650000000001,11.3201,114.983,90.039,0.935225,13.48325,12.60955,114.6395,140.5325,0.343119,-50.49325,1.0645125674932077,12.542339130350824,13.039017210820635,0.9618941498309039,43.86,14.849242404917497,14.849242404917497,1603.5767583748507,0.07145511306682013,2.4214871721733284,0.0420728534805995,0.0014142135623647749,0.14415913227270757,125.41556998108328,6.829237292699688,1.755391877188823,0.5744825404139798,3.9198938176619658,2.022486402407602,1.4484446016503356,48.7241119964746,394.35345186773804,7.293170051836167,997.1619828292698,454.31610691235676,2.062199145584635,0.26767810044529233,4.5335090615603715,2.3292931758286675,1.7552511629393668,0.7613751053222715,355.5332895805962,3.7649193457496666,958.341820542128,0.01241679507763579,0.00016546298679758208,0.00047362012203874885,1400.071426749364,0.0001661194647333057,0.05486441515226433,0.09835855326305001,0.16843283527863498,0.018384776310852606,0.13279465350684067,0.08470149289121175,0.023970919882223364,0.13668374080336013,0.01060660171779359,0.28072139213105324,0.00742603541602113,0.14771460658986968,0.05286428837186217,0.13769683562492202,0.0822609375500927,0.004491942919384829,43.86,10.5,10.5,1133.8999999999987,0.050526394999999995,1.7122499999999974,0.029749999999999943,0.0009999999999941167,0.1019359,88.6822,4.829000000000008,1.2412495,0.40622050000000004,2.7717835,1.43011385,1.0242049999999998,34.453149999999994,278.85000000000036,5.157049999999998,705.1000000000004,321.25,1.458195,0.18927700000000003,3.205675,1.647059,1.24115,0.5383735000000001,251.4000000000001,2.6622000000000092,677.6500000000001,0.00878000000000001,0.00011699999999995048,0.0003348999999999995,990.0,0.0001174642,0.03879500000000008,0.06955000000000089,0.11909999999999954,0.013000000000001677,0.09390000000000498,0.059892999999999974,0.016949999999999577,0.09665000000000035,0.0074999999999967315,0.19849999999999568,0.005251000000000006,0.10444999999999993,0.03738069679034489,0.09736636621831174,0.058167266768433645,0.00317628329899991,2024-10-30_D_e.dat,536.536793509249
