detuning(MHz),scaled_transfer
-5381238.123812379,0.0001896688660914
-5380958.095809579,0.0001896745495777
-5380678.0678067785,0.0001896803620189
-5380398.039803979,0.0001896863017839
-5380118.011801179,0.0001896923672009
-5379837.983798378,0.0001896985565579
-5379557.955795578,0.0001897048681033
-5379277.927792777,0.0001897113000462
-5378997.899789977,0.0001897178505572
-5378717.871787177,0.0001897245177685
-5378437.843784377,0.0001897312997749
-5378157.815781577,0.0001897381946342
-5377877.787778776,0.0001897452003678
-5377597.759775976,0.0001897523149609
-5377317.731773175,0.0001897595363638
-5377037.703770375,0.0001897668624919
-5376757.675767575,0.0001897742912268
-5376477.647764775,0.0001897818204163
-5376197.619761975,0.0001897894478757
-5375917.591759174,0.0001897971713882
-5375637.563756374,0.0001898049887052
-5375357.535753573,0.0001898128975476
-5375077.507750773,0.0001898208956061
-5374797.479747973,0.0001898289805418
-5374517.451745173,0.0001898371499873
-5374237.423742373,0.0001898454015471
-5373957.395739572,0.0001898537327982
-5373677.367736772,0.0001898621412913
-5373397.339733971,0.0001898706245511
-5373117.311731172,0.0001898791800772
-5372837.283728371,0.0001898878053447
-5372557.255725571,0.0001898964978055
-5372277.227722771,0.0001899052548884
-5371997.19971997,0.0001899140740002
-5371717.17171717,0.0001899229525264
-5371437.143714369,0.0001899318878321
-5371157.11571157,0.0001899408772627
-5370877.087708769,0.0001899499181448
-5370597.059705969,0.0001899590077869
-5370317.0317031685,0.0001899681434803
-5370037.003700368,0.0001899773224997
-5369756.975697568,0.0001899865421044
-5369476.947694767,0.000189995799539
-5369196.919691968,0.0001900050920341
-5368916.891689167,0.0001900144168073
-5368636.863686367,0.0001900237710638
-5368356.8356835665,0.0001900331519977
-5368076.807680766,0.0001900425567924
-5367796.779677966,0.0001900519826218
-5367516.751675166,0.000190061426651
-5367236.723672366,0.0001900708860371
-5366956.695669565,0.0001900803579303
-5366676.667666765,0.0001900898394746
-5366396.6396639645,0.0001900993278088
-5366116.611661164,0.0001901088200671
-5365836.583658364,0.0001901183133805
-5365556.555655564,0.000190127804877
-5365276.527652764,0.0001901372916831
-5364996.499649963,0.0001901467709246
-5364716.471647163,0.0001901562397269
-5364436.4436443625,0.0001901656952168
-5364156.415641562,0.0001901751345225
-5363876.387638763,0.0001901845547751
-5363596.359635962,0.0001901939531095
-5363316.331633162,0.0001902033266646
-5363036.303630361,0.0001902126725851
-5362756.275627561,0.0001902219880217
-5362476.2476247605,0.0001902312701325
-5362196.21962196,0.0001902405160833
-5361916.191619161,0.0001902497230491
-5361636.16361636,0.0001902588882146
-5361356.13561356,0.0001902680087751
-5361076.107610759,0.0001902770819375
-5360796.079607959,0.0001902861049211
-5360516.0516051585,0.0001902950749587
-5360236.023602358,0.0001903039892969
-5359955.995599559,0.0001903128451975
-5359675.967596758,0.0001903216399384
-5359395.939593958,0.0001903303708138
-5359115.911591157,0.0001903390351358
-5358835.883588357,0.0001903476302348
-5358555.8555855565,0.0001903561534606
-5358275.827582757,0.000190364602183
-5357995.799579957,0.0001903729737928
-5357715.771577156,0.0001903812657024
-5357435.743574356,0.0001903894753471
-5357155.715571555,0.0001903976001853
-5356875.687568755,0.0001904056376997
-5356595.6595659545,0.000190413585398
-5356315.631563155,0.0001904214408138
-5356035.603560355,0.0001904292015071
-5355755.575557554,0.0001904368650653
-5355475.547554754,0.0001904444291039
-5355195.519551953,0.0001904518912674
-5354915.491549153,0.0001904592492297
-5354635.463546353,0.0001904665006954
-5354355.435543553,0.0001904736433999
-5354075.407540753,0.0001904806751106
-5353795.379537952,0.0001904875936274
-5353515.351535152,0.0001904943967834
-5353235.323532351,0.0001905010824459
-5352955.295529551,0.0001905076485165
-5352675.267526751,0.0001905140929324
-5352395.239523951,0.0001905204136667
-5352115.211521151,0.000190526608729
-5351835.18351835,0.0001905326761664
-5351555.15551555,0.0001905386140638
-5351275.127512749,0.0001905444205448
-5350995.099509949,0.0001905500937719
-5350715.071507149,0.0001905556319476
-5350435.043504349,0.0001905610333147
-5350155.015501549,0.0001905662961569
-5349874.987498748,0.0001905714187992
-5349594.959495948,0.000190576399609
-5349314.931493147,0.0001905812369961
-5349034.903490348,0.0001905859294134
-5348754.875487547,0.0001905904753574
-5348474.847484747,0.0001905948733689
-5348194.8194819465,0.000190599122033
-5347914.791479146,0.0001906032199803
-5347634.763476346,0.0001906071658865
-5347354.735473545,0.0001906109584737
-5347074.707470746,0.0001906145965101
-5346794.679467945,0.000190618078811
-5346514.651465145,0.0001906214042388
-5346234.6234623445,0.0001906245717036
-5345954.595459544,0.0001906275801635
-5345674.567456744,0.0001906304286251
-5345394.539453944,0.0001906331161435
-5345114.511451144,0.0001906356418231
-5344834.483448343,0.0001906380048175
-5344554.455445543,0.00019064020433
-5344274.4274427425,0.0001906422396141
-5343994.399439942,0.0001906441099733
-5343714.371437142,0.0001906458147615
-5343434.343434342,0.0001906473533838
-5343154.315431542,0.0001906487252958
-5342874.287428741,0.0001906499300044
-5342594.259425941,0.0001906509670681
-5342314.2314231405,0.0001906518360967
-5342034.20342034,0.0001906525367518
-5341754.17541754,0.0001906530687468
-5341474.14741474,0.0001906534318473
-5341194.11941194,0.0001906536258707
-5340914.091409139,0.000190653650687
-5340634.063406339,0.000190653506218
-5340354.0354035385,0.0001906531924384
-5340074.007400738,0.0001906527093748
-5339793.979397939,0.0001906520571067
-5339513.951395138,0.0001906512357658
-5339233.923392338,0.0001906502455363
-5338953.895389537,0.0001906490866549
-5338673.867386737,0.0001906477594107
-5338393.8393839365,0.0001906462641453
-5338113.811381136,0.0001906446012524
-5337833.783378337,0.0001906427711781
-5337553.755375536,0.0001906407744206
-5337273.727372736,0.0001906386115302
-5336993.699369935,0.000190636283109
-5336713.671367135,0.000190633789811
-5336433.6433643345,0.0001906311323416
-5336153.615361534,0.0001906283114579
-5335873.587358735,0.000190625327968
-5335593.559355934,0.0001906221827312
-5335313.531353134,0.0001906188766574
-5335033.503350333,0.0001906154107074
-5334753.475347533,0.0001906117858921
-5334473.4473447325,0.0001906080032724
-5334193.419341933,0.0001906040639592
-5333913.391339133,0.0001905999691125
-5333633.363336332,0.0001905957199417
-5333353.335333532,0.000190591317705
-5333073.307330731,0.000190586763709
-5332793.279327931,0.0001905820593083
-5332513.25132513,0.0001905772059054
-5332233.223322331,0.0001905722049501
-5331953.195319531,0.000190567057939
-5331673.16731673,0.0001905617664151
-5331393.13931393,0.0001905563319679
-5331113.111311129,0.0001905507562319
-5330833.083308329,0.0001905450408872
-5330553.055305529,0.0001905391876583
-5330273.027302729,0.0001905331983139
-5329992.999299929,0.0001905270746665
-5329712.971297128,0.0001905208185716
-5329432.943294328,0.0001905144319271
-5329152.915291527,0.0001905079166732
-5328872.887288727,0.0001905012747916
-5328592.859285927,0.0001904945083045
-5328312.831283127,0.0001904876192749
-5328032.803280327,0.0001904806098052
-5327752.775277526,0.0001904734820368
-5327472.747274726,0.0001904662381499
-5327192.719271925,0.000190458880362
-5326912.691269125,0.0001904514109283
-5326632.663266325,0.0001904438321401
-5326352.635263525,0.0001904361463245
-5326072.6072607245,0.0001904283558441
-5325792.579257924,0.0001904204630954
-5325512.551255124,0.0001904124705091
-5325232.523252323,0.0001904043805484
-5324952.495249524,0.0001903961957092
-5324672.467246723,0.0001903879185185
-5324392.439243923,0.0001903795515344
-5324112.4112411225,0.0001903710973446
-5323832.383238322,0.0001903625585665
-5323552.355235522,0.0001903539378454
-5323272.327232721,0.0001903452378546
-5322992.299229922,0.000190336461294
-5322712.271227121,0.0001903276108897
-5322432.243224321,0.0001903186893928
-5322152.2152215205,0.000190309699579
-5321872.18721872,0.0001903006442472
-5321592.15921592,0.0001902915262192
-5321312.13121312,0.0001902823483387
-5321032.10321032,0.0001902731134701
-5320752.075207519,0.0001902638244982
-5320472.047204719,0.0001902544843266
-5320192.0192019185,0.0001902450958777
-5319911.991199118,0.0001902356620911
-5319631.963196318,0.000190226185923
-5319351.935193518,0.0001902166703451
-5319071.907190718,0.0001902071183442
-5318791.879187917,0.0001901975329207
-5318511.851185117,0.0001901879170879
-5318231.8231823165,0.0001901782738712
-5317951.795179516,0.000190168606307
-5317671.767176716,0.000190158917442
-5317391.739173916,0.0001901492103318
-5317111.711171116,0.0001901394880406
-5316831.683168315,0.0001901297536398
-5316551.655165515,0.0001901200102071
-5316271.6271627145,0.0001901102608259
-5315991.599159914,0.0001901005085838
-5315711.571157115,0.0001900907565721
-5315431.543154314,0.0001900810078848
-5315151.515151514,0.0001900712656172
-5314871.487148713,0.0001900615328657
-5314591.459145913,0.000190051812726
-5314311.4311431125,0.000190042108293
-5314031.403140312,0.000190032422659
-5313751.375137513,0.0001900227589135
-5313471.347134712,0.0001900131201417
-5313191.319131912,0.0001900035094237
-5312911.291129111,0.0001899939298336
-5312631.263126311,0.0001899843844388
-5312351.2351235105,0.0001899748762983
-5312071.207120711,0.0001899654084625
-5311791.179117911,0.0001899559839721
-5311511.15111511,0.0001899466058566
-5311231.12311231,0.0001899372771342
-5310951.095109509,0.0001899280008101
-5310671.067106709,0.000189918779876
-5310391.039103908,0.0001899096173092
-5310111.011101109,0.0001899005160713
-5309830.983098309,0.0001898914791076
-5309550.955095508,0.000189882509346
-5309270.927092708,0.0001898736096963
-5308990.899089907,0.0001898647830488
-5308710.871087107,0.0001898560322741
-5308430.843084306,0.0001898473602216
-5308150.815081507,0.0001898387697189
-5307870.787078707,0.0001898302635706
-5307590.759075906,0.000189821844558
-5307310.731073106,0.0001898135154376
-5307030.703070305,0.0001898052789406
-5306750.675067505,0.0001897971377717
-5306470.647064705,0.0001897890946088
-5306190.619061905,0.0001897811521015
-5305910.591059105,0.0001897733128708
-5305630.563056304,0.0001897655795077
-5305350.535053504,0.0001897579545732
-5305070.507050703,0.0001897504405964
-5304790.479047903,0.0001897430400748
-5304510.451045103,0.0001897357554726
-5304230.423042303,0.0001897285892205
-5303950.3950395025,0.0001897215437146
-5303670.367036702,0.0001897146213158
-5303390.339033902,0.0001897078243489
-5303110.311031101,0.0001897011551019
-5302830.283028301,0.0001896946158254
-5302550.255025501,0.0001896882087317
-5302270.227022701,0.0001896819359941
-5301990.1990199005,0.0001896757997463
-5301710.1710171,0.0001896698020816
-5301430.1430143,0.0001896639450524
-5301150.115011499,0.000189658230669
-5300870.0870087,0.0001896526608998
-5300590.059005899,0.0001896472376699
-5300310.031003099,0.0001896419628608
-5300030.0030002985,0.0001896368383099
-5299749.974997498,0.0001896318658094
-5299469.946994698,0.0001896270471064
-5299189.918991897,0.0001896223839017
-5298909.890989098,0.0001896178778497
-5298629.862986297,0.0001896135305574
-5298349.834983497,0.0001896093435843
-5298069.8069806965,0.0001896053184416
-5297789.778977896,0.0001896014565918
-5297509.750975096,0.000189597759448
-5297229.722972296,0.000189594228374
-5296949.694969496,0.0001895908646831
-5296669.666966695,0.0001895876696381
-5296389.638963895,0.0001895846444506
-5296109.6109610945,0.0001895817902811
-5295829.582958294,0.0001895791082377
-5295549.554955494,0.0001895765993768
-5295269.526952694,0.0001895742647018
-5294989.498949894,0.0001895721051633
-5294709.470947093,0.0001895701216583
-5294429.442944293,0.0001895683150306
-5294149.4149414925,0.0001895666860696
-5293869.386938692,0.0001895652355108
-5293589.358935893,0.000189563964035
-5293309.330933092,0.0001895628722683
-5293029.302930292,0.0001895619607816
-5292749.274927491,0.0001895612300909
-5292469.246924691,0.0001895606806564
-5292189.2189218905,0.0001895603128829
-5291909.19091909,0.0001895601271193
-5291629.162916291,0.0001895601236586
-5291349.13491349,0.0001895603027376
-5291069.10691069,0.0001895606645369
-5290789.078907889,0.0001895612091807
-5290509.050905089,0.0001895619367371
-5290229.0229022885,0.0001895628472173
-5289948.994899488,0.0001895639405761
-5289668.966896689,0.0001895652167119
-5289388.938893888,0.0001895666754664
-5289108.910891088,0.0001895683166246
-5288828.882888287,0.000189570139915
-5288548.854885487,0.0001895721450096
-5288268.8268826865,0.0001895743315238
-5287988.798879887,0.0001895766990169
-5287708.770877087,0.0001895792469914
-5287428.742874286,0.0001895819748939
-5287148.714871486,0.0001895848821149
-5286868.686868685,0.0001895879679888
-5286588.658865885,0.0001895912317943
-5286308.630863084,0.0001895946727543
-5286028.602860285,0.0001895982900365
-5285748.574857485,0.0001896020827533
-5285468.546854684,0.000189606049962
-5285188.518851884,0.0001896101906652
-5284908.490849083,0.0001896145038111
-5284628.462846283,0.0001896189882936
-5284348.434843482,0.0001896236429525
-5284068.406840683,0.0001896284665744
-5283788.378837883,0.0001896334578923
-5283508.350835082,0.0001896386155864
-5283228.322832282,0.0001896439382841
-5282948.294829481,0.0001896494245611
-5282668.266826681,0.0001896550729407
-5282388.238823881,0.0001896608818953
-5282108.210821081,0.0001896668498461
-5281828.1828182805,0.0001896729751638
-5281548.15481548,0.0001896792561692
-5281268.12681268,0.0001896856911332
-5280988.098809879,0.0001896922782779
-5280708.070807079,0.0001896990157768
-5280428.042804279,0.0001897059017552
-5280148.014801479,0.0001897129342911
-5279867.9867986785,0.0001897201114152
-5279587.958795878,0.000189727431112
-5279307.930793078,0.0001897348913204
-5279027.902790277,0.0001897424899336
-5278747.874787478,0.0001897502248007
-5278467.846784677,0.0001897580937263
-5278187.818781877,0.0001897660944722
-5277907.7907790765,0.0001897742247571
-5277627.762776276,0.0001897824822579
-5277347.734773476,0.0001897908646102
-5277067.706770675,0.0001897993694086
-5276787.678767876,0.0001898079942083
-5276507.650765075,0.0001898167365249
-5276227.622762275,0.0001898255938357
-5275947.5947594745,0.0001898345635803
-5275667.566756674,0.0001898436431611
-5275387.538753874,0.0001898528299445
-5275107.510751073,0.0001898621212615
-5274827.482748274,0.0001898715144085
-5274547.454745473,0.0001898810066478
-5274267.426742673,0.000189890595209
-5273987.3987398725,0.0001899002772896
-5273707.370737072,0.0001899100500554
-5273427.342734272,0.000189919910642
-5273147.314731472,0.0001899298561553
-5272867.286728672,0.0001899398836724
-5272587.258725871,0.0001899499902427
-5272307.230723071,0.0001899601728884
-5272027.2027202705,0.0001899704286058
-5271747.17471747,0.0001899807543657
-5271467.14671467,0.0001899911471151
-5271187.11871187,0.0001900016037772
-5270907.09070907,0.000190012121253
-5270627.062706269,0.0001900226964221
-5270347.034703469,0.0001900333261435
-5270067.0067006685,0.0001900440072565
-5269786.978697868,0.0001900547365818
-5269506.950695069,0.0001900655109228
-5269226.922692268,0.0001900763270657
-5268946.894689468,0.0001900871817814
-5268666.866686667,0.0001900980718259
-5268386.838683867,0.0001901089939414
-5268106.8106810665,0.0001901199448577
-5267826.782678266,0.0001901309212926
-5267546.754675467,0.0001901419199531
-5267266.726672666,0.0001901529375369
-5266986.698669866,0.0001901639707324
-5266706.670667065,0.0001901750162209
-5266426.642664265,0.0001901860706767
-5266146.6146614645,0.0001901971307685
-5265866.586658664,0.0001902081931604
-5265586.558655865,0.0001902192545129
-5265306.530653064,0.0001902303114842
-5265026.502650264,0.0001902413607304
-5264746.474647463,0.0001902523989077
-5264466.446644663,0.0001902634226725
-5264186.418641862,0.0001902744286827
-5263906.390639063,0.0001902854135992
-5263626.362636263,0.0001902963740862
-5263346.334633462,0.0001903073068125
-5263066.306630662,0.0001903182084531
-5262786.278627861,0.0001903290756892
-5262506.250625061,0.00019033990521
-5262226.22262226,0.0001903506937136
-5261946.194619461,0.0001903614379078
-5261666.166616661,0.0001903721345113
-5261386.13861386,0.0001903827802547
-5261106.11061106,0.0001903933718815
-5260826.082608259,0.0001904039061491
-5260546.054605459,0.0001904143798298
-5260266.026602659,0.0001904247897121
-5259985.998599859,0.0001904351326011
-5259705.970597059,0.0001904454053201
-5259425.942594258,0.0001904556047113
-5259145.914591458,0.0001904657276368
-5258865.886588657,0.0001904757709798
-5258585.858585857,0.0001904857316452
-5258305.830583057,0.000190495606561
-5258025.802580257,0.0001905053926789
-5257745.7745774565,0.0001905150869755
-5257465.746574656,0.0001905246864534
-5257185.718571856,0.0001905341881415
-5256905.690569055,0.0001905435890969
-5256625.662566255,0.0001905528864048
-5256345.634563455,0.0001905620771803
-5256065.606560655,0.0001905711585689
-5255785.5785578545,0.0001905801277474
-5255505.550555054,0.0001905889819249
-5255225.522552254,0.0001905977183437
-5254945.494549453,0.0001906063342801
-5254665.466546654,0.0001906148270452
-5254385.438543853,0.0001906231939863
-5254105.410541053,0.0001906314324868
-5253825.3825382525,0.0001906395399679
-5253545.354535452,0.0001906475138891
-5253265.326532652,0.0001906553517488
-5252985.298529851,0.0001906630510857
-5252705.270527052,0.0001906706094789
-5252425.242524251,0.0001906780245491
-5252145.214521451,0.0001906852939595
-5251865.1865186505,0.0001906924154159
-5251585.15851585,0.0001906993866685
-5251305.13051305,0.0001907062055114
-5251025.102510249,0.0001907128697844
-5250745.07450745,0.0001907193773731
-5250465.046504649,0.0001907257262098
-5250185.018501849,0.000190731914274
-5249904.9904990485,0.0001907379395934
-5249624.962496248,0.0001907438002443
-5249344.934493448,0.0001907494943521
-5249064.906490648,0.0001907550200924
-5248784.878487848,0.0001907603756911
-5248504.850485047,0.0001907655594254
-5248224.822482247,0.0001907705696241
-5247944.7944794465,0.0001907754046683
-5247664.766476646,0.0001907800629919
-5247384.738473846,0.000190784543082
-5247104.710471046,0.0001907888434798
-5246824.682468246,0.0001907929627806
-5246544.654465445,0.0001907968996349
-5246264.626462645,0.000190800652748
-5245984.5984598445,0.0001908042208815
-5245704.570457044,0.0001908076028527
-5245424.542454245,0.0001908107975358
-5245144.514451444,0.0001908138038619
-5244864.486448644,0.0001908166208195
-5244584.458445843,0.0001908192474548
-5244304.430443043,0.0001908216828722
-5244024.4024402425,0.0001908239262344
-5243744.374437442,0.0001908259767629
-5243464.346434643,0.0001908278337382
-5243184.318431842,0.0001908294965001
-5242904.290429042,0.0001908309644481
-5242624.262426241,0.0001908322370412
-5242344.234423441,0.0001908333137986
-5242064.20642064,0.0001908341942998
-5241784.178417841,0.0001908348781846
-5241504.150415041,0.0001908353651533
-5241224.12241224,0.0001908356549671
-5240944.09440944,0.0001908357474478
-5240664.066406639,0.0001908356424785
-5240384.038403839,0.000190835340003
-5240104.010401038,0.0001908348400264
-5239823.982398239,0.0001908341426149
-5239543.954395439,0.0001908332478959
-5239263.926392638,0.0001908321560583
-5238983.898389838,0.0001908308673517
-5238703.870387037,0.0001908293820873
-5238423.842384237,0.0001908277006373
-5238143.814381436,0.0001908258234351
-5237863.786378637,0.0001908237509749
-5237583.758375837,0.0001908214838121
-5237303.730373036,0.0001908190225626
-5237023.702370236,0.0001908163679033
-5236743.674367435,0.0001908135205714
-5236463.646364635,0.0001908104813643
-5236183.618361834,0.0001908072511399
-5235903.590359035,0.0001908038308158
-5235623.5623562345,0.0001908002213693
-5235343.534353434,0.0001907964238373
-5235063.506350634,0.0001907924393157
-5234783.478347833,0.0001907882689594
-5234503.450345033,0.000190783913982
-5234223.422342233,0.0001907793756551
-5233943.394339433,0.0001907746553086
-5233663.3663366325,0.0001907697543297
-5233383.338333832,0.0001907646741629
-5233103.310331032,0.0001907594163094
-5232823.282328231,0.0001907539823271
-5232543.254325431,0.0001907483738294
-5232263.226322631,0.0001907425924856
-5231983.198319831,0.0001907366400198
-5231703.1703170305,0.0001907305182109
-5231423.14231423,0.0001907242288917
-5231143.11431143,0.0001907177739485
-5230863.086308629,0.0001907111553207
-5230583.05830583,0.0001907043750002
-5230303.030303029,0.0001906974350307
-5230023.002300229,0.0001906903375073
-5229742.9742974285,0.0001906830845757
-5229462.946294628,0.0001906756784317
-5229182.918291828,0.0001906681213207
-5228902.890289027,0.0001906604155366
-5228622.862286228,0.0001906525634218
-5228342.834283427,0.0001906445673659
-5228062.806280627,0.0001906364298054
-5227782.7782778265,0.0001906281532227
-5227502.750275026,0.0001906197401457
-5227222.722272226,0.0001906111931469
-5226942.694269426,0.0001906025148423
-5226662.666266626,0.0001905937078914
-5226382.638263825,0.0001905847749957
-5226102.610261025,0.0001905757188983
-5225822.5822582245,0.0001905665423829
-5225542.554255424,0.0001905572482731
-5225262.526252624,0.0001905478394314
-5224982.498249824,0.0001905383187586
-5224702.470247024,0.0001905286891928
-5224422.442244223,0.0001905189537084
-5224142.414241423,0.0001905091153154
-5223862.3862386225,0.0001904991770585
-5223582.358235822,0.000190489142016
-5223302.330233022,0.0001904790132991
-5223022.302230222,0.0001904687940509
-5222742.274227422,0.0001904584874454
-5222462.246224621,0.0001904480966864
-5222182.218221821,0.0001904376250071
-5221902.1902190205,0.0001904270756684
-5221622.16221622,0.0001904164519584
-5221342.134213421,0.0001904057571913
-5221062.10621062,0.0001903949947063
-5220782.07820782,0.0001903841678667
-5220502.050205019,0.0001903732800588
-5220222.022202219,0.000190362334691
-5219941.994199418,0.0001903513351925
-5219661.966196618,0.0001903402850127
-5219381.938193819,0.0001903291876196
-5219101.910191018,0.0001903180464993
-5218821.882188218,0.0001903068651545
-5218541.854185417,0.0001902956471037
-5218261.826182617,0.0001902843958801
-5217981.798179816,0.0001902731150301
-5217701.770177016,0.0001902618081131
-5217421.742174217,0.0001902504786995
-5217141.714171416,0.00019023913037
-5216861.686168616,0.0001902277667147
-5216581.658165815,0.0001902163913317
-5216301.630163015,0.000190205007826
-5216021.602160214,0.0001901936198086
-5215741.574157415,0.0001901822308952
-5215461.546154615,0.000190170844705
-5215181.518151814,0.0001901594648601
-5214901.490149014,0.0001901480949837
-5214621.462146213,0.0001901367386994
-5214341.434143413,0.0001901253996301
-5214061.406140612,0.0001901140813965
-5213781.378137813,0.0001901027876164
-5213501.3501350125,0.0001900915219035
-5213221.322132212,0.0001900802878661
-5212941.294129412,0.0001900690891059
-5212661.266126611,0.0001900579292174
-5212381.238123811,0.0001900468117862
-5212101.210121011,0.0001900357403882
-5211821.182118211,0.0001900247185883
-5211541.1541154105,0.0001900137499396
-5211261.12611261,0.0001900028379819
-5210981.09810981,0.0001899919862409
-5210701.070107009,0.0001899811982269
-5210421.042104209,0.0001899704774337
-5210141.014101409,0.0001899598273378
-5209860.986098609,0.0001899492513969
-5209580.9580958085,0.0001899387530492
-5209300.930093008,0.0001899283357118
-5209020.902090208,0.0001899180027802
-5208740.874087407,0.000189907757627
-5208460.846084608,0.0001898976036006
-5208180.818081807,0.0001898875440246
-5207900.790079007,0.0001898775821963
-5207620.7620762065,0.000189867721386
-5207340.734073406,0.0001898579648358
-5207060.706070606,0.0001898483157585
-5206780.678067805,0.0001898387773368
-5206500.650065006,0.0001898293527221
-5206220.622062205,0.0001898200450336
-5205940.594059405,0.0001898108573572
-5205660.5660566045,0.0001898017927448
-5205380.538053804,0.0001897928542127
-5205100.510051004,0.0001897840447414
-5204820.482048203,0.0001897753672743
-5204540.454045404,0.0001897668247164
-5204260.426042603,0.000189758419934
-5203980.398039803,0.0001897501557535
-5203700.3700370025,0.0001897420349603
-5203420.342034202,0.0001897340602983
-5203140.314031402,0.0001897262344685
-5202860.286028602,0.0001897185601287
-5202580.258025802,0.0001897110398923
-5202300.230023001,0.0001897036763274
-5202020.202020201,0.0001896964719561
-5201740.1740174005,0.0001896894292537
-5201460.1460146,0.0001896825506478
-5201180.1180118,0.0001896758385176
-5200900.090009,0.000189669295193
-5200620.0620062,0.000189662922954
-5200340.034003399,0.0001896567240297
-5200060.006000599,0.0001896507005978
-5199779.9779977985,0.0001896448547839
-5199499.949994998,0.0001896391886605
-5199219.921992198,0.0001896337042465
-5198939.893989398,0.0001896284035067
-5198659.865986598,0.0001896232883508
-5198379.837983797,0.0001896183606331
-5198099.809980997,0.0001896136221514
-5197819.781978196,0.000189609074647
-5197539.753975396,0.0001896047198037
-5197259.725972597,0.0001896005592473
-5196979.697969796,0.0001895965945449
-5196699.669966996,0.0001895928272049
-5196419.641964195,0.0001895892586759
-5196139.613961395,0.0001895858903463
-5195859.585958594,0.0001895827235442
-5195579.557955794,0.0001895797595364
-5195299.529952995,0.0001895769995283
-5195019.501950194,0.0001895744446634
-5194739.473947394,0.0001895720960229
-5194459.445944593,0.0001895699546252
-5194179.417941793,0.0001895680214255
-5193899.389938992,0.0001895662973159
-5193619.361936193,0.0001895647831243
-5193339.333933393,0.0001895634796148
-5193059.305930592,0.0001895623874869
-5192779.277927792,0.0001895615073755
-5192499.249924991,0.0001895608398505
-5192219.221922191,0.0001895603854169
-5191939.19391939,0.000189560144514
-5191659.165916591,0.0001895601175157
-5191379.1379137905,0.0001895603047299
-5191099.10991099,0.000189560706399
-5190819.08190819,0.0001895613226989
-5190539.053905389,0.0001895621537396
-5190259.025902589,0.0001895631995648
-5189978.997899788,0.0001895644601519
-5189698.969896989,0.0001895659354117
-5189418.9418941885,0.0001895676251888
-5189138.913891388,0.0001895695292612
-5188858.885888588,0.0001895716473406
-5188578.857885787,0.0001895739790722
-5188298.829882987,0.0001895765240349
-5188018.801880187,0.0001895792817412
-5187738.773877387,0.0001895822516375
-5187458.7458745865,0.000189585433104
-5187178.717871786,0.0001895888254552
-5186898.689868986,0.0001895924279394
-5186618.661866185,0.0001895962397394
-5186338.633863385,0.0001896002599728
-5186058.605860585,0.0001896044876916
-5185778.577857785,0.000189608921883
-5185498.5498549845,0.0001896135614694
-5185218.521852184,0.0001896184053086
-5184938.493849384,0.0001896234521944
-5184658.465846583,0.0001896287008565
-5184378.437843783,0.0001896341499613
-5184098.409840983,0.0001896397981119
-5183818.381838183,0.0001896456438484
-5183538.3538353825,0.0001896516856488
-5183258.325832582,0.0001896579219289
