r_e/a,ka_SqW
0.6469951334215438,3.0290598158412156
0.6471780155658452,3.0374669023394896
0.6473583605101272,3.045855900985002
0.6475362149389635,3.054226929468682
0.6477116244688594,3.0625801042234726
0.647884633677421,3.070915540406116
0.6480552861315971,3.079233351955707
0.6482236244151212,3.0875336515724596
0.6483896901546446,3.0958165507668043
0.6485535240459435,3.104082159851674
0.6487151658784208,3.1123305879944665
0.6488746545592937,3.1205619432033314
0.6490320281369434,3.128776332344996
0.6491873238235502,3.1369738611828555
0.6493405780170345,3.145154634381263
0.6494918263223306,3.153318755504372
0.6496411035720145,3.161466327077745
0.649788443846388,3.169597450551412
0.6499338804925663,3.1777122263327215
0.6500774461437762,3.1858107538271043
0.6502191727373001,3.193893131417203
0.650359091532275,3.2019594565099623
0.6504972331268875,3.210009825505323
0.6506336274750643,3.218044333863275
0.6507683039026716,3.2260630760697118
0.6509012911232421,3.234066145687832
0.651032617253316,3.2420536353489147
0.6511623098269858,3.250025636758813
0.6512903958107211,3.2579822407468413
0.6514169016170722,3.265923537230844
0.6515418531183264,3.2738496152701604
0.6516652756597084,3.2817605630426265
0.6517871940722059,3.289656467888147
0.651907632685031,3.2975374163049933
0.652026615337733,3.3054034939436283
0.6521441653919704,3.3132547856589216
0.6522603057430169,3.321091375484095
0.6523750588306374,3.32891334664915
0.6524884466502807,3.3367207816158
0.6526004907633466,3.344513762061576
0.6527112123074793,3.3522923688902044
0.6528206320065171,3.360056682267149
0.6529287701801689,3.3678067815875656
0.6530356467534331,3.375542745532635
0.6531412812657539,3.383264652050959
0.6532456928799384,3.3909725783549574
0.6533489003908837,3.398666600991806
0.653450922233799,3.40634679575128
0.653551776492756,3.4140132377810306
0.6536514809084635,3.4216660015289313
0.6537500528861124,3.4293051607663605
0.6538475095029579,3.4369307886127616
0.6539438675157012,3.4445429575163327
0.6540391433676808,3.452141739287803
0.6541333531958753,3.4597272051002244
0.6542265128377729,3.4672994254898915
0.6543186378378176,3.474858470367908
0.6544097434541817,3.482404409030416
0.6544998446648725,3.489937310167527
0.6545889561739281,3.4974572418626564
0.6546770924174065,3.504964271617671
0.6547642675692228,3.5124584663359606
0.654850495546837,3.5199398923476117
0.6549357900168019,3.5274086154063937
0.6550201644001671,3.534864700704371
0.6551036318777962,3.5423082128799908
0.6551862053953272,3.5497392159999657
0.655267897668452,3.5571577736035707
0.6553487211876257,3.5645639486884817
0.6554286882228777,3.571957803723881
0.6555078108284617,3.579339400638399
0.655586100847391,3.5867088008502366
0.6556635699158637,3.594066065269623
0.6557402294675799,3.601411254286786
0.6558160907379944,3.6087444278025003
0.6558911647682647,3.6160656452032875
0.6559654624095073,3.623374965400754
0.6560389943265496,3.6306724468204643
0.6561117710017914,3.63795814740305
0.6561838027389372,3.6452321246158896
0.6562550996666361,3.6524944354678124
0.6563256717420385,3.659745136499306
0.6563955287542664,3.6669842837818907
0.6564646803278053,3.674211932949847
0.6565331359258489,3.681428139191328
0.6566009048533872,3.688632957236151
0.6566679962605836,3.6958264413864605
0.6567344191457127,3.703008645514649
0.6568001823582098,3.710179623064971
0.6568652946016148,3.717339427052382
0.6569297644364473,3.724488110082275
0.6569936002830179,3.731625724340494
0.6570568104241725,3.738752321603974
0.6571194030080102,3.745867953250285
0.6571813860503707,3.752972670245837
0.6572427674376002,3.760066523177479
0.6573035549289206,3.767149562227201
0.657363756158913,3.774221837189338
0.657423378639912,3.7812833974928894
0.6574824297643453,3.7883342921653136
0.6575409168070245,3.795374569873581
0.65759884692738,3.8024042789032952
0.6576562271716511,3.8094234671923926
0.6577130644750567,3.8164321822920257
0.657769365663765,3.823430471410085
0.6578251374571252,3.8304183813824477
0.6578803864695465,3.837395958720349
0.6579351192124885,3.8443632495656974
0.6579893420963766,3.8513202997186298
0.6580430614324771,3.8582671546508736
0.6580962834347321,3.8652038594805136
