detuning,transfer,Eb,e_Eb
-5389.999999999995,-0.0037949731947201685,-3989.643888669345,18.37959236157811
-5388.589294647319,-0.0037949731947201685,-3989.643888669345,18.37959236157811
-5387.178589294643,-0.0037949731947201685,-3989.643888669345,18.37959236157811
-5385.767883941967,-0.0037949731947201685,-3989.643888669345,18.37959236157811
-5384.35717858929,-0.0037949731947201685,-3989.643888669345,18.37959236157811
-5382.946473236613,-0.0037949731947201685,-3989.643888669345,18.37959236157811
-5381.535767883937,-0.0037949731947201685,-3989.643888669345,18.37959236157811
-5380.125062531261,-0.0037949731947201685,-3989.643888669345,18.37959236157811
-5378.714357178585,-0.0037949731947201685,-3989.643888669345,18.37959236157811
-5377.303651825908,-0.0037949731947201685,-3989.643888669345,18.37959236157811
-5375.892946473233,-0.0037949731947201685,-3989.643888669345,18.37959236157811
-5374.482241120556,-0.0037949731947201685,-3989.643888669345,18.37959236157811
-5373.071535767879,-0.0037949731947201685,-3989.643888669345,18.37959236157811
-5371.660830415202,-0.0037949731947201685,-3989.643888669345,18.37959236157811
-5370.250125062527,-0.0037949731947201685,-3989.643888669345,18.37959236157811
-5368.8394197098505,-0.0037949731947201685,-3989.643888669345,18.37959236157811
-5367.428714357174,-0.0037949731947201685,-3989.643888669345,18.37959236157811
-5366.018009004498,-0.0037949731947201685,-3989.643888669345,18.37959236157811
-5364.607303651822,-0.0037949731947201685,-3989.643888669345,18.37959236157811
-5363.196598299145,-0.0037949731947201685,-3989.643888669345,18.37959236157811
-5361.785892946468,-0.0037949731947201685,-3989.643888669345,18.37959236157811
-5360.375187593792,-0.0037949731947201685,-3989.643888669345,18.37959236157811
-5358.9644822411165,-0.0037949731947201685,-3989.643888669345,18.37959236157811
-5357.55377688844,-0.0037949731947201685,-3989.643888669345,18.37959236157811
-5356.143071535763,-0.0037949731947201685,-3989.643888669345,18.37959236157811
-5354.732366183087,-0.0037949731947201685,-3989.643888669345,18.37959236157811
-5353.321660830411,-0.0037949731947201685,-3989.643888669345,18.37959236157811
-5351.910955477734,-0.0037949731947201685,-3989.643888669345,18.37959236157811
-5350.500250125057,-0.0037949731947201685,-3989.643888669345,18.37959236157811
-5349.0895447723815,-0.0037949731947201685,-3989.643888669345,18.37959236157811
-5347.678839419706,-0.0037949731947201685,-3989.643888669345,18.37959236157811
-5346.268134067029,-0.0037949731947201685,-3989.643888669345,18.37959236157811
-5344.857428714353,-0.0037949731947201685,-3989.643888669345,18.37959236157811
