detuning,cyc,freq,cyc.1,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,transfer,transferLow,transferHigh,Delta,ScaledTransfer,ScaledTransferLow,ScaledTransferHigh,e_detuning,e_cyc,e_freq,e_cyc.1,e_ROIsum,e_fBg,e_fA1,e_fWidth1,e_fCtr1,e_fA2,e_fWidth2,e_fCtr2,e_box1,e_box2,e_box3,e_box4,e_box5,e_box6,e_box7,e_box8,e_box9,e_Nfit,e_BZ-2,e_BZ-1,e_BZ0,e_BZ1,e_BZ2,e_Excited,e_c5,e_c7,e_c9,e_fraction95,e_fraction75,e_fraction97,e_sum95,e_transfer,e_transferLow,e_transferHigh,e_Delta,e_ScaledTransfer,e_ScaledTransferLow,e_ScaledTransferHigh,em_detuning,em_cyc,em_freq,em_cyc.1,em_ROIsum,em_fBg,em_fA1,em_fWidth1,em_fCtr1,em_fA2,em_fWidth2,em_fCtr2,em_box1,em_box2,em_box3,em_box4,em_box5,em_box6,em_box7,em_box8,em_box9,em_Nfit,em_BZ-2,em_BZ-1,em_BZ0,em_BZ1,em_BZ2,em_Excited,em_c5,em_c7,em_c9,em_fraction95,em_fraction75,em_fraction97,em_sum95,em_transfer,em_transferLow,em_transferHigh,em_Delta,em_ScaledTransfer,em_ScaledTransferLow,em_ScaledTransferHigh,filter
-4.040000000000006,15.5,43.1827,15.5,9855.765,-0.2895165,30.376350000000002,8.69494,123.8135,-0.1420805,162.25334999999998,383.71299999999997,-5.781295,-2.895495,-10.925435,-4.6899750000000004,-6.600485,-574.925,6364.35,28.93925,6129.2,10747.85,-2.1611455,0.7246585000000001,-3.68511,-1.069824,-2.9803374999999996,0.5560095,6822.295,70.57095,6587.15,0.5581510000000001,0.982094,0.01950275,12223.75,0.020053037641723784,-0.023769792760995112,0.060235179265852215,-303.7593984962411,0.002222999248538338,-0.0026350237998686537,0.006677430154768866,-4.040000000000006,21.920310216782973,0.0,21.920310216782973,898.7822163627848,0.26478391238989574,1.7254112567732915,0.044392163722891495,0.07283199846220544,0.456238730250403,136.70587324561077,164.45465252768014,2.502104416296411,0.1276681293432313,1.7326449591448336,2.604380341127233,3.0538881219275202,48.740870427188646,425.26816034121345,12.040967823435123,442.1680124115717,2052.518853750192,2.8090163364958385,0.17924520506975916,1.1187984913289788,2.297469128034586,3.3607972136998234,0.2639551832423452,386.44092698626025,15.570420611049656,403.3478501244305,0.0011341992770232967,0.004849338305377365,0.0053578187917285875,717.2184081575147,0.05557404609581539,0.05799024342029925,0.053231879957342916,0.0,0.006160715644007181,0.006428565579394139,0.005901072508697696,-4.040000000000006,15.5,0.0,15.5,635.5349999999999,0.18723049999999997,1.2200499999999979,0.03139000000000003,0.05149999999999366,0.3226095,96.66565,116.28700000000002,1.7692550000000002,0.0902750000000001,1.2251650000000005,1.8415750000000004,2.1594249999999997,34.46499999999995,300.71000000000004,8.514249999999999,312.65999999999985,1451.3500000000004,1.9862745000000002,0.12674550000000004,0.7911099999999998,1.6245560000000001,2.3764424999999996,0.18664450000000002,273.2550000000001,11.009949999999998,285.21000000000004,0.0008020000000000527,0.0034290000000000154,0.003788549999999999,507.14999999999964,0.039296784852324844,0.04100529436515217,0.03764062329314544,0.0,0.004356283808839526,0.004545682314492023,0.004172688387173653,1
-4.037000000000006,16.5,43.1857,16.5,9868.384999999998,-0.06458375,30.46555,8.6711,123.9605,0.011399535,-5.6217500000000005,250.000000184692,-2.28869,-3.06412,-10.200695,-8.919295,-9.081615,-719.098,6500.5,34.89815,6276.610000000001,8613.55,2.23928,1.463845,-1.144775,-4.391325,-4.55365,1.119632,7073.29,86.96975,6849.395,0.5573475,0.978931,0.0228588,12689.75,-0.01604253797083322,-0.06143469865176146,0.02566085036624184,-303.53383458646664,-0.0017784113554750406,-0.006810404058330253,0.0028446588541937616,-4.037000000000006,21.920310216782973,0.0,21.920310216782973,245.9529517001174,0.08197948533703417,0.2744281417785001,0.11559781658837856,0.24253762594699332,0.02028344994221767,47.02846993518926,353.55339033207986,0.10056472642035079,0.10120112252341847,3.2412431346707082,0.5717877564708785,0.8491574624591133,31.521406091733898,227.87223130517697,3.2062342779341635,65.83164132846751,205.8387840034049,0.0979201470587129,0.09729082202345722,3.6382411659000837,0.7702726299499421,1.047649407005989,0.6755245639116315,202.76994057305453,0.9236935882639872,90.94100312840197,0.01034850774266509,0.0003719381669041427,0.000533724198439606,128.19845942912053,0.029160332763235854,0.03042813892372513,0.027931371606315817,0.0,0.003232597423790049,0.003373141325039001,0.003096359723690604,-4.037000000000006,15.5,0.0,15.5,173.91500000000042,0.05796825,0.19405000000000072,0.08174000000000126,0.17150000000000531,0.014342565,33.25415,249.999999815308,0.07111,0.07155999999999985,2.291905,0.4043150000000004,0.6004450000000001,22.288999999999987,161.1300000000001,2.267150000000001,46.549999999999955,145.55000000000064,0.06923999999999986,0.0687950000000001,2.5726250000000004,0.5446650000000002,0.7408000000000001,0.477668,143.3800000000001,0.6531500000000001,64.30500000000006,0.007317499999999977,0.0002630000000000132,0.00037739999999999996,90.64999999999964,0.020619469038540325,0.021515943371852378,0.019750462270667304,0.0,0.0022857915592081075,0.0023851711048356538,0.0021894569576145304,1
-4.034000000000006,40.5,43.1887,40.5,9818.73,-0.35607049999999996,30.645400000000002,8.700330000000001,123.74600000000001,-19.1765945,13335.8965,0.005146833,0.487443,-1.9778399999999998,-6.231965,-7.671835,-6.60189,-661.9605,6558.4,31.1831,5933.83,16967494.75,4.65563,2.1903499999999996,2.104415,-3.50365,-2.4337,5.094653,7085.67,79.1173,6461.110000000001,0.572098,0.9808,0.0220691,12383.75,-0.01782290501433393,-0.06329247085809103,0.023955516826620813,-303.30827067669213,-0.001975775698500544,-0.007016349226958134,0.002655612424180733,-4.034000000000006,21.920310216782973,0.0,21.920310216782973,684.4369377817078,0.060237719582500786,0.8697413408594524,0.11371691255041945,0.01555634918610296,27.860156378280802,19039.279297263973,0.006331783429494253,0.005176021638285523,4.304314540574375,0.17966876203168966,3.4346509814608526,0.4990335397545944,87.7371023028456,328.083404334935,0.9438461315278045,153.65430355183625,23980685.38042554,0.547286506502764,4.8567770687154255,0.9252421521147856,2.882195524387615,1.0514960678956438,6.420567756940035,258.19297008245553,5.409366876077092,83.76386929935812,0.005748778131046611,0.0019714137059481033,0.0017547561881925368,326.8954649425404,0.037130715250271715,0.038745050378745184,0.0355658426151839,0.0,0.004116162028604742,0.004295120740077898,0.003942686530577433,-4.034000000000006,15.5,0.0,15.5,483.9700000000007,0.042594499999999993,0.6149999999999993,0.0804099999999992,0.010999999999999233,19.7001055,13462.8035,0.004477247,0.0036599999999999966,3.0436099999999997,0.12704499999999985,2.4286649999999996,0.35287000000000024,62.039499999999975,231.99000000000046,0.6674000000000007,108.64999999999964,16956905.25,0.38698999999999995,3.43426,0.654245,2.03802,0.7435200000000002,4.540026999999999,182.5699999999997,3.825000000000003,59.22999999999979,0.004064999999999985,0.0013940000000000063,0.0012408000000000002,231.14999999999964,0.026255380543773882,0.027396887860225132,0.025148848491810028,0.0,0.002910566082888989,0.0030371090013240638,0.0027879003818641647,1
-4.031000000000006,26.5,43.1917,26.5,9973.720000000001,-0.056989899999999996,29.487099999999998,8.819745000000001,123.7855,0.0036162999999999994,2.5017499999999977,249.98650000027595,-4.021305,-0.9106565,-13.261949999999999,-7.26613,-6.70751,-648.8215,6320.905000000001,37.61585,6178.594999999999,8544.375,0.0641525,3.174795,-5.09102,-3.180675,-2.6220499999999998,0.19882575,6837.71,84.5986,6695.41,0.554504,0.9786395,0.02284735,12327.95,0.017836207433681535,-0.02608300427638849,0.058111777285782915,-303.08270676691774,0.0019772503513058592,-0.0028914571419040944,0.006442038335814843,-4.031000000000006,21.920310216782973,0.0,21.920310216782973,775.3850119779196,0.060954160173199004,2.469075458547189,0.09987883284260132,0.12232947314527401,0.07716048191256973,65.75534450677755,353.53429870979147,0.03339665327544071,0.1994939148558171,0.9017732780472044,0.9231986135171556,1.8740875285855787,55.79426056952451,477.7849809799377,14.37456162270697,319.33649345165685,614.4970060545448,0.3179173301418153,0.15182289698856374,1.6044111443766522,1.2745104756140686,2.225406461750302,0.3738038681462847,433.3433197823639,18.41475763837255,274.89483225408236,0.005521089747504589,0.005839994905819708,0.005754788538686717,658.811388031505,0.06231907633777881,0.06502852789097398,0.05969264114665427,0.0,0.006908442618201606,0.007208801540092412,0.00661728655693454,-4.031000000000006,15.5,0.0,15.5,548.2799999999993,0.043101099999999996,1.7459000000000016,0.07062500000000105,0.08650000000000091,0.0545607,46.49605,249.98649999972406,0.023615000000000053,0.1410635,0.6376500000000003,0.6527999999999994,1.3251800000000005,39.452499999999986,337.8449999999996,10.164350000000002,225.80500000000006,434.51499999999965,0.2248015,0.10735500000000009,1.1344899999999998,0.9012149999999998,1.5735999999999999,0.26431925,306.4200000000001,13.021200000000004,194.3800000000001,0.0039040000000000186,0.004129500000000008,0.00406925,465.849999999999,0.044066241475725514,0.045982113042286235,0.042209071341734364,0.0,0.0048850066227685025,0.0050973924532273715,0.004679128197462994,1
-4.028000000000006,27.5,43.1947,27.5,10196.805,-0.34048500000000004,30.769,8.847380000000001,123.7335,0.0633389,400.7675,14.70148459,-4.0374099999999995,-2.420945,-7.404870000000001,-8.234585,-4.99557,-634.8979999999999,6688.025,39.23495,6148.63,11058.105,-0.03961999999999999,1.576835,0.590695,-4.236800000000001,-0.997789,0.596038,7193.745000000001,85.20949999999999,6654.35,0.5685335,0.9796395,0.023059299999999998,12650.3,-0.033365164160241656,-0.07951046206964739,0.009068285623507595,-302.8571428571433,-0.003698728151851197,-0.008814210624329551,0.0010052737389094895,-4.028000000000006,21.920310216782973,0.0,21.920310216782973,670.3301574970344,0.16857142820774818,1.2811360661537892,0.16409119964214874,0.4249711754931144,0.19460865552595544,272.66815300012576,20.789526845340443,1.8878054001405968,0.32483778420928805,2.387036929793924,2.142554760198674,3.0399510472703337,47.72687930296716,378.7617473425749,2.5960011257701736,149.73693198406346,2923.45520506985,1.5872850181363143,0.02431740220500547,1.785989094717546,1.842041449262204,2.7394320794796134,0.46263026844554817,340.73354465036124,6.051985518819421,111.72287142747452,0.0075045242687328175,0.002358201115257198,0.0019772119815538243,432.32508601745553,0.049000870235111064,0.05113128505780239,0.046935730352683044,0.0,0.0054320397565968395,0.0056682089911303584,0.005203106639889769,-4.028000000000006,15.5,0.0,15.5,473.99499999999944,0.11919799999999998,0.9059000000000017,0.11602999999999897,0.30049999999999955,0.13760909999999998,192.8055,14.70041541,1.3348799999999996,0.22969499999999998,1.6878900000000001,1.5150149999999993,2.1495699999999998,33.74799999999996,267.8250000000005,1.8356500000000011,105.88000000000011,2067.1949999999997,1.12238,0.01719500000000007,1.2628849999999998,1.3025200000000001,1.937071,0.32712899999999995,240.93499999999972,4.279399999999999,79.0,0.005306499999999992,0.001667500000000044,0.0013981000000000002,305.7000000000003,0.03464884762728909,0.036155278395154464,0.03318857321232545,0.0,0.003841032147564548,0.0040080290148108355,0.003679151988302807,1
-4.025000000000006,30.5,43.1977,30.5,10124.57,-0.317776,30.13525,8.967425,123.8665,0.06557400000000001,392.47929999999997,187.65050000000022,-3.592365,-4.463115,-9.992735,-5.22912,-5.5667100000000005,-625.903,6586.675,32.641850000000005,6119.72,10786.915,0.3487785,-0.52197,-2.1104700000000003,-1.2879800000000001,-1.6255675,0.45719875,7085.23,77.96494999999999,6618.275,0.566269,0.9811035,0.02124515,12512.2,-0.017759628641220812,-0.06322644341295491,0.02401612641930525,-302.63157894736884,-0.0019687611338049674,-0.007009029689462473,0.0026623313603039754,-4.025000000000006,21.920310216782973,0.0,21.920310216782973,291.6532629682028,0.2002257703743452,0.5251682063872483,0.0298469772338847,0.24678026663411276,0.11725810331060281,603.7429018621916,265.37788208609214,0.2672085815425843,1.3515144040852838,1.9664144610051046,0.10779135772407755,1.7824040633369305,42.009213870292804,95.1553595442735,0.14248201640908886,112.5431152936508,2662.9429247451026,0.002684884448165337,1.6160359798593595,1.4373925226603905,0.37230586243034086,2.0469221035771,0.5476149576026252,61.68799559071522,2.8994913562554308,79.07575134009156,0.0007962022356160245,0.0008506494577674627,0.0010215571667802053,126.572113832392,0.008871346876359024,0.009257047146414425,0.008497464286982176,0.0,0.0009834419000259657,0.0010261990835416534,0.0009419947771473369,-4.025000000000006,15.5,0.0,15.5,206.22999999999956,0.141581,0.3713499999999996,0.021105000000000373,0.17450000000000543,0.082914,426.9107,187.65049999999974,0.18894499999999992,0.9556649999999999,1.3904649999999994,0.07622000000000018,1.26035,29.705000000000013,67.28499999999985,0.10074999999999967,79.57999999999993,1882.9850000000001,0.0018985000000000113,1.1427100000000001,1.0163900000000003,0.2632599999999999,1.4473925,0.38722225,43.62000000000057,2.050249999999995,55.914999999999964,0.0005629999999999802,0.0006015000000000326,0.0007223500000000001,89.5,0.006272989534531562,0.006545720810993218,0.006008614620215608,0.0,0.000695398436411343,0.0007256323308197235,0.0006660908947631925,1
-4.022000000000006,38.5,43.2007,38.5,9791.795,-0.09475990000000001,30.78225,8.547035000000001,123.9005,-0.035665,70.99625,0.11014855,-3.4821549999999997,-3.59355,-9.104695,-5.436025,-4.877365,-690.5885000000001,6654.895,27.87245,6047.445,8642.685000000001,0.8662995,0.7549035,-0.40779055,-1.08757,-0.528914425,1.404236,7204.975,77.87960000000001,6597.525,0.5710664999999999,0.981437,0.021280300000000002,12614.9,-0.03498014977401483,-0.08119566254437115,0.007521363519311855,-302.4060150375944,-0.0038777589735132555,-0.009001025183593768,0.000833788164673123,-4.022000000000006,21.920310216782973,0.0,21.920310216782973,67.98831701108757,0.08300882067840742,0.8114050314115638,0.13046827219673016,0.11808683245815456,0.02508249174224921,6.640510492800982,0.1540410202504677,0.19306136446736283,1.6411382705914819,0.9467947668053514,1.0673706151332814,0.9558457336045395,33.82021023737147,221.55776774918183,0.6182234587913972,0.4596194077713202,44.76693031692061,0.019901520356495443,1.854099741201778,0.5208767046215496,1.280329964423234,0.742894268555197,0.6037617109025712,248.49853611238828,3.067287795431012,27.400387770978718,0.007432399377051796,8.909545442955484e-05,0.0007338354175154017,270.9633185506855,0.03573655929342987,0.03729028058991734,0.034230443310111394,0.0,0.0039616114961728765,0.004133850801570837,0.003794649524677731,-4.022000000000006,15.5,0.0,15.5,48.07500000000073,0.0586961,0.5737500000000004,0.0922550000000002,0.0835000000000008,0.017735999999999995,4.695549999999997,0.10892344999999999,0.13651499999999983,1.16046,0.6694849999999999,0.7547449999999998,0.6758850000000001,23.91450000000006,156.66500000000065,0.43714999999999904,0.3250000000000455,31.6550000000002,0.014072500000000043,1.3110465,0.36831545,0.90533,0.525305575,0.426924,175.71499999999992,2.1689000000000043,19.375,0.005255499999999996,6.300000000003525e-05,0.0005189000000000018,191.60000000000036,0.025269563412659398,0.02636821027747964,0.024204578587601455,0.0,0.0028012823533704254,0.002923073934204184,0.002683222411125933,1
-4.0190000000000055,24.5,43.2037,24.5,10143.785,-0.0636792,30.21555,8.6874,123.6695,0.01155285,129.27645,495.509,-4.433085,-4.845945,-7.48499,-7.05551,-5.19378,-604.0455,6474.08,32.76865,6163.665,8608.17,-0.629575,-1.04243,0.122035,-3.252,-1.390266,1.033542,6955.225,76.50905,6644.8099999999995,0.5606424999999999,0.9811215,0.0207626,12403.95,0.0009363824646198629,-0.04371758431086489,0.04192419482144016,-302.18045112781994,0.000103803600850145,-0.004846355889182385,0.00464754793008133,-4.0190000000000055,21.920310216782973,0.0,21.920310216782973,383.9801953877301,0.055408604531065386,0.2543463091928,0.19492105530188322,0.12374368670765386,0.0011464322243377489,221.41570999684055,6.35123310861757,3.6850516348146325,3.5615059380057197,0.788565482379238,2.0949876870282553,2.256236317410036,8.285170155162806,259.437478017344,4.115573598540065,82.97898077224161,189.0379268824117,3.6328812964986894,3.613683347389475,0.8929104016518119,2.0428173487123122,2.3084123125802285,0.15037049966000643,266.0347842858148,4.7156244130549725,89.57628704071173,0.006103038628421092,0.0004334564568673357,0.0009794843132996066,339.48196564766107,0.0382584460716705,0.03992181164483579,0.03664604526239435,0.0,0.004241177740105073,0.004425571769840367,0.004062433459492664,-4.0190000000000055,15.5,0.0,15.5,271.5149999999994,0.0391798,0.17984999999999918,0.13782999999999967,0.08750000000000568,0.0008106499999999996,156.56455,4.491,2.6057249999999996,2.518365,0.5576000000000001,1.4813799999999997,1.5954000000000002,5.858500000000021,183.44999999999982,2.9101500000000016,58.67500000000018,133.67000000000007,2.568835,2.55526,0.631383,1.44449,1.632294,0.10632799999999998,188.115,3.334450000000004,63.33999999999992,0.0043155,0.00030649999999998734,0.0006926000000000007,240.04999999999973,0.02705280665493804,0.028228983731315466,0.025912667108708203,0.0,0.002998965540245734,0.0031293518090818742,0.0028725742473263887,1
-4.016000000000005,25.5,43.2067,25.5,9883.4,-0.06951605,29.897199999999998,8.72885,123.7725,0.06098875,-90.347625,250.0000000035027,-3.7689649999999997,-3.249435,-10.67822,-3.9313599999999997,-5.27147,-628.7625,6535.344999999999,32.00675,6012.505,8857.21,0.19018499999999994,0.70971,-2.759935,0.027789050000000003,-1.312319,8.798093999999999,7036.18,77.53705,6513.344999999999,0.5683849999999999,0.9810315000000001,0.02147525,12377.099999999999,-0.010705751138497999,-0.05586588390403212,0.030772718512876357,-301.9548872180455,-0.0011867965921732407,-0.006193067611821324,0.0034113400349517087,-4.016000000000005,21.920310216782973,0.0,21.920310216782973,1058.5388514362617,0.07206542400073006,0.9520485701895682,0.20923289655309912,0.09263098833543788,0.09061184492175955,121.19721841189777,353.5533905883202,1.0924021951872855,1.6606190624131716,2.563940904311173,0.9350072967629716,0.3279844093855678,136.65899206601813,408.09253662619255,3.0434582969050203,222.19416385224852,32.30063776459977,1.9529087214844425,2.521118517642517,0.8429632070559187,0.07450649803074226,1.1884923498962876,11.49897896093701,299.2334476625234,6.852359684444476,113.342145956392,0.006167385345509112,0.002431740220500555,0.0022213759530975417,392.1614208460602,0.04303274382321854,0.04490368192823964,0.041219130409962085,0.0,0.004770437222065396,0.004977841909366731,0.004569387319958815,-4.016000000000005,15.5,0.0,15.5,748.5,0.05095795,0.6732000000000005,0.1479499999999998,0.06550000000000011,0.06407225000000001,85.699375,249.9999999964973,0.7724450000000002,1.1742350000000001,1.8129799999999996,0.6611499999999998,0.23191999999999968,96.63250000000002,288.5650000000003,2.152050000000001,157.11499999999978,22.83999999999878,1.380915,1.7827000000000002,0.5960649999999998,0.05268405,0.8403909999999999,8.131006,211.59000000000015,4.84535,80.14500000000021,0.0043610000000000315,0.0017195000000000127,0.0015707500000000018,277.30000000000064,0.030428744970461347,0.03175169799170208,0.029146326627496826,0.0,0.003373208508947158,0.0035198657697878073,0.003231044759810703,1
-4.013000000000005,43.5,43.2097,43.5,10214.285,-0.24637085,30.9515,8.75436,123.7265,-2.28375774,7.596350000000001,446.118,-3.735825,-3.1503545,-5.811485,-4.8594,-6.817075,-653.038,6574.38,30.412200000000002,6245.245,10809.95,0.37617999999999996,0.96165,2.412525,-0.7473949999999999,-2.705065,0.8782745,7094.545,77.7003,6765.415000000001,0.5611215,0.98116,0.020737949999999998,12642.150000000001,-0.019099218222013138,-0.06462427443896138,0.022732993792360996,-301.7293233082711,-0.0021172626568487923,-0.007163987625308088,0.0025200884285130733,-4.013000000000005,21.920310216782973,0.0,21.920310216782973,426.40660225892293,0.31773440161752237,1.7830404594399978,0.00714177848998507,0.09828784258493718,3.220181619781812,27.134020646505743,76.20065516778712,2.846719977175486,3.4434339547899713,1.0936467031221735,3.4989340589385223,1.4133438210322358,17.223706976141887,295.6413452140958,3.181556251270753,185.69331180739965,3310.8860815497715,2.7382710101449055,3.5518822147137707,0.8767487690610122,3.390485091907941,1.3048877829338428,0.9987395380580966,281.916402591265,4.428751191927578,171.9754402523799,0.003527755731339661,0.001786151729277239,0.001672661090896779,422.92056582767367,0.04054238062970606,0.0423050450115078,0.038833723482082784,0.0,0.004494365556182366,0.004689767453200584,0.004304950684329082,-4.013000000000005,15.5,0.0,15.5,301.5149999999994,0.22467215,1.2607999999999997,0.005050000000000665,0.069500000000005,2.27701226,19.18665,53.882000000000005,2.012935,2.4348755,0.7733249999999998,2.47412,0.9993850000000002,12.178999999999974,209.05000000000018,2.2497000000000007,131.3050000000003,2341.15,1.93625,2.5115600000000002,0.619955,2.3974349999999998,0.9226949999999998,0.7062155,199.34500000000025,3.1315999999999953,121.60499999999979,0.002494499999999983,0.0012630000000000141,0.0011827500000000006,299.0499999999997,0.028667792268711283,0.029914184206039293,0.027459589212904006,0.0,0.0031779963619078004,0.0033161663683460973,0.0030440598215627623,1
