Run,trf_blackman,trf_dimer,ToTF_i,ToTF_f,ToTF_diff,ToTF,e_ToTF,EF,e_EF,barnu,e_barnu,ff,x_star,kF,C_theory,Ns_theory,EF_theory,ToTF_theory,C_theory_std,CS_theory,CS_theory_std,C,C_loss,C_HFT,C_HFT_std,C_loss_HFT,C_loss_HFT_std,transfer_c5,e_transfer_c5,SW_c5,e_SW_c5,FM_c5,e_FM_c5,transfer_c9,e_transfer_c9,SW_c9,e_SW_c9,FM_c9,e_FM_c9,dimer_transfer,e_dimer_transfer,SW_dimer,e_SW_dimer,FM_dimer,e_FM_dimer,C_data,C_data_std,a13kF
2024-10-17_S_e.dat,200.0,10.0,0.332,0.322,-0.010000000000000009,0.327,0.001382931668593933,0.0182,6.878408246098801e-05,377,13,1.13,218.68131868131866,11996692.912083708,1.7243160197209721,1.8751622999439603e-14,0.018199999999999997,0.32700000000000007,0.01,3.8892108380181023,0.022555093112499484,1.5181310891705728,1.0707011141674172,1.5188019835565987,0.006279945354855711,1.0545796848134907,0.0770985910462645,0.07622353674170929,0.0051135597631363295,0.02170397873264609,0.0014560409696457346,-4.739934300475193,0.31798494736543453,0.08199672400995414,0.01602767971581574,0.023347842807258164,0.004563740211432325,-5.098937956374128,0.9966757262846199,0.0663744462486238,0.007586347443222916,0.01889953722106685,0.0021601454170792366,-4.127472010581018,0.47175439501455246,1.5188019835565987,0.006279945354855711,0.1411255030498593
2024-10-18_H_e.dat,200.0,10.0,0.259,0.214,-0.04500000000000001,0.2365,0.003434020966738555,0.014249999999999999,0.0002706330541526663,377,13,1.13,279.2982456140351,10615324.636152422,2.025751005851983,9.000555039913743e-15,0.014249999999999992,0.2365000000000001,0.01,5.163675585459999,0.025490179052327703,2.212685398158579,0.5577063973038271,2.2125798286361595,0.03071934059478487,0.5630410584865324,0.20044343437541576,0.09451798817956888,0.007893978802189632,0.026913162167392944,0.0022477407289464048,-7.5067891695955735,0.6269540403749678,0.07978941805041423,0.024202277046675356,0.022719331934499314,0.006891384587448766,-6.33701955368804,1.9221885136654495,0.0888002344532454,0.00530626636770693,0.025285082304146105,0.0015109124729376048,-7.052674851529101,0.4214332495568497,2.2125798286361595,0.03071934059478487,0.12487550029772089
2024-10-18_O_e.dat,200.0,10.0,0.397,0.388,-0.009000000000000008,0.3925,0.001735655495770978,0.017849999999999998,7.366138744281158e-05,377,13,1.13,222.96918767507006,11880780.117296763,1.5176916159499565,1.769046955009103e-14,0.01785000000000128,0.39249999999997176,0.01,3.456565119042575,0.022775148012391406,1.4391458404337656,1.2154595631710843,1.4405349970621992,0.013867302200495422,1.2079118248601468,0.11356055400116274,0.07878056182441169,0.006865724784021759,0.02086623443560417,0.0018184920187931863,-4.646331765333111,0.40492774381497415,0.07459016092416346,0.019236534573094738,0.019756342787983907,0.005095089839869863,-4.399189673915952,1.134535214931696,0.08507157155337235,0.0074208251453604865,0.022532504398666088,0.0019655188234610514,-5.01736387862063,0.43766653600059685,1.4405349970621992,0.013867302200495422,0.13976193964166822
2024-11-04_M_e.dat,200.0,10.0,0.505,0.506,0.0010000000000000009,0.5055000000000001,0.004856439024635232,0.01675,5.7273466806192203e-05,377,13,1.13,237.61194029850745,11508885.08613237,1.1870358381412185,1.4617366398677348e-14,0.01675000000000139,0.5054999999999581,0.01,2.790851597608819,0.02351109804720823,0.8217524090521979,1.2290559199627917,0.821908745651566,0.009887728845581804,1.2257800868841982,0.04749230317799242,0.06218978668469367,0.005048681446146162,0.014495658159188744,0.0011767842325785898,-3.439754775243437,0.27924562920776874,0.07406982244479847,0.01453411781891128,0.01726474527908076,0.003387720311961858,-4.096846749896262,0.8038908611316307,0.046735771576923574,0.009930975892544507,0.010893521343300464,0.002314785745372244,-2.584983837803965,0.5492882926645416,0.821908745651566,0.009887728845581804,0.1353870778577216
2024-11-04_O_e.dat,200.0,10.0,0.428,0.39,-0.03799999999999998,0.40900000000000003,0.0054039337523696575,0.0156,4.7320714280323366e-05,377,13,1.13,255.12820512820514,11106779.428806,1.4668829679286395,1.180860223871418e-14,0.01560000000000001,0.40899999999999975,0.01,3.5736620899566027,0.024362284981759044,1.3324129495839059,1.1538661202991634,1.3319598724091868,0.009184534418576938,1.1530612431880585,0.0770968376593986,0.07414592254918174,0.0075140413339771246,0.019053937791480763,0.001930950094325791,-4.854723496140942,0.4919838038408161,0.07257981919756895,0.019487398593928524,0.018651482271194182,0.005007850300604312,-4.752182473289462,1.2759424737058964,0.06793689303438515,0.006920274484246353,0.017458348202020486,0.001778364541021639,-4.448185679395573,0.4531067654614565,1.3319598724091868,0.009184534418576938,0.13065682731407224
2024-11-04_R_e.dat,200.0,10.0,0.589,0.612,0.02300000000000002,0.6005,0.004038873605350878,0.018549999999999997,3.513189434118234e-05,377,13,1.13,214.55525606469007,12111496.416963711,0.9492299963487703,1.98543850797079e-14,0.018549999999999997,0.6005,0.01,2.120702825935799,0.02234129593558062,0.6264520157963827,0.9892090333558464,0.6269883976889222,0.0051043336270813035,0.9964555121747177,0.04360040342015971,0.05409950957488548,0.005158505015251643,0.012609916180502188,0.0012023827271295752,-2.7019209618674997,0.2576339959850097,0.054115950434110736,0.01136723565812114,0.012613748338286887,0.0026495598569985118,-2.7027420765600523,0.5677199764750406,0.04681098263651888,0.006206026302423631,0.010911052096625146,0.0014465467820780993,-2.3379061330704056,0.3099509161577266,0.6269883976889222,0.0051043336270813035,0.14247601710375812
2024-11-05_E_e.dat,200.0,10.0,0.832,0.832,0.0,0.832,0.007071067811865475,0.0182,6.363961030678928e-05,377,13,1.13,218.68131868131866,11996692.912083708,0.5457537851791038,1.8751622999439606e-14,0.0182,0.832,0.01,1.2309527441213728,0.022555093112499484,0.45911063977530386,0.8213248205187016,0.4597641977906654,0.006438686411223687,0.8131803138772681,0.050851168863706324,0.038676852880276336,0.005121183918584715,0.008681225609294109,0.0011494770042832178,-1.895893814794579,0.25103440928156656,0.04169625787052898,0.01163180930397842,0.009358947139723458,0.0026108215455042335,-2.0439014942999387,0.570177604226137,0.029497762154526205,0.005618708079504074,0.0066209298110531745,0.001261148951853137,-1.4459455890106092,0.27542245818300387,0.4597641977906654,0.006438686411223687,0.1411255030498593
2024-11-05_H_e.dat,200.0,10.0,0.988,1.1,0.1120000000000001,1.044,0.004263801121065568,0.01765,4.3854874301495836e-05,377,13,1.13,225.4957507082153,11814033.633436231,0.3428297095095807,1.7102469640987333e-14,0.017650000000000002,1.0439999999999998,0.01,0.7852110707685567,0.02290382218891718,0.17607656382949827,0.9984972591582713,0.17561700479938377,0.006126611212207478,1.009832003907638,0.09783447968756472,0.03625856892767162,0.009128430009452496,0.005429571262942221,0.0013669447725300897,-1.2227148384598572,0.30782976699010517,0.0650461859142319,0.023231401140902583,0.009740398263053842,0.0034788065762921924,-2.193493539725788,0.783411473019184,0.006237095022896936,0.005654663720886431,0.000933979274474797,0.00084676258739753,-0.21032789927790263,0.19068709666453074,0.17561700479938377,0.006126611212207478,0.13897675399253495
