detuning,transfer,Eb,e_Eb
-5979.999999999999,-0.0006935229182270535,-3949.6218090747698,18.989743637750568
-5977.9989994997495,-0.0006935229182270535,-3949.6218090747698,18.989743637750568
-5975.997998999498,-0.0006935229182270535,-3949.6218090747698,18.989743637750568
-5973.996998499249,-0.0006935229182270535,-3949.6218090747698,18.989743637750568
-5971.995997998999,-0.0006935229182270535,-3949.6218090747698,18.989743637750568
-5969.9949974987485,-0.0006935229182270535,-3949.6218090747698,18.989743637750568
-5967.993996998498,-0.0006935229182270535,-3949.6218090747698,18.989743637750568
-5965.992996498248,-0.0006935229182270535,-3949.6218090747698,18.989743637750568
-5963.991995997998,-0.0006935229182270535,-3949.6218090747698,18.989743637750568
-5961.990995497748,-0.0006935229182270535,-3949.6218090747698,18.989743637750568
-5959.989994997498,-0.0006935229182270535,-3949.6218090747698,18.989743637750568
-5957.988994497247,-0.0006935229182270535,-3949.6218090747698,18.989743637750568
-5955.987993996998,-0.0006935229182270535,-3949.6218090747698,18.989743637750568
-5953.986993496748,-0.0006935229182270535,-3949.6218090747698,18.989743637750568
-5951.985992996497,-0.0006935229182270535,-3949.6218090747698,18.989743637750568
-5949.984992496247,-0.0006935229182270535,-3949.6218090747698,18.989743637750568
-5947.983991995997,-0.0006935229182270535,-3949.6218090747698,18.989743637750568
-5945.982991495747,-0.0006935229182270535,-3949.6218090747698,18.989743637750568
-5943.981990995497,-0.0006935229182270535,-3949.6218090747698,18.989743637750568
-5941.980990495246,-0.0006935229182270535,-3949.6218090747698,18.989743637750568
-5939.979989994997,-0.0006935229182270535,-3949.6218090747698,18.989743637750568
-5937.978989494747,-0.0006935229182270535,-3949.6218090747698,18.989743637750568
-5935.977988994496,-0.0006935229182270535,-3949.6218090747698,18.989743637750568
-5933.976988494246,-0.0006935229182270535,-3949.6218090747698,18.989743637750568
-5931.975987993997,-0.0006935229182270535,-3949.6218090747698,18.989743637750568
-5929.974987493745,-0.0006935229182270535,-3949.6218090747698,18.989743637750568
-5927.973986993496,-0.0006935229182270535,-3949.6218090747698,18.989743637750568
-5925.972986493246,-0.0006935229182270535,-3949.6218090747698,18.989743637750568
-5923.9719859929955,-0.0006935229182270535,-3949.6218090747698,18.989743637750568
-5921.970985492745,-0.0006935229182270535,-3949.6218090747698,18.989743637750568
-5919.9699849924955,-0.0006935229182270535,-3949.6218090747698,18.989743637750568
-5917.968984492245,-0.0006935229182270535,-3949.6218090747698,18.989743637750568
-5915.967983991995,-0.0006935229182270535,-3949.6218090747698,18.989743637750568
-5913.966983491745,-0.0006935229182270535,-3949.6218090747698,18.989743637750568
-5911.9659829914945,-0.0006935229182270535,-3949.6218090747698,18.989743637750568
-5909.964982491245,-0.0006935229182270535,-3949.6218090747698,18.989743637750568
-5907.963981990995,-0.0006935229182270535,-3949.6218090747698,18.989743637750568
-5905.962981490744,-0.0006935229182270535,-3949.6218090747698,18.989743637750568
-5903.961980990494,-0.0006935229182270535,-3949.6218090747698,18.989743637750568
-5901.960980490245,-0.0006935229182270535,-3949.6218090747698,18.989743637750568
-5899.959979989994,-0.0006935229182270535,-3949.6218090747698,18.989743637750568
-5897.958979489744,-0.0006935229182270535,-3949.6218090747698,18.989743637750568
-5895.957978989494,-0.0006935229182270535,-3949.6218090747698,18.989743637750568
-5893.956978489244,-0.0006935229182270535,-3949.6218090747698,18.989743637750568
-5891.955977988994,-0.0006935229182270535,-3949.6218090747698,18.989743637750568
-5889.954977488743,-0.0006935229182270535,-3949.6218090747698,18.989743637750568
-5887.953976988493,-0.0006935229182270535,-3949.6218090747698,18.989743637750568
-5885.952976488244,-0.0006935229182270535,-3949.6218090747698,18.989743637750568
-5883.951975987993,-0.0006935229182270535,-3949.6218090747698,18.989743637750568
-5881.950975487743,-0.0006935229182270535,-3949.6218090747698,18.989743637750568
-5879.949974987493,-0.0006935229182270535,-3949.6218090747698,18.989743637750568
-5877.948974487243,-0.0006935229182270535,-3949.6218090747698,18.989743637750568
-5875.947973986992,-0.0006935229182270535,-3949.6218090747698,18.989743637750568
-5873.9469734867425,-0.0006935229182270535,-3949.6218090747698,18.989743637750568
-5871.945972986492,-0.0006935229182270535,-3949.6218090747698,18.989743637750568
-5869.9449724862425,-0.0006935229182270535,-3949.6218090747698,18.989743637750568
-5867.943971985992,-0.0006935229182270535,-3949.6218090747698,18.989743637750568
-5865.9429714857415,-0.0006935229182270535,-3949.6218090747698,18.989743637750568
-5863.941970985492,-0.0006935229182270535,-3949.6218090747698,18.989743637750568
-5861.940970485242,-0.0006935229182270535,-3949.6218090747698,18.989743637750568
-5859.939969984991,-0.0006935229182270535,-3949.6218090747698,18.989743637750568
-5857.938969484741,-0.0006935229182270535,-3949.6218090747698,18.989743637750568
-5855.937968984492,-0.0006935229182270535,-3949.6218090747698,18.989743637750568
-5853.936968484241,-0.0006935229182270535,-3949.6218090747698,18.989743637750568
-5851.935967983991,-0.0006935229182270535,-3949.6218090747698,18.989743637750568
-5849.934967483741,-0.0006935229182270535,-3949.6218090747698,18.989743637750568
-5847.933966983491,-0.0006935229182270535,-3949.6218090747698,18.989743637750568
-5845.932966483241,-0.0006935229182270535,-3949.6218090747698,18.989743637750568
-5843.931965982991,-0.0006935229182270535,-3949.6218090747698,18.989743637750568
-5841.93096548274,-0.0006935229182270535,-3949.6218090747698,18.989743637750568
-5839.929964982491,-0.0006935229182270535,-3949.6218090747698,18.989743637750568
-5837.928964482239,-0.0006935229182270535,-3949.6218090747698,18.989743637750568
-5835.92796398199,-0.0006935229182270535,-3949.6218090747698,18.989743637750568
-5833.92696348174,-0.0006935229182270535,-3949.6218090747698,18.989743637750568
-5831.925962981491,-0.0006935229182270535,-3949.6218090747698,18.989743637750568
