xx,yy,yy_loss
44.472651322228096,13013.217747637886,9.491604809229147e-145
44.4787119282887,13013.217747637886,7.729575470825237e-139
44.48477253434931,13013.217747637886,4.768071270091464e-133
44.49083314040991,13013.217747637886,2.227926898371466e-127
44.49689374647052,13013.217747637886,7.885518184569713e-122
44.50295435253113,13013.217747637886,2.1141248957276494e-116
44.509014958591735,13013.217747637886,4.293407844747824e-111
44.515075564652335,13013.217747637886,6.604573119889227e-106
44.52113617071294,13013.217747637886,7.69588309696975e-101
44.52719677677355,13013.217747637886,6.792713124654535e-96
44.53325738283416,13013.217747637886,4.5414986263205544e-91
44.53931798889476,13013.217747637886,2.2999913515094094e-86
44.545378594955366,13013.217747637886,8.823163374839804e-82
44.551439201015974,13013.217747637886,2.5638554797723555e-77
44.55749980707658,13013.217747637886,5.643309423828568e-73
44.56356041313719,13013.217747637886,9.40903941523847e-69
44.56962101919779,13013.217747637886,1.1883046988564007e-64
44.5756816252584,13013.217747637886,1.1367931374801773e-60
44.581742231319005,13013.217747637886,8.237703837843492e-57
44.58780283737961,13013.217747637886,4.521702730677381e-53
44.59386344344021,13013.217747637886,1.8800480215075677e-49
44.59992404950082,13013.217747637886,5.9211624982017564e-46
44.60598465556143,13013.217747637886,1.4125899738300185e-42
44.612045261622036,13013.217747637886,2.5526799142451947e-39
44.61810586768264,13013.217747637886,3.494199562642134e-36
44.624166473743244,13013.217747637886,3.623015158116969e-33
44.63022707980385,13013.217747637886,2.8455334764158407e-30
44.63628768586446,13013.217747637886,1.692888479820303e-27
44.64234829192506,13013.217747637886,7.628938293295047e-25
44.64840889798567,13013.217747637886,2.6041797455945423e-22
44.654469504046276,13013.217747637886,6.733624799012115e-20
44.66053011010688,13013.217747637886,1.3188578012566678e-17
44.66659071616749,13013.217747637886,1.9566724661254488e-15
44.67265132222809,13013.217747637886,2.1989198364089384e-13
44.6787119282887,13013.217747637867,1.871853097876505e-11
44.68477253434931,13013.217747636678,1.206994330526403e-09
44.690833140409914,13013.217747578932,5.895352798701283e-08
44.696893746470515,13013.217745456735,2.181149690433992e-06
44.70295435253112,13013.217686511003,6.112688233496573e-05
44.70901495859173,13013.216450010143,0.0012976277433751433
44.71507556465234,13013.196881642807,0.020865995079281004
44.72113617071294,13012.96359233171,0.2541553061767657
44.727196776773546,13010.87281504029,2.3449325975964066
44.733257382834154,12996.829495056707,16.388252581178122
44.73931798889476,12926.460446014065,86.75730162382088
44.74537859495537,12665.320874732784,347.89687290510136
44.75143920101597,11956.48268786597,1056.7350597719164
44.75749980707658,10581.837915566188,2431.3798320716974
44.763560413137185,8775.709020384502,4237.508727253384
44.76962101919779,7418.998238085526,5594.219509552359
44.77568162525839,7418.998238085526,5594.219509552359
44.781742231319,8775.709020384502,4237.508727253384
44.78780283737961,10581.837915566188,2431.3798320716974
44.793863443440216,11956.48268786597,1056.7350597719164
44.79992404950082,12665.320874732784,347.89687290510136
44.805984655561424,12926.460446014065,86.75730162382088
44.81204526162203,12996.829495056707,16.388252581178122
44.81810586768264,13010.87281504029,2.3449325975964066
44.82416647374325,13012.96359233171,0.2541553061767657
44.83022707980385,13013.196881642807,0.020865995079281004
44.836287685864455,13013.216450010143,0.0012976277433751433
44.84234829192506,13013.217686511003,6.112688233496573e-05
44.84840889798567,13013.217745456735,2.181149690433992e-06
44.85446950404627,13013.217747578932,5.895352798701283e-08
44.86053011010688,13013.217747636678,1.206994330526403e-09
44.86659071616749,13013.217747637867,1.871853097876505e-11
44.872651322228094,13013.217747637886,2.1989198364089384e-13
44.878711928288695,13013.217747637886,1.9566724661254488e-15
44.8847725343493,13013.217747637886,1.3188578012566678e-17
44.89083314040991,13013.217747637886,6.733624799012115e-20
44.89689374647052,13013.217747637886,2.6041797455945423e-22
44.902954352531125,13013.217747637886,7.628938293295047e-25
44.909014958591726,13013.217747637886,1.692888479820303e-27
44.915075564652334,13013.217747637886,2.8455334764158407e-30
44.92113617071294,13013.217747637886,3.623015158116969e-33
44.92719677677355,13013.217747637886,3.494199562642134e-36
44.93325738283415,13013.217747637886,2.5526799142451947e-39
44.93931798889476,13013.217747637886,1.4125899738300185e-42
44.945378594955365,13013.217747637886,5.9211624982017564e-46
44.95143920101597,13013.217747637886,1.8800480215075677e-49
44.95749980707657,13013.217747637886,4.521702730677381e-53
44.96356041313718,13013.217747637886,8.237703837843492e-57
44.96962101919779,13013.217747637886,1.1367931374801773e-60
44.975681625258396,13013.217747637886,1.1883046988564007e-64
44.981742231319,13013.217747637886,9.40903941523847e-69
44.987802837379604,13013.217747637886,5.643309423828568e-73
44.99386344344021,13013.217747637886,2.5638554797723555e-77
44.99992404950082,13013.217747637886,8.823163374839804e-82
45.00598465556143,13013.217747637886,2.2999913515094094e-86
45.01204526162203,13013.217747637886,4.5414986263205544e-91
45.018105867682635,13013.217747637886,6.792713124654535e-96
45.02416647374324,13013.217747637886,7.69588309696975e-101
45.03022707980385,13013.217747637886,6.604573119889227e-106
45.03628768586445,13013.217747637886,4.293407844747824e-111
45.04234829192506,13013.217747637886,2.1141248957276494e-116
45.04840889798567,13013.217747637886,7.885518184569713e-122
45.054469504046274,13013.217747637886,2.227926898371466e-127
45.060530110106875,13013.217747637886,4.768071270091464e-133
45.06659071616748,13013.217747637886,7.729575470825237e-139
45.07265132222809,13013.217747637886,9.491604809229147e-145
