xx,yy,yy_loss
43.49743643687701,13894.73679350925,1.9765646093213428e-89
43.50349704293762,13894.73679350925,9.876224380525694e-86
43.509557648998225,13894.73679350925,4.147511677834185e-82
43.515618255058826,13894.73679350925,1.4638649852293534e-78
43.52167886111943,13894.73679350925,4.3424133810066804e-75
43.52773946718004,13894.73679350925,1.0826249753049016e-71
43.53380007324065,13894.73679350925,2.268514999670492e-68
43.53986067930125,13894.73679350925,3.99504802855807e-65
43.54592128536186,13894.73679350925,5.913152647343136e-62
43.551981891422464,13894.73679350925,7.3558508051167095e-59
43.55804249748307,13894.73679350925,7.690657484963296e-56
43.56410310354367,13894.73679350925,6.757884479862785e-53
43.57016370960428,13894.73679350925,4.990853173218855e-50
43.57622431566489,13894.73679350925,3.097815578013622e-47
43.582284921725496,13894.73679350925,1.6160435542681926e-44
43.5883455277861,13894.73679350925,7.085447743211622e-42
43.594406133846704,13894.73679350925,2.6109483065920622e-39
43.60046673990731,13894.73679350925,8.086228018545086e-37
43.60652734596792,13894.73679350925,2.104798035650081e-34
43.61258795202853,13894.73679350925,4.604596849465032e-32
43.61864855808913,13894.73679350925,8.466219622088283e-30
43.624709164149735,13894.73679350925,1.308290490499967e-27
43.63076977021034,13894.73679350925,1.6991650835165862e-25
43.63683037627095,13894.73679350925,1.8547428329319004e-23
43.64289098233155,13894.73679350925,1.7015650792876858e-21
43.64895158839216,13894.73679350925,1.3119889058691759e-19
43.655012194452766,13894.73679350925,8.502144803090574e-18
43.661072800513374,13894.73679350925,4.630667179537736e-16
43.667133406573974,13894.73679350925,2.1197047585803784e-14
43.67319401263458,13894.73679350925,8.154999102623804e-13
43.67925461869519,13894.736793509224,2.6368728975769904e-11
43.6853152247558,13894.736793508533,7.165907723378007e-10
43.691375830816405,13894.736793492882,1.6367033162161497e-08
43.697436436877005,13894.736793195065,3.141850018360913e-07
43.70349704293761,13894.736788440303,5.068946091415187e-06
43.70955764899822,13894.73672477604,6.873321074518055e-05
43.71561825505883,13894.736010201674,0.0007833075757865827
43.72167886111943,13894.729290858022,0.007502651228557865
43.72773946718004,13894.676396709749,0.06039679950077282
43.733800073240644,13894.32816390333,0.40862960591986247
43.73986067930125,13892.413187621512,2.3236058877367753
43.74592128536185,13883.631965317692,11.104828191557521
43.75198189142246,13850.132367473507,44.60442603574371
43.75804249748307,13744.159043694133,150.5777498151156
43.764103103543675,13467.50812607165,427.2286674375993
43.77016370960428,12875.965483177535,1018.7713103317143
43.776224315664884,11852.952954242097,2041.7838392671538
43.78228492172549,10455.519991058054,3439.2168024511957
43.7883455277861,9025.890304764793,4868.846488744457
43.79440613384671,8101.659197936323,5793.077595572927
43.80046673990731,8101.659197936323,5793.077595572927
43.806527345967915,9025.890304764793,4868.846488744457
43.81258795202852,10455.519991058054,3439.2168024511957
43.81864855808913,11852.952954242097,2041.7838392671538
43.82470916414973,12875.965483177535,1018.7713103317143
43.83076977021034,13467.50812607165,427.2286674375993
43.836830376270946,13744.159043694133,150.5777498151156
43.842890982331554,13850.132367473507,44.60442603574371
43.84895158839216,13883.631965317692,11.104828191557521
43.85501219445276,13892.413187621512,2.3236058877367753
43.86107280051337,13894.32816390333,0.40862960591986247
43.86713340657398,13894.676396709749,0.06039679950077282
43.873194012634585,13894.729290858022,0.007502651228557865
43.879254618695185,13894.736010201674,0.0007833075757865827
43.88531522475579,13894.73672477604,6.873321074518055e-05
43.8913758308164,13894.736788440303,5.068946091415187e-06
43.89743643687701,13894.736793195065,3.141850018360913e-07
43.90349704293761,13894.736793492882,1.6367033162161497e-08
43.90955764899822,13894.736793508533,7.165907723378007e-10
43.915618255058824,13894.736793509224,2.6368728975769904e-11
43.92167886111943,13894.73679350925,8.154999102623804e-13
43.92773946718004,13894.73679350925,2.1197047585803784e-14
43.93380007324064,13894.73679350925,4.630667179537736e-16
43.93986067930125,13894.73679350925,8.502144803090574e-18
43.945921285361855,13894.73679350925,1.3119889058691759e-19
43.95198189142246,13894.73679350925,1.7015650792876858e-21
43.95804249748306,13894.73679350925,1.8547428329319004e-23
43.96410310354367,13894.73679350925,1.6991650835165862e-25
43.97016370960428,13894.73679350925,1.308290490499967e-27
43.976224315664886,13894.73679350925,8.466219622088283e-30
43.98228492172549,13894.73679350925,4.604596849465032e-32
43.988345527786095,13894.73679350925,2.104798035650081e-34
43.9944061338467,13894.73679350925,8.086228018545086e-37
44.00046673990731,13894.73679350925,2.6109483065920622e-39
44.00652734596791,13894.73679350925,7.085447743211622e-42
44.01258795202852,13894.73679350925,1.6160435542681926e-44
44.018648558089126,13894.73679350925,3.097815578013622e-47
44.02470916414973,13894.73679350925,4.990853173218855e-50
44.03076977021034,13894.73679350925,6.757884479862785e-53
44.03683037627094,13894.73679350925,7.690657484963296e-56
44.04289098233155,13894.73679350925,7.3558508051167095e-59
44.04895158839216,13894.73679350925,5.913152647343136e-62
44.055012194452765,13894.73679350925,3.99504802855807e-65
44.061072800513365,13894.73679350925,2.268514999670492e-68
44.06713340657397,13894.73679350925,1.0826249753049016e-71
44.07319401263458,13894.73679350925,4.3424133810066804e-75
44.07925461869519,13894.73679350925,1.4638649852293534e-78
44.08531522475579,13894.73679350925,4.147511677834185e-82
44.091375830816396,13894.73679350925,9.876224380525694e-86
44.097436436877004,13894.73679350925,1.9765646093213428e-89
