detuning,transfer,Eb,e_Eb
-4058.0000000000027,-0.0008565548068935165,-3984.274034443919,0.589420053877937
-4057.9219609804923,-0.0008565483890649927,-3984.274034443919,0.589420053877937
-4057.843921960983,-0.0008565422257652995,-3984.274034443919,0.589420053877937
-4057.765882941473,-0.0008565364147387239,-3984.274034443919,0.589420053877937
-4057.6878439219636,-0.0008565310207605019,-3984.274034443919,0.589420053877937
-4057.6098049024536,-0.0008565260620543655,-3984.274034443919,0.589420053877937
-4057.531765882944,-0.0008565215127714873,-3984.274034443919,0.589420053877937
-4057.453726863434,-0.0008565173055397695,-3984.274034443919,0.589420053877937
-4057.3756878439244,-0.0008565133340599828,-3984.274034443919,0.589420053877937
-4057.2976488244144,-0.0008565094695527237,-3984.274034443919,0.589420053877937
-4057.2196098049053,-0.0008565055718188461,-3984.274034443919,0.589420053877937
-4057.141570785395,-0.0008565014960133677,-3984.274034443919,0.589420053877937
-4057.0635317658857,-0.0008564971060672652,-3984.274034443919,0.589420053877937
-4056.9854927463757,-0.0008564923202246314,-3984.274034443919,0.589420053877937
-4056.907453726866,-0.0008564870572557797,-3984.274034443919,0.589420053877937
-4056.829414707356,-0.0008564813025794106,-3984.274034443919,0.589420053877937
-4056.7513756878466,-0.0008564750808933723,-3984.274034443919,0.589420053877937
-4056.6733366683366,-0.0008564684613122273,-3984.274034443919,0.589420053877937
-4056.595297648827,-0.0008564615626548323,-3984.274034443919,0.589420053877937
-4056.517258629317,-0.000856454498196194,-3984.274034443919,0.589420053877937
-4056.439219609808,-0.0008564474264764695,-3984.274034443919,0.589420053877937
-4056.3611805902974,-0.0008564404887670816,-3984.274034443919,0.589420053877937
-4056.2831415707883,-0.0008564338145185487,-3984.274034443919,0.589420053877937
-4056.2051025512783,-0.000856427509720161,-3984.274034443919,0.589420053877937
-4056.1270635317687,-0.0008564216436525772,-3984.274034443919,0.589420053877937
-4056.0490245122587,-0.0008564162357308192,-3984.274034443919,0.589420053877937
-4055.970985492749,-0.0008564112546895949,-3984.274034443919,0.589420053877937
-4055.892946473239,-0.000856406638115075,-3984.274034443919,0.589420053877937
-4055.8149074537296,-0.0008564022712129844,-3984.274034443919,0.589420053877937
-4055.7368684342196,-0.000856398019492968,-3984.274034443919,0.589420053877937
-4055.65882941471,-0.0008563937324672369,-3984.274034443919,0.589420053877937
-4055.5807903952,-0.0008563892704189048,-3984.274034443919,0.589420053877937
-4055.50275137569,-0.000856384479919622,-3984.274034443919,0.589420053877937
-4055.4247123561804,-0.0008563792749394587,-3984.274034443919,0.589420053877937
-4055.3466733366704,-0.0008563735702194319,-3984.274034443919,0.589420053877937
-4055.2686343171613,-0.0008563673490848127,-3984.274034443919,0.589420053877937
-4055.190595297651,-0.0008563606380853033,-3984.274034443919,0.589420053877937
-4055.1125562781417,-0.0008563534973894153,-3984.274034443919,0.589420053877937
-4055.0345172586317,-0.000856346058527771,-3984.274034443919,0.589420053877937
-4054.956478239122,-0.0008563384323214524,-3984.274034443919,0.589420053877937
-4054.878439219612,-0.0008563307951151653,-3984.274034443919,0.589420053877937
-4054.8004002001026,-0.0008563232516538932,-3984.274034443919,0.589420053877937
-4054.7223611805925,-0.0008563160264648532,-3984.274034443919,0.589420053877937
-4054.644322161083,-0.0008563091615354246,-3984.274034443919,0.589420053877937
-4054.566283141573,-0.0008563027319804548,-3984.274034443919,0.589420053877937
-4054.488244122064,-0.0008562967691093928,-3984.274034443919,0.589420053877937
-4054.4102051025534,-0.0008562912475227094,-3984.274034443919,0.589420053877937
-4054.3321660830443,-0.0008562860927856858,-3984.274034443919,0.589420053877937
