xx,yy,yy_loss
45.14058307633929,14180.714722410625,1.6451933135273666e-61
45.1466436823999,14180.714722410625,6.130583834992026e-59
45.152704288460505,14180.714722410625,2.0244708772439225e-56
45.158764894521106,14180.714722410625,5.924422594151615e-54
45.16482550058171,14180.714722410625,1.5364036258215577e-51
45.17088610664232,14180.714722410625,3.530932498998048e-49
45.17694671270293,14180.714722410625,7.191149291318996e-47
45.18300731876353,14180.714722410625,1.2978723871586612e-44
45.18906792482414,14180.714722410625,2.0758237590402385e-42
45.195128530884745,14180.714722410625,2.942210642388438e-40
45.20118913694535,14180.714722410625,3.6955734951285927e-38
45.20724974300595,14180.714722410625,4.113530513971621e-36
45.21331034906656,14180.714722410625,4.057629606981276e-34
45.21937095512717,14180.714722410625,3.546948446741143e-32
45.225431561187776,14180.714722410625,2.747654674823538e-30
45.23149216724838,14180.714722410625,1.8862281462830713e-28
45.237552773308984,14180.714722410625,1.1474957625848282e-26
45.24361337936959,14180.714722410625,6.1863253671205345e-25
45.2496739854302,14180.714722410625,2.955556208162882e-23
45.25573459149081,14180.714722410625,1.251326051639553e-21
45.26179519755141,14180.714722410625,4.69490217489204e-20
45.267855803612015,14180.714722410625,1.5610161876925274e-18
45.27391640967262,14180.714722410625,4.5995258482546403e-17
45.27997701573323,14180.714722410625,1.2010014145532672e-15
45.28603762179383,14180.714722410625,2.7790654305590913e-14
45.29209822785444,14180.714722410625,5.698739735581016e-13
45.298158833915046,14180.714722410614,1.0355800418641057e-11
45.304219439975654,14180.714722410457,1.6676822979964073e-10
45.310280046036254,14180.714722408246,2.379949619791491e-09
45.31634065209686,14180.714722380526,3.009864929020863e-08
45.32240125815747,14180.714722073299,3.3732695606764197e-07
45.32846186421808,14180.714719060354,3.3502705993668115e-06
45.334522470278685,14180.714692923426,2.948719914724089e-05
45.340583076339286,14180.714492419034,0.00022999159101319525
45.34664368239989,14180.713132710567,0.0015897000584870402
45.3527042884605,14180.704985005912,0.009737404712453452
45.35876489452111,14180.66186619696,0.05285621366393881
45.36482550058171,14180.460464967151,0.2542574434743187
45.37088610664232,14179.630855144434,1.0838672661906148
45.376946712702924,14176.620199336843,4.094523073781063
45.38300731876353,14167.00731429958,13.707408111044133
45.38906792482413,14140.04865637068,40.66606603994465
45.39512853088474,14073.800919428255,106.91380298236977
45.40118913694535,13931.622485808963,249.09223660166154
45.407249743005956,13666.420785442331,514.2939369682937
45.41331034906656,13239.719508255133,940.9952141554904
45.419370955127164,12654.947703928237,1525.7670184823876
45.42543156118777,11988.344832023602,2192.369890387023
45.43149216724838,11389.043736025198,2791.670986385426
45.43755277330899,11030.505235607021,3150.209486803604
45.44361337936959,11030.505235607021,3150.209486803604
45.449673985430195,11389.043736025198,2791.670986385426
45.4557345914908,11988.344832023602,2192.369890387023
45.46179519755141,12654.947703928237,1525.7670184823876
45.46785580361201,13239.719508255133,940.9952141554904
45.47391640967262,13666.420785442331,514.2939369682937
45.479977015733226,13931.622485808963,249.09223660166154
45.486037621793834,14073.800919428255,106.91380298236977
45.49209822785444,14140.04865637068,40.66606603994465
45.49815883391504,14167.00731429958,13.707408111044133
45.50421943997565,14176.620199336843,4.094523073781063
45.51028004603626,14179.630855144434,1.0838672661906148
45.516340652096865,14180.460464967151,0.2542574434743187
45.522401258157466,14180.66186619696,0.05285621366393881
45.52846186421807,14180.704985005912,0.009737404712453452
45.53452247027868,14180.713132710567,0.0015897000584870402
45.54058307633929,14180.714492419034,0.00022999159101319525
45.54664368239989,14180.714692923426,2.948719914724089e-05
45.5527042884605,14180.714719060354,3.3502705993668115e-06
45.558764894521104,14180.714722073299,3.3732695606764197e-07
45.56482550058171,14180.714722380526,3.009864929020863e-08
45.57088610664232,14180.714722408246,2.379949619791491e-09
45.57694671270292,14180.714722410457,1.6676822979964073e-10
45.58300731876353,14180.714722410614,1.0355800418641057e-11
45.589067924824136,14180.714722410625,5.698739735581016e-13
45.59512853088474,14180.714722410625,2.7790654305590913e-14
45.601189136945344,14180.714722410625,1.2010014145532672e-15
45.60724974300595,14180.714722410625,4.5995258482546403e-17
45.61331034906656,14180.714722410625,1.5610161876925274e-18
45.61937095512717,14180.714722410625,4.69490217489204e-20
45.62543156118777,14180.714722410625,1.251326051639553e-21
45.631492167248375,14180.714722410625,2.955556208162882e-23
45.63755277330898,14180.714722410625,6.1863253671205345e-25
45.64361337936959,14180.714722410625,1.1474957625848282e-26
45.64967398543019,14180.714722410625,1.8862281462830713e-28
45.6557345914908,14180.714722410625,2.747654674823538e-30
45.661795197551406,14180.714722410625,3.546948446741143e-32
45.667855803612014,14180.714722410625,4.057629606981276e-34
45.67391640967262,14180.714722410625,4.113530513971621e-36
45.67997701573322,14180.714722410625,3.6955734951285927e-38
45.68603762179383,14180.714722410625,2.942210642388438e-40
45.69209822785444,14180.714722410625,2.0758237590402385e-42
45.698158833915045,14180.714722410625,1.2978723871586612e-44
45.704219439975645,14180.714722410625,7.191149291318996e-47
45.71028004603625,14180.714722410625,3.530932498998048e-49
45.71634065209686,14180.714722410625,1.5364036258215577e-51
45.72240125815747,14180.714722410625,5.924422594151615e-54
45.72846186421807,14180.714722410625,2.0244708772439225e-56
45.73452247027868,14180.714722410625,6.130583834992026e-59
45.740583076339284,14180.714722410625,1.6451933135273666e-61
