xx,yy,yy_loss
43.49743643687701,13199.228632597362,1.362402247018626e-89
43.50349704293762,13199.228632597362,6.80746292058132e-86
43.509557648998225,13199.228632597362,2.8587880217876724e-82
43.515618255058826,13199.228632597362,1.0090097413477067e-78
43.52167886111943,13199.228632597362,2.9931294529241617e-75
43.52773946718004,13199.228632597362,7.462294387332557e-72
43.53380007324065,13199.228632597362,1.5636371906950764e-68
43.53986067930125,13199.228632597362,2.7536982021162786e-65
43.54592128536186,13199.228632597362,4.0758052712835425e-62
43.551981891422464,13199.228632597362,5.070225186853729e-59
43.55804249748307,13199.228632597362,5.301000022540205e-56
43.56410310354367,13199.228632597362,4.658060230886449e-53
43.57016370960428,13199.228632597362,3.4400846527693546e-50
43.57622431566489,13199.228632597362,2.1352557282628716e-47
43.582284921725496,13199.228632597362,1.113903061519912e-44
43.5883455277861,13199.228632597362,4.8838423398661485e-42
43.594406133846704,13199.228632597362,1.799668891659383e-39
43.60046673990731,13199.228632597362,5.573658038000285e-37
43.60652734596792,13199.228632597362,1.4507907101881427e-34
43.61258795202853,13199.228632597362,3.173846716035252e-32
43.61864855808913,13199.228632597362,5.835577841721357e-30
43.624709164149735,13199.228632597362,9.01775684743365e-28
43.63076977021034,13199.228632597362,1.1711968922854637e-25
43.63683037627095,13199.228632597362,1.2784331922727944e-23
43.64289098233155,13199.228632597362,1.1728511562624475e-21
43.64895158839216,13199.228632597362,9.04324920617394e-20
43.655012194452766,13199.228632597362,5.860340274019929e-18
43.661072800513374,13199.228632597362,3.191816417660015e-16
43.667133406573974,13199.228632597362,1.4610655844422634e-14
43.67319401263458,13199.228632597362,5.621060424462584e-13
43.67925461869519,13199.228632597344,1.817538138555912e-11
43.6853152247558,13199.228632596867,4.93930162374526e-10
43.691375830816405,13199.22863258608,1.1281433782634314e-08
43.697436436877005,13199.2286323808,2.1656076935831226e-07
43.70349704293761,13199.228629103449,3.4939123732117726e-06
43.70955764899822,13199.22858522108,4.737628121156688e-05
43.71561825505883,13199.228092680783,0.0005399165786565263
43.72167886111943,13199.223461185891,0.005171411470275139
43.72773946718004,13199.187002419949,0.04163017741213071
43.733800073240644,13198.946973252316,0.28165934504650797
43.73986067930125,13197.627022476596,1.6016101207666753
43.74592128536185,13191.574320256857,7.654312340504977
43.75198189142246,13168.483788754924,30.744843842437586
43.75804249748307,13095.438721692522,103.78991090483996
43.764103103543675,12904.749366013908,294.4792665834531
43.77016370960428,12497.012112151515,702.2165204458465
43.776224315664884,11791.872213573448,1407.3564190239144
43.78228492172549,10828.652594988082,2370.57603760928
43.7883455277861,9843.24048762508,3355.9881449722816
43.79440613384671,9206.18843743181,3993.0401951655504
43.80046673990731,9206.18843743181,3993.0401951655504
43.806527345967915,9843.24048762508,3355.9881449722816
43.81258795202852,10828.652594988082,2370.57603760928
43.81864855808913,11791.872213573448,1407.3564190239144
43.82470916414973,12497.012112151515,702.2165204458465
43.83076977021034,12904.749366013908,294.4792665834531
43.836830376270946,13095.438721692522,103.78991090483996
43.842890982331554,13168.483788754924,30.744843842437586
43.84895158839216,13191.574320256857,7.654312340504977
43.85501219445276,13197.627022476596,1.6016101207666753
43.86107280051337,13198.946973252316,0.28165934504650797
43.86713340657398,13199.187002419949,0.04163017741213071
43.873194012634585,13199.223461185891,0.005171411470275139
43.879254618695185,13199.228092680783,0.0005399165786565263
43.88531522475579,13199.22858522108,4.737628121156688e-05
43.8913758308164,13199.228629103449,3.4939123732117726e-06
43.89743643687701,13199.2286323808,2.1656076935831226e-07
43.90349704293761,13199.22863258608,1.1281433782634314e-08
43.90955764899822,13199.228632596867,4.93930162374526e-10
43.915618255058824,13199.228632597344,1.817538138555912e-11
43.92167886111943,13199.228632597362,5.621060424462584e-13
43.92773946718004,13199.228632597362,1.4610655844422634e-14
43.93380007324064,13199.228632597362,3.191816417660015e-16
43.93986067930125,13199.228632597362,5.860340274019929e-18
43.945921285361855,13199.228632597362,9.04324920617394e-20
43.95198189142246,13199.228632597362,1.1728511562624475e-21
43.95804249748306,13199.228632597362,1.2784331922727944e-23
43.96410310354367,13199.228632597362,1.1711968922854637e-25
43.97016370960428,13199.228632597362,9.01775684743365e-28
43.976224315664886,13199.228632597362,5.835577841721357e-30
43.98228492172549,13199.228632597362,3.173846716035252e-32
43.988345527786095,13199.228632597362,1.4507907101881427e-34
43.9944061338467,13199.228632597362,5.573658038000285e-37
44.00046673990731,13199.228632597362,1.799668891659383e-39
44.00652734596791,13199.228632597362,4.8838423398661485e-42
44.01258795202852,13199.228632597362,1.113903061519912e-44
44.018648558089126,13199.228632597362,2.1352557282628716e-47
44.02470916414973,13199.228632597362,3.4400846527693546e-50
44.03076977021034,13199.228632597362,4.658060230886449e-53
44.03683037627094,13199.228632597362,5.301000022540205e-56
44.04289098233155,13199.228632597362,5.070225186853729e-59
44.04895158839216,13199.228632597362,4.0758052712835425e-62
44.055012194452765,13199.228632597362,2.7536982021162786e-65
44.061072800513365,13199.228632597362,1.5636371906950764e-68
44.06713340657397,13199.228632597362,7.462294387332557e-72
44.07319401263458,13199.228632597362,2.9931294529241617e-75
44.07925461869519,13199.228632597362,1.0090097413477067e-78
44.08531522475579,13199.228632597362,2.8587880217876724e-82
44.091375830816396,13199.228632597362,6.80746292058132e-86
44.097436436877004,13199.228632597362,1.362402247018626e-89
