xs,ys
-4209317.461746179,4.715415794895869e-06
-4209247.454745479,4.654004803685906e-06
-4209177.447744778,4.592910993579351e-06
-4209107.440744079,4.532136284223254e-06
-4209037.433743378,4.471682592188762e-06
-4208967.4267426785,4.411551830939226e-06
-4208897.419741979,4.351745910785894e-06
-4208827.412741278,4.292266738852047e-06
-4208757.405740579,4.233116219036819e-06
-4208687.398739878,4.174296251971164e-06
-4208617.391739178,4.115808734985783e-06
-4208547.384738478,4.05765556206641e-06
-4208477.377737778,3.999838623821577e-06
-4208407.370737078,3.9423598074381245e-06
-4208337.363736378,3.8852209966488035e-06
-4208267.356735677,3.828424071687878e-06
-4208197.349734978,3.7719709092587557e-06
-4208127.342734277,3.7158633824897746e-06
-4208057.335733578,3.6601033609015978e-06
-4207987.328732878,3.60469271036383e-06
-4207917.321732177,3.5496332930589224e-06
-4207847.314731478,3.4949269674460466e-06
-4207777.307730777,3.440575588217776e-06
-4207707.300730078,3.386581006267534e-06
-4207637.293729377,3.3329450686456567e-06
-4207567.286728677,3.2796696185269043e-06
-4207497.279727977,3.226756495166534e-06
-4207427.272727277,3.17420753386786e-06
-4207357.265726577,3.1220245659384286e-06
-4207287.258725877,3.0702094186574216e-06
-4207217.251725176,3.018763915232135e-06
-4207147.244724477,2.967689874765282e-06
-4207077.237723777,2.9169891122121975e-06
-4207007.2307230765,2.866663438344871e-06
-4206937.223722377,2.8167146597159372e-06
-4206867.216721676,2.767144578615983e-06
-4206797.209720977,2.717954993041012e-06
-4206727.202720276,2.6691476966490722e-06
-4206657.195719576,2.6207244787278493e-06
-4206587.188718876,2.572687124151338e-06
-4206517.181718176,2.5250374133473314e-06
-4206447.174717476,2.477777122254457e-06
-4206377.167716776,2.4309080222894875e-06
-4206307.160716075,2.3844318803045405e-06
-4206237.153715376,2.33835045855445e-06
-4206167.146714676,2.2926655146546296e-06
-4206097.139713976,2.2473788015453947e-06
-4206027.132713276,2.20249206745609e-06
-4205957.125712575,2.158007055863459e-06
-4205887.118711876,2.1139255054586792e-06
-4205817.111711175,2.0702491501052746e-06
-4205747.104710476,2.0269797188063065e-06
-4205677.097709775,1.9841189356623683e-06
-4205607.090709075,1.9416685198387196e-06
-4205537.083708375,1.8996301855234491e-06
-4205467.076707675,1.8580056418946867e-06
-4205397.069706975,1.8167965930788638e-06
-4205327.062706275,1.7760047381179265e-06
-4205257.055705574,1.7356317709278208e-06
-4205187.048704875,1.6956793802656756e-06
-4205117.041704175,1.6561492496889007e-06
-4205047.0347034745,1.6170430575198952e-06
-4204977.027702775,1.5783624768104814e-06
-4204907.020702074,1.5401091753013928e-06
-4204837.013701375,1.5022848153894792e-06
-4204767.006700674,1.4648910540867647e-06
-4204696.999699974,1.4279295429877335e-06
-4204626.992699274,1.3914019282285025e-06
-4204556.985698574,1.355309850454087e-06
-4204486.978697874,1.3196549447779526e-06
-4204416.971697174,1.2844388407490871e-06
-4204346.964696473,1.2496631623117633e-06
-4204276.957695774,1.2153295277727654e-06
-4204206.950695074,1.1814395497616853e-06
-4204136.943694374,1.1479948351959328e-06
-4204066.936693674,1.114996985245765e-06
-4203996.929692973,1.0824475952948144e-06
-4203926.922692274,1.0503482549074383e-06
-4203856.915691573,1.0187005477890631e-06
-4203786.9086908735,9.875060517534694e-07
-4203716.901690173,9.567663386834656e-07
-4203646.894689473,9.264829744980653e-07
-4203576.887688773,8.966575191133614e-07
-4203506.880688073,8.672915264099052e-07
-4203436.873687373,8.383865441936349e-07
-4203366.866686673,8.099441141633019e-07
-4203296.859685973,7.819657718720555e-07
-4203226.852685273,7.544530466929965e-07
-4203156.845684573,7.274074617846732e-07
-4203086.8386838725,7.008305340530616e-07
-4203016.831683173,6.747237741189784e-07
-4202946.824682472,6.490886862798994e-07
-4202876.817681773,6.239267684774055e-07
-4202806.810681072,5.992395122592447e-07
-4202736.803680372,5.750284027468327e-07
-4202666.796679672,5.5129491859752e-07
-4202596.789678972,5.280405319721308e-07
-4202526.782678272,5.052667084975075e-07
-4202456.775677572,4.829749072340393e-07
-4202386.768676871,4.6116658063845185e-07
-4202316.761676172,4.3984317453140774e-07
-4202246.754675472,4.1900612806084574e-07
-4202176.747674772,3.986568736681749e-07
-4202106.740674072,3.7879683705459815e-07
-4202036.733673371,3.5942743714474904e-07
-4201966.726672672,3.4055008605445883e-07
-4201896.719671971,3.2216618905434036e-07
-4201826.7126712715,3.042771445376035e-07
-4201756.705670571,2.868843439839363e-07
-4201686.698669871,2.6998917192733877e-07
-4201616.691669171,2.5359300592026136e-07
-4201546.684668471,2.3769721650154325e-07
-4201476.677667771,2.223031671607434e-07
-4201406.670667071,2.0741221430615885e-07
-4201336.663666371,1.9302570722964733e-07
-4201266.656665671,1.791449880737072e-07
-4201196.649664971,1.6577139179848684e-07
-4201126.6426642705,1.529062461470814e-07
-4201056.635663571,1.4055087161361227e-07
-4200986.62866287,1.2870658140861886e-07
-4200916.621662171,1.173746814271744e-07
-4200846.61466147,1.0655647021454989e-07
-4200776.60766077,9.625323893445311e-08
-4200706.60066007,8.646627133491182e-08
-4200636.59365937,7.719684371658463e-08
-4200566.58665867,6.844622489897437e-08
-4200496.57965797,6.021567618876842e-08
-4200426.57265727,5.25064513464633e-08
-4200356.56565657,4.5319796554262096e-08
-4200286.55865587,3.8656950383971335e-08
-4200216.55165517,3.251914376406425e-08
-4200146.54465447,2.6907599948199045e-08
-4200076.537653769,2.1823534482488146e-08
-4200006.53065307,1.7268155174068976e-08
-4199936.523652369,1.3242662058675287e-08
-4199866.5166516695,9.748247369306673e-09
-4199796.509650969,6.786095504091128e-09
-4199726.502650269,4.357382995031931e-09
-4199656.495649569,2.463278476178119e-09
-4199586.488648869,1.1049426524602123e-09
-4199516.481648169,2.8352826817265003e-10
-4199446.474647469,1.8007585935402916e-13
-4199376.467646769,2.560348051676755e-10
-4199306.460646069,1.0522211318181514e-09
-4199236.453645369,2.389859646656662e-09
-4199166.4466446685,4.2700628249175145e-09
-4199096.439643969,6.693934995367375e-09
-4199026.432643268,9.66257230989058e-09
-4198956.425642569,1.3177062712721773e-08
-4198886.418641868,1.7238485910359567e-08
-4198816.411641168,2.1847913340887616e-08
-4198746.404640468,2.7006408144216423e-08
-4198676.397639768,3.271502513150985e-08
-4198606.390639069,3.8974810755662744e-08
-4198536.383638368,4.5786803081257795e-08
-4198466.376637668,5.315203175450002e-08
-4198396.369636968,6.107151797420458e-08
-4198326.362636268,6.954627446148866e-08
-4198256.355635568,7.857730543115646e-08
-4198186.348634868,8.816560656149646e-08
-4198116.341634167,9.831216496602423e-08
-4198046.334633468,1.0901795916334811e-07
-4197976.327632767,1.2028395904929039e-07
-4197906.3206320675,1.3211112586685766e-07
-4197836.313631367,1.445004121786936e-07
-4197766.306630667,1.5745276183716079e-07
-4197696.299629968,1.70969109956959e-07
-4197626.292629267,1.8505038288626486e-07
-4197556.285628567,1.9969749817782522e-07
-4197486.278627867,2.1491136456211807e-07
-4197416.271627167,2.3069288191773868e-07
-4197346.264626467,2.47042941245057e-07
-4197276.257625767,2.6396242463675834e-07
-4197206.250625066,2.814522052518353e-07
-4197136.243624367,2.995131472862492e-07
-4197066.236623666,3.1814610594731056e-07
-4196996.229622967,3.373519274244305e-07
-4196926.222622266,3.5713144886386167e-07
-4196856.215621566,3.774854983396065e-07
-4196786.208620867,3.9841489482825237e-07
-4196716.201620166,4.199204481813465e-07
-4196646.194619467,4.42002959097843e-07
-4196576.187618766,4.646632190994649e-07
-4196506.180618066,4.879020105019462e-07
-4196436.173617366,5.117201063910718e-07
-4196366.166616666,5.36118270593996e-07
-4196296.159615966,5.610972576557079e-07
-4196226.152615266,5.86657812810433e-07
-4196156.145614565,6.128006719585407e-07
-4196086.138613866,6.395265616380406e-07
-4196016.131613165,6.668361990018748e-07
-4195946.1246124655,6.947302917895917e-07
-4195876.117611765,7.232095383049757e-07
-4195806.110611065,7.522746273878543e-07
-4195736.103610366,7.819262383917662e-07
-4195666.096609665,8.121650411579179e-07
-4195596.089608965,8.429916959891308e-07
-4195526.082608265,8.744068536281301e-07
-4195456.075607565,9.064111552296561e-07
-4195386.068606865,9.390052323395362e-07
-4195316.061606165,9.721897068669928e-07
-4195246.054605464,1.005965191064035e-06
-4195176.047604765,1.0403322874979833e-06
-4195106.040604064,1.0752915890312083e-06
-4195036.033603365,1.1108436787938152e-06
-4194966.026602664,1.1469891301638614e-06
-4194896.019601964,1.1837285067401237e-06
-4194826.012601265,1.2210623623222188e-06
-4194756.005600564,1.2589912408860178e-06
-4194685.998599865,1.2975156765592054e-06
-4194615.991599164,1.3366361936019591e-06
-4194545.984598464,1.3763533063801036e-06
-4194475.977597764,1.4166675193468258e-06
-4194405.970597064,1.4575793270159874e-06
-4194335.963596364,1.499089213944116e-06
-4194265.956595664,1.5411976547040228e-06
-4194195.949594964,1.5839051138669173e-06
-4194125.9425942637,1.627212045977515e-06
-4194055.9355935636,1.67111889553378e-06
-4193985.9285928635,1.715626096965105e-06
-4193915.9215921634,1.7607340746109154e-06
-4193845.9145914633,1.8064432426995018e-06
-4193775.907590763,1.8527540053268306e-06
-4193705.900590063,1.8996667564356779e-06
-4193635.893589363,1.9471818797948246e-06
-4193565.886588663,1.995299748978423e-06
-4193495.879587963,2.044020727345175e-06
-4193425.872587263,2.093345168019318e-06
-4193355.865586563,2.1432734138685424e-06
-4193285.858585863,2.193805797485092e-06
-4193215.851585163,2.244942641165737e-06
-4193145.8445844627,2.296684256892039e-06
-4193075.8375837626,2.3490309463106723e-06
-4193005.8305830625,2.401983000714102e-06
-4192935.8235823624,2.455540701021301e-06
-4192865.8165816623,2.509704317758627e-06
-4192795.809580962,2.564474111040967e-06
-4192725.802580262,2.6198503305528175e-06
-4192655.795579562,2.6758332155297164e-06
-4192585.7885788623,2.7324229947394717e-06
-4192515.781578162,2.7896198864651823e-06
-4192445.774577462,2.847424098484971e-06
-4192375.767576762,2.9058358280554084e-06
-4192305.760576062,2.9648552618933995e-06
-4192235.753575362,3.0244825761583786e-06
-4192165.7465746617,3.0847179364348724e-06
-4192095.7395739616,3.145561497715138e-06
-4192025.7325732615,3.2070134043819385e-06
-4191955.7255725614,3.2690737901916164e-06
-4191885.7185718613,3.3317427782571018e-06
-4191815.711571161,3.3950204810311862e-06
-4191745.704570461,3.458907000290208e-06
-4191675.697569761,3.5234024271174306e-06
-4191605.690569061,3.5885068418869296e-06
-4191535.683568361,3.6542203142472014e-06
-4191465.676567661,3.7205429031068342e-06
-4191395.669566961,3.787474656616354e-06
-4191325.662566261,3.855015612154316e-06
-4191255.655565561,3.92316579631162e-06
-4191185.6485648607,3.991925224876132e-06
-4191115.6415641606,4.0612939028177575e-06
-4191045.6345634605,4.13127182427354e-06
-4190975.6275627604,4.201858972532925e-06
-4190905.6205620603,4.273055320023349e-06
-4190835.61356136,4.344860828295703e-06
-4190765.60656066,4.4172754480102465e-06
-4190695.59955996,4.49029911892257e-06
-4190625.5925592603,4.563931769869227e-06
-4190555.58555856,4.638173318756092e-06
-4190485.57855786,4.713023672541778e-06
-4190415.57155716,4.788482727226493e-06
-4190345.56455646,4.864550367838057e-06
-4190275.55755576,4.9412264684191976e-06
-4190205.5505550597,5.018510892014713e-06
-4190135.5435543596,5.0964034906586755e-06
-4190065.5365536595,5.1749041053620915e-06
-4189995.5295529594,5.254012566100598e-06
-4189925.5225522593,5.333728691802307e-06
-4189855.515551559,5.414052290336012e-06
-4189785.508550859,5.49498315849923e-06
-4189715.5015501594,5.576521082006195e-06
-4189645.4945494593,5.658665835478669e-06
-4189575.487548759,5.741417182431356e-06
-4189505.480548059,5.824774875263097e-06
-4189435.473547359,5.9087386552454125e-06
-4189365.466546659,5.993308252511952e-06
-4189295.459545959,6.0784833860478125e-06
-4189225.4525452587,6.1642637636791895e-06
-4189155.4455445586,6.250649082063531e-06
-4189085.4385438585,6.337639026679238e-06
-4189015.4315431584,6.425233271816008e-06
-4188945.4245424583,6.513431480565387e-06
-4188875.417541758,6.602233304810962e-06
-4188805.4105410585,6.69163838521903e-06
-4188735.4035403584,6.781646351231443e-06
-4188665.3965396583,6.8722568210536e-06
-4188595.389538958,6.963469401647801e-06
-4188525.382538258,7.055283688724333e-06
-4188455.375537558,7.147699266733098e-06
-4188385.368536858,7.24071570885546e-06
-4188315.361536158,7.334332576996439e-06
-4188245.3545354577,7.428549421776734e-06
-4188175.3475347576,7.523365782525286e-06
-4188105.3405340575,7.618781187271874e-06
-4188035.3335333574,7.71479515273985e-06
-4187965.3265326573,7.811407184339298e-06
-4187895.319531957,7.908616776159974e-06
-4187825.3125312575,8.006423410964179e-06
-4187755.3055305574,8.104826560182777e-06
-4187685.2985298573,8.203825683905282e-06
-4187615.291529157,8.303420230876093e-06
-4187545.284528457,8.403609638488079e-06
-4187475.277527757,8.504393332777077e-06
-4187405.270527057,8.605770728415947e-06
-4187335.263526357,8.707741228709652e-06
-4187265.2565256567,8.810304225590089e-06
-4187195.2495249566,8.913459099610952e-06
-4187125.2425242565,9.017205219943158e-06
-4187055.2355235564,9.121541944370256e-06
-4186985.2285228563,9.226468619284032e-06
-4186915.221522156,9.331984579680519e-06
-4186845.2145214565,9.438089149155025e-06
-4186775.2075207564,9.544781639901521e-06
-4186705.2005200563,9.652061352704389e-06
-4186635.193519356,9.759927576938394e-06
-4186565.186518656,9.868379590564337e-06
-4186495.179517956,9.977416660126195e-06
-4186425.172517256,1.0087038040748488e-05
-4186355.165516556,1.019724297613341e-05
-4186285.1585158557,1.0308030698558394e-05
-4186215.1515151556,1.041940042887426e-05
-4186145.1445144555,1.0531351376502792e-05
-4186075.1375137554,1.064388273943502e-05
-4186005.1305130553,1.0756993704229841e-05
-4185935.1235123556,1.0870683446011281e-05
-4185865.1165116555,1.0984951128470885e-05
-4185795.1095109554,1.109979590386169e-05
-4185725.1025102553,1.1215216913000738e-05
-4185655.095509555,1.1331213285267373e-05
-4185585.088508855,1.1447784138602978e-05
-4185515.081508155,1.1564928579510672e-05
-4185445.074507455,1.1682645703055217e-05
-4185375.067506755,1.1800934592863355e-05
-4185305.0605060547,1.1919794321123867e-05
-4185235.0535053546,1.2039223948588302e-05
-4185165.0465046545,1.215922252457169e-05
-4185095.0395039544,1.2279789086953477e-05
-4185025.0325032547,1.2400922662177827e-05
-4184955.0255025546,1.2522622265258272e-05
-4184885.0185018545,1.26448868997745e-05
-4184815.0115011544,1.2767715557876925e-05
-4184745.0045004543,1.2891107220288269e-05
-4184674.997499754,1.3015060856305653e-05
-4184604.990499054,1.3139575423802695e-05
-4184534.983498354,1.3264649869232255e-05
-4184464.976497654,1.3390283127629183e-05
-4184394.9694969538,1.351647412261316e-05
-4184324.9624962537,1.364322176639211e-05
-4184254.9554955536,1.3770524959765249e-05
-4184184.9484948535,1.389838259212684e-05
-4184114.941494154,1.4026793541469034e-05
-4184044.9344934537,1.4155756674389378e-05
-4183974.9274927536,1.4285270846089691e-05
-4183904.9204920535,1.4415334900383918e-05
-4183834.9134913534,1.4545947669702108e-05
-4183764.9064906533,1.4677107975094596e-05
-4183694.899489953,1.4808814626237753e-05
-4183624.892489253,1.4941066421438599e-05
-4183554.885488553,1.507386214764041e-05
-4183484.878487853,1.5207200580428493e-05
-4183414.8714871528,1.534108048403571e-05
-4183344.8644864527,1.5475500611348464e-05
-4183274.8574857526,1.5610459703913385e-05
-4183204.8504850524,1.5745956491943242e-05
-4183134.843484353,1.588198969432288e-05
-4183064.8364836527,1.601855801861977e-05
-4182994.8294829526,1.6155660161085432e-05
-4182924.8224822525,1.629329480666643e-05
-4182854.8154815524,1.6431460629010838e-05
-4182784.8084808523,1.657015629047613e-05
-4182714.801480152,1.670938044213671e-05
-4182644.794479452,1.6849131723792214e-05
-4182574.787478752,1.6989408763975755e-05
-4182504.780478052,1.7130210179962326e-05
-4182434.7734773518,1.727153457777775e-05
-4182364.7664766517,1.7413380552207314e-05
-4182294.7594759515,1.7555746686804784e-05
-4182224.7524752514,1.769863155390229e-05
-4182154.745474552,1.7842033714618248e-05
-4182084.7384738517,1.7985951718871383e-05
-4182014.7314731516,1.813038410538458e-05
-4181944.7244724515,1.827532940169936e-05
-4181874.7174717514,1.8420786124184547e-05
-4181804.7104710513,1.8566752778047493e-05
-4181734.703470351,1.871322785734473e-05
-4181664.696469651,1.8860209844992652e-05
-4181594.689468951,1.9007697212779006e-05
-4181524.682468251,1.9155688421374165e-05
-4181454.6754675508,1.9304181920342746e-05
-4181384.6684668506,1.9453176148155654e-05
-4181314.6614661505,1.960266953220171e-05
-4181244.654465451,1.9752660488799212e-05
-4181174.647464751,1.9903147423212146e-05
-4181104.6404640507,2.0054128729657232e-05
-4181034.6334633506,2.0205602791320335e-05
-4180964.6264626505,2.035756798036874e-05
-4180894.6194619504,2.0510022657964713e-05
-4180824.6124612503,2.066296517427834e-05
-4180754.60546055,2.0816393868501828e-05
-4180684.59845985,2.0970307068863332e-05
-4180614.59145915,2.1124703092640775e-05
-4180544.58445845,2.1279580246176415e-05
-4180474.5774577498,2.143493682489156e-05
-4180404.5704570496,2.159077111330069e-05
-4180334.56345635,2.174708138502631e-05
-4180264.55645565,2.1903865902817327e-05
-4180194.54945495,2.206112291855903e-05
-4180124.5424542497,2.2218850673292237e-05
-4180054.5354535496,2.2377047397228374e-05
-4179984.5284528495,2.2535711309765368e-05
-4179914.5214521494,2.2694840619503876e-05
-4179844.5144514493,2.2854433524263954e-05
-4179774.507450749,2.3014488211101283e-05
-4179704.500450049,2.3175002856324336e-05
-4179634.493449349,2.3335975625511354e-05
-4179564.486448649,2.3497404673527546e-05
-4179494.4794479487,2.3659288144542838e-05
-4179424.472447249,2.3821624172048165e-05
-4179354.465446549,2.398441087887779e-05
-4179284.458445849,2.4147646377221e-05
-4179214.451445149,2.431132876864493e-05
-4179144.4444444487,2.4475456144111627e-05
-4179074.4374437486,2.4640026583996968e-05
-4179004.4304430485,2.480503815810993e-05
-4178934.4234423484,2.4970488925711068e-05
-4178864.4164416483,2.513637693553252e-05
-4178794.409440948,2.5302700225797453e-05
-4178724.402440248,2.5469456824239606e-05
-4178654.395439548,2.5636644748123526e-05
-4178584.388438848,2.5804262004264722e-05
-4178514.3814381477,2.5972306589050027e-05
-4178444.374437448,2.614077648845741e-05
-4178374.367436748,2.630966967808069e-05
-4178304.360436048,2.647898412314471e-05
-4178234.353435348,2.6648717778530094e-05
-4178164.3464346477,2.6818868588794605e-05
-4178094.3394339476,2.6989434488194093e-05
-4178024.3324332475,2.7160413400704637e-05
-4177954.3254325474,2.733180324004492e-05
-4177884.3184318473,2.7503601909697866e-05
-4177814.311431147,2.7675807302933798e-05
-4177744.304430447,2.7848417302833038e-05
-4177674.297429747,2.8021429782308576e-05
-4177604.290429047,2.819484260412936e-05
-4177534.2834283467,2.8368653620943963e-05
-4177464.276427647,2.8542860675302243e-05
-4177394.269426947,2.8717461599684616e-05
-4177324.262426247,2.8892454216518412e-05
-4177254.255425547,2.9067836338207237e-05
-4177184.2484248467,2.9243605767153704e-05
-4177114.2414241466,2.941976029578436e-05
-4177044.2344234465,2.9596297706574415e-05
-4176974.2274227464,2.977321577207271e-05
-4176904.2204220463,2.995051225492719e-05
-4176834.213421346,3.0128184907910022e-05
-4176764.206420646,3.0306231473943167e-05
-4176694.199419946,3.0484649686124856e-05
-4176624.192419246,3.066343726775493e-05
-4176554.185418546,3.084259193236028e-05
-4176484.178417846,3.102211138372609e-05
-4176414.171417146,3.1201993315915234e-05
-4176344.164416446,3.138223541329998e-05
-4176274.157415746,3.1562835350587856e-05
-4176204.1504150457,3.174379079284924e-05
-4176134.1434143456,3.192509939554435e-05
-4176064.1364136455,3.210675880455134e-05
-4175994.1294129454,3.228876665619409e-05
-4175924.1224122453,3.247112057727028e-05
-4175854.115411545,3.265381818507999e-05
-4175784.108410845,3.283685708745379e-05
-4175714.101410145,3.3020234882781863e-05
-4175644.0944094453,3.3203949160041424e-05
-4175574.087408745,3.3387997498831124e-05
-4175504.080408045,3.357237746939269e-05
-4175434.073407345,3.37570866326455e-05
-4175364.066406645,3.394212254021549e-05
-4175294.059405945,3.4127482734464226e-05
-4175224.0524052447,3.431316474852017e-05
-4175154.0454045446,3.449916610630824e-05
-4175084.0384038445,3.4685484322580634e-05
-4175014.0314031444,3.487211690294795e-05
-4174944.0244024443,3.505906134390938e-05
-4174874.017401744,3.524631513288463e-05
-4174804.010401044,3.543387574824517e-05
-4174734.0034003444,3.562174065934419e-05
-4174663.9963996443,3.58099073265539e-05
-4174593.989398944,3.599837320128937e-05
-4174523.982398244,3.618713572604659e-05
-4174453.975397544,3.637619233443287e-05
-4174383.968396844,3.656554045119972e-05
-4174313.961396144,3.675517749227581e-05
-4174243.9543954437,3.694510086479963e-05
-4174173.9473947436,3.7135307967152894e-05
-4174103.9403940435,3.7325796188993905e-05
-4174033.9333933434,3.7516562911291064e-05
-4173963.9263926432,3.770760550635698e-05
-4173893.919391943,3.789892133788203e-05
-4173823.912391243,3.809050776096859e-05
-4173753.9053905434,3.828236212216469e-05
-4173683.8983898433,3.847448175950313e-05
-4173613.891389143,3.866686400252881e-05
-4173543.884388443,3.885950617233883e-05
-4173473.877387743,3.90524055816164e-05
-4173403.870387043,3.9245559534666214e-05
-4173333.863386343,3.943896532744993e-05
-4173263.8563856427,3.963262024762229e-05
-4173193.8493849426,3.9826521574566565e-05
-4173123.8423842425,4.0020666579431124e-05
-4173053.8353835423,4.021505252516562e-05
-4172983.8283828422,4.0409676666557536e-05
-4172913.821382142,4.0604536250269226e-05
-4172843.814381442,4.0799628514874335e-05
-4172773.8073807424,4.0994950690894126e-05
-4172703.8003800423,4.119050000083958e-05
-4172633.793379342,4.13862736592417e-05
-4172563.786378642,4.158226887269385e-05
-4172493.779377942,4.177848283988859e-05
-4172423.772377242,4.197491275165609e-05
-4172353.7653765418,4.217155579100169e-05
-4172283.7583758417,4.236840913314526e-05
-4172213.7513751416,4.2565469945559236e-05
-4172143.7443744414,4.276273538800779e-05
-4172073.7373737413,4.296020261258578e-05
-4172003.7303730412,4.315786876375806e-05
-4171933.723372341,4.33557309783989e-05
-4171863.7163716415,4.355378638583042e-05
-4171793.7093709414,4.3752032107867475e-05
-4171723.7023702413,4.395046525884998e-05
-4171653.695369541,4.414908294568789e-05
-4171583.688368841,4.434788226790116e-05
-4171513.681368141,4.45468603176595e-05
-4171443.674367441,4.474601417982341e-05
-4171373.6673667408,4.494534093198546e-05
-4171303.6603660407,4.51448376445108e-05
-4171233.6533653405,4.534450138057898e-05
-4171163.6463646404,4.554432919622529e-05
-4171093.6393639403,4.574431814038229e-05
-4171023.6323632402,4.5944465254922193e-05
-4170953.6253625406,4.614476757469702e-05
-4170883.6183618405,4.6345222127586376e-05
-4170813.6113611404,4.654582593453196e-05
-4170743.6043604403,4.6746576009585694e-05
-4170673.59735974,4.694746935995073e-05
-4170603.59035904,4.714850298602473e-05
-4170533.58335834,4.7349673881442974e-05
-4170463.57635764,4.7550979033121714e-05
-4170393.5693569398,4.7752415421301606e-05
-4170323.5623562397,4.795398001959167e-05
-4170253.5553555395,4.815566979501281e-05
-4170183.5483548394,4.835748170804214e-05
-4170113.5413541393,4.855941271265714e-05
-4170043.5343534397,4.8761459756378675e-05
-4169973.5273527396,4.8963619780321187e-05
-4169903.5203520395,4.916588971922915e-05
-4169833.5133513394,4.936826650152756e-05
-4169763.5063506393,4.9570747049365566e-05
-4169693.499349939,4.9773328278662134e-05
-4169623.492349239,4.9976007099151085e-05
-4169553.485348539,5.0178780414426936e-05
-4169483.478347839,5.038164512199108e-05
-4169413.4713471388,5.0584598113297e-05
-4169343.4643464386,5.078763627379715e-05
-4169273.4573457385,5.09907564829893e-05
-4169203.4503450384,5.119395561446253e-05
-4169133.4433443383,5.139723053594443e-05
-4169063.4363436387,5.160057810934637e-05
-4168993.4293429386,5.1803995190816134e-05
-4168923.4223422385,5.2007478630776857e-05
-4168853.4153415384,5.22110252739798e-05
-4168783.4083408383,5.2414631959551e-05
-4168713.401340138,5.2618295521038084e-05
-4168643.394339438,5.2822012786459246e-05
-4168573.387338738,5.302578057835051e-05
-4168503.380338038,5.3229595713814217e-05
-4168433.3733373377,5.3433455004567716e-05
-4168363.3663366376,5.3637355256991354e-05
-4168293.3593359375,5.384129327217766e-05
-4168223.3523352374,5.404526584598008e-05
-4168153.3453345373,5.424926976906202e-05
-4168083.3383338377,5.4453301826944746e-05
-4168013.3313331376,5.4657358800062356e-05
-4167943.3243324375,5.4861437463802856e-05
-4167873.3173317374,5.5065534588563496e-05
-4167803.3103310373,5.526964693979954e-05
-4167733.303330337,5.547377127807381e-05
-4167663.296329637,5.567790435910718e-05
-4167593.289328937,5.588204293382897e-05
-4167523.282328237,5.6086183748427286e-05
-4167453.2753275367,5.6290323544399834e-05
-4167383.2683268366,5.649445905860494e-05
-4167313.2613261365,5.6698587023312106e-05
-4167243.2543254364,5.690270416625347e-05
-4167173.247324737,5.7106807210673695e-05
-4167103.2403240367,5.731089287538696e-05
-4167033.2333233366,5.751495787482028e-05
-4166963.2263226365,5.7718998919070784e-05
-4166893.2193219364,5.7923012713956353e-05
-4166823.2123212363,5.812699596106754e-05
-4166753.205320536,5.8330945357820216e-05
-4166683.198319836,5.853485759750739e-05
-4166613.191319136,5.873872936935211e-05
-4166543.184318436,5.894255735856042e-05
-4166473.1773177357,5.914633824637334e-05
-4166403.1703170356,5.93500687101208e-05
-4166333.1633163355,5.955374542327445e-05
-4166263.156315636,5.9757365055499377e-05
-4166193.149314936,5.9960924272713414e-05
-4166123.1423142357,6.0164419737131935e-05
-4166053.1353135356,6.036784810732794e-05
-4165983.1283128355,6.057120603828379e-05
-4165913.1213121354,6.0774490181445575e-05
-4165843.1143114353,6.0977697184777557e-05
-4165773.107310735,6.118082369281564e-05
-4165703.100310035,6.138386634672303e-05
-4165633.093309335,6.158682178434381e-05
-4165563.086308635,6.17896866402582e-05
-4165493.0793079347,6.199245754583763e-05
-4165423.0723072346,6.219513112929905e-05
-4165353.065306535,6.23977040157595e-05
-4165283.058305835,6.260017282729652e-05
-4165213.051305135,6.280253418299569e-05
-4165143.0443044347,6.30047846990112e-05
-4165073.0373037346,6.320692098862063e-05
-4165003.0303030345,6.340893966228077e-05
-4164933.0233023344,6.361083732768342e-05
-4164863.0163016343,6.381261058981175e-05
-4164793.009300934,6.401425605099661e-05
-4164723.002300234,6.42157703109727e-05
-4164652.995299534,6.44171499669353e-05
-4164582.988298834,6.461839161359685e-05
-4164512.9812981337,6.481949184324386e-05
-4164442.9742974336,6.50204472457939e-05
-4164372.967296734,6.522125440885117e-05
-4164302.960296034,6.542190991776906e-05
-4164232.953295334,6.562241035569954e-05
-4164162.9462946337,6.58227523036562e-05
-4164092.9392939336,6.602293234057004e-05
-4164022.9322932335,6.62229470433474e-05
-4163952.9252925334,6.642279298692798e-05
-4163882.9182918333,6.662246674434242e-05
-4163812.911291133,6.6821964886771e-05
-4163742.904290433,6.702128398360116e-05
-4163672.897289733,6.722042060248616e-05
-4163602.890289033,6.741937130940392e-05
-4163532.8832883327,6.76181326687148e-05
-4163462.8762876326,6.781670124322091e-05
-4163392.869286933,6.80150735942236e-05
-4163322.862286233,6.821324628158751e-05
-4163252.855285533,6.84112158637917e-05
-4163182.8482848327,6.860897889799397e-05
-4163112.8412841326,6.880653194008952e-05
-4163042.8342834325,6.900387154476957e-05
-4162972.8272827324,6.920099426558125e-05
-4162902.8202820322,6.939789665498756e-05
-4162832.813281332,6.959457526442621e-05
-4162762.806280632,6.979102664437075e-05
-4162692.799279932,6.998724734438947e-05
-4162622.792279232,7.01832339132061e-05
-4162552.7852785317,7.03789828987601e-05
-4162482.778277832,7.057449084826498e-05
-4162412.771277132,7.076975430827489e-05
-4162342.764276432,7.096476982473661e-05
