detuning,transfer,Eb,e_Eb
-4058.0000000000027,-0.00030321657814215967,-3985.0099919823433,0.39534764143015355
-4057.9219609804923,-0.00030321611225104264,-3985.0099919823433,0.39534764143015355
-4057.843921960983,-0.0003032153775654641,-3985.0099919823433,0.39534764143015355
-4057.765882941473,-0.000303214138770563,-3985.0099919823433,0.39534764143015355
-4057.6878439219636,-0.00030321225229082226,-3985.0099919823433,0.39534764143015355
-4057.6098049024536,-0.00030320961966383715,-3985.0099919823433,0.39534764143015355
-4057.531765882944,-0.0003032062273154796,-3985.0099919823433,0.39534764143015355
-4057.453726863434,-0.000303202107484125,-3985.0099919823433,0.39534764143015355
-4057.3756878439244,-0.00030319738151282866,-3985.0099919823433,0.39534764143015355
-4057.2976488244144,-0.00030319222434813944,-3985.0099919823433,0.39534764143015355
-4057.2196098049053,-0.0003031868557231551,-3985.0099919823433,0.39534764143015355
-4057.141570785395,-0.00030318150981435726,-3985.0099919823433,0.39534764143015355
-4057.0635317658857,-0.00030317642290120483,-3985.0099919823433,0.39534764143015355
-4056.9854927463757,-0.00030317181486435733,-3985.0099919823433,0.39534764143015355
-4056.907453726866,-0.00030316783964593966,-3985.0099919823433,0.39534764143015355
-4056.829414707356,-0.00030316460150075765,-3985.0099919823433,0.39534764143015355
-4056.7513756878466,-0.00030316212337474737,-3985.0099919823433,0.39534764143015355
-4056.6733366683366,-0.0003031603773081974,-3985.0099919823433,0.39534764143015355
-4056.595297648827,-0.0003031592234692861,-3985.0099919823433,0.39534764143015355
-4056.517258629317,-0.0003031584914778618,-3985.0099919823433,0.39534764143015355
-4056.439219609808,-0.0003031579587926833,-3985.0099919823433,0.39534764143015355
-4056.3611805902974,-0.00030315738667672387,-3985.0099919823433,0.39534764143015355
-4056.2831415707883,-0.00030315654299689285,-3985.0099919823433,0.39534764143015355
-4056.2051025512783,-0.0003031551775606537,-3985.0099919823433,0.39534764143015355
-4056.1270635317687,-0.0003031531385403095,-3985.0099919823433,0.39534764143015355
-4056.0490245122587,-0.00030315032195606226,-3985.0099919823433,0.39534764143015355
-4055.970985492749,-0.00030314670927373356,-3985.0099919823433,0.39534764143015355
-4055.892946473239,-0.00030314233587208525,-3985.0099919823433,0.39534764143015355
-4055.8149074537296,-0.00030313732622853256,-3985.0099919823433,0.39534764143015355
-4055.7368684342196,-0.00030313186191927016,-3985.0099919823433,0.39534764143015355
-4055.65882941471,-0.000303126168116986,-3985.0099919823433,0.39534764143015355
-4055.5807903952,-0.000303120493164485,-3985.0099919823433,0.39534764143015355
-4055.50275137569,-0.0003031150839194102,-3985.0099919823433,0.39534764143015355
-4055.4247123561804,-0.0003031101696051865,-3985.0099919823433,0.39534764143015355
-4055.3466733366704,-0.0003031059125981453,-3985.0099919823433,0.39534764143015355
-4055.2686343171613,-0.000303102423488054,-3985.0099919823433,0.39534764143015355
-4055.190595297651,-0.0003030997279379881,-3985.0099919823433,0.39534764143015355
-4055.1125562781417,-0.0003030977986423541,-3985.0099919823433,0.39534764143015355
-4055.0345172586317,-0.00030309649116235177,-3985.0099919823433,0.39534764143015355
-4054.956478239122,-0.00030309562470930986,-3985.0099919823433,0.39534764143015355
-4054.878439219612,-0.0003030949750990186,-3985.0099919823433,0.39534764143015355
-4054.8004002001026,-0.00030309428928302213,-3985.0099919823433,0.39534764143015355
-4054.7223611805925,-0.00030309332343080915,-3985.0099919823433,0.39534764143015355
-4054.644322161083,-0.00030309181591102653,-3985.0099919823433,0.39534764143015355
-4054.566283141573,-0.0003030896068099649,-3985.0099919823433,0.39534764143015355
-4054.488244122064,-0.0003030865859096702,-3985.0099919823433,0.39534764143015355
-4054.4102051025534,-0.0003030827325722099,-3985.0099919823433,0.39534764143015355
-4054.3321660830443,-0.00030307808176840533,-3985.0099919823433,0.39534764143015355
-4054.2541270635343,-0.0003030727611117697,-3985.0099919823433,0.39534764143015355
-4054.1760880440247,-0.00030306695981722613,-3985.0099919823433,0.39534764143015355
-4054.0980490245147,-0.000303060913581295,-3985.0099919823433,0.39534764143015355
-4054.020010005005,-0.00030305488082503506,-3985.0099919823433,0.39534764143015355
-4053.941970985495,-0.0003030491196228917,-3985.0099919823433,0.39534764143015355
-4053.8639319659856,-0.000303043871150327,-3985.0099919823433,0.39534764143015355
-4053.7858929464755,-0.0003030393045508573,-3985.0099919823433,0.39534764143015355
-4053.7078539269664,-0.0003030355393763156,-3985.0099919823433,0.39534764143015355
-4053.629814907456,-0.00030303260374294876,-3985.0099919823433,0.39534764143015355
-4053.551775887947,-0.0003030304699510052,-3985.0099919823433,0.39534764143015355
-4053.4737368684364,-0.00030302898963024147,-3985.0099919823433,0.39534764143015355
-4053.3956978489273,-0.0003030279744968264,-3985.0099919823433,0.39534764143015355
-4053.3176588294173,-0.0003030271906043318,-3985.0099919823433,0.39534764143015355
-4053.2396198099077,-0.0003030263740939413,-3985.0099919823433,0.39534764143015355
-4053.1615807903977,-0.00030302526995590003,-3985.0099919823433,0.39534764143015355
-4053.0835417708877,-0.0003030236025866839,-3985.0099919823433,0.39534764143015355
-4053.005502751378,-0.00030302120387414716,-3985.0099919823433,0.39534764143015355
-4052.927463731868,-0.0003030179557589062,-3985.0099919823433,0.39534764143015355
-4052.8494247123585,-0.00030301383348569353,-3985.0099919823433,0.39534764143015355
-4052.7713856928485,-0.0003030088825774163,-3985.0099919823433,0.39534764143015355
-4052.693346673339,-0.0003030032219872088,-3985.0099919823433,0.39534764143015355
-4052.615307653829,-0.0003029970529750488,-3985.0099919823433,0.39534764143015355
-4052.53726863432,-0.0003029906206816864,-3985.0099919823433,0.39534764143015355
-4052.4592296148094,-0.00030298419657363997,-3985.0099919823433,0.39534764143015355
-4052.3811905953003,-0.0003029780503368052,-3985.0099919823433,0.39534764143015355
-4052.3031515757903,-0.00030297243498468584,-3985.0099919823433,0.39534764143015355
-4052.2251125562807,-0.00030296752910160185,-3985.0099919823433,0.39534764143015355
-4052.1470735367707,-0.00030296345953222836,-3985.0099919823433,0.39534764143015355
-4052.069034517261,-0.0003029602581000057,-3985.0099919823433,0.39534764143015355
-4051.990995497751,-0.0003029578968112998,-3985.0099919823433,0.39534764143015355
-4051.9129564782415,-0.00030295622131925546,-3985.0099919823433,0.39534764143015355
-4051.8349174587315,-0.00030295503367824166,-3985.0099919823433,0.39534764143015355
-4051.7568784392224,-0.0003029541013395336,-3985.0099919823433,0.39534764143015355
-4051.678839419712,-0.0003029531359595778,-3985.0099919823433,0.39534764143015355
-4051.600800400203,-0.00030295187452955005,-3985.0099919823433,0.39534764143015355
-4051.5227613806924,-0.00030295002699220607,-3985.0099919823433,0.39534764143015355
-4051.4447223611833,-0.00030294741623857065,-3985.0099919823433,0.39534764143015355
-4051.3666833416733,-0.0003029439168206407,-3985.0099919823433,0.39534764143015355
-4051.2886443221637,-0.00030293950097309884,-3985.0099919823433,0.39534764143015355
-4051.2106053026537,-0.00030293421508419957,-3985.0099919823433,0.39534764143015355
-4051.132566283144,-0.0003029281806375261,-3985.0099919823433,0.39534764143015355
