Omega^2(KHz^2),dimer_transfer,dimer_transfer_error
226.50468008354676,-0.0005405332146705,0.0093143731869428
1079.735226364929,0.0123861842149844,0.0161235571272052
2313.726584059882,0.0351192086937076,0.016277214741014
3659.6921109231266,0.0365866219723476,0.0143266894788377
5142.2048651493105,0.0544920275303753,0.0086421875506243
6974.445722111179,0.0668153716532907,0.0091712866601192
9085.35439001782,0.0905480550517154,0.011235873839016
11380.292667761663,0.1057706338377024,0.0039784230819005
13933.390547238554,0.1029712733241672,0.0058621760191092
