detuning,cyc,freq,VVA,time,buffer,cyc.1,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd,Delta,alpha,transfer,ScaledTransfer,e_detuning,e_cyc,e_freq,e_VVA,e_time,e_buffer,e_cyc.1,e_ROIsum,e_fBg,e_fA1,e_fWidth1,e_fCtr1,e_fA2,e_fWidth2,e_fCtr2,e_box1,e_box2,e_box3,e_box4,e_box5,e_box6,e_box7,e_box8,e_box9,e_Nfit,e_BZ-2,e_BZ-1,e_BZ0,e_BZ1,e_BZ2,e_Excited,e_c5,e_c7,e_c9,e_fraction95,e_fraction75,e_fraction97,e_sum95,e_two2D_bg,e_two2D_a1,e_two2D_sh1,e_two2D_sv1,e_two2D_ch1,e_two2D_cv1,e_two2D_a2,e_two2D_sh2,e_two2D_sv2,e_two2D_ch2,e_two2D_cv2,e_two2D_chd,e_two2D_cvd,e_Delta,e_alpha,e_transfer,e_ScaledTransfer,em_detuning,em_cyc,em_freq,em_VVA,em_time,em_buffer,em_cyc.1,em_ROIsum,em_fBg,em_fA1,em_fWidth1,em_fCtr1,em_fA2,em_fWidth2,em_fCtr2,em_box1,em_box2,em_box3,em_box4,em_box5,em_box6,em_box7,em_box8,em_box9,em_Nfit,em_BZ-2,em_BZ-1,em_BZ0,em_BZ1,em_BZ2,em_Excited,em_c5,em_c7,em_c9,em_fraction95,em_fraction75,em_fraction97,em_sum95,em_two2D_bg,em_two2D_a1,em_two2D_sh1,em_two2D_sv1,em_two2D_ch1,em_two2D_cv1,em_two2D_a2,em_two2D_sh2,em_two2D_sv2,em_two2D_ch2,em_two2D_cv2,em_two2D_chd,em_two2D_cvd,em_Delta,em_alpha,em_transfer,em_ScaledTransfer,filter
-5.0,40.0,42.2227,0,10,11,40.0,20178.06666666667,-0.1117954833333333,38.73026666666667,4.003966666666667,118.5746666666667,0.08905483333333332,31.96180333333334,433.263,-5.429496666666666,-4.894273333333333,-8.114749999999999,-2.812533333333333,-4.233766666666667,-236.2213333333333,11195.5,33.08323333333333,10271.14333333333,15571.06666666667,-3.94207,-3.406846666666667,-5.139906666666668,-1.325109666666667,-2.746340333333334,0.690047,11383.66666666667,50.18856666666667,10459.31666666667,0.5213913333333333,0.9923449999999999,0.008754716666666667,21842.96666666667,-0.00139813,1.15347,12.30893333333333,9.865779999999999,118.063,83.54493333333333,0.9795233333333334,12.19116666666667,10.60803333333333,117.9836666666667,131.9296666666667,0.07908816666666667,-48.3846,-274.7252747252747,-2.630997271898157e-17,-1.994056729994499e-21,-1.843143693225358e-18,-5.0,22.0,0,0,0,0,22.0,486.04520708812,0.1661211009611838,1.40178016940365,13.96303087310679,0.1644668152951614,0.177891860552481,64.02119857067683,115.5866786312333,1.636847185424875,1.731162734243472,1.301527285614867,0.9824283144501351,1.658775482828624,43.40723453911034,90.9757660039207,14.7112923206404,531.9799616840216,1011.953162618375,1.367175169025535,1.897565745799953,0.8563907099760795,0.9358788433233938,1.759227170325178,0.03691383045688971,120.8381700181421,15.45040772676674,566.2379189292559,0.01123482587018298,0.002336796739128207,0.002539819438628134,681.9873630305274,0.0001141226923096367,0.0167416217852392,0.1276534893112333,0.02308895190345387,0.1784292576905517,0.05240203558387371,0.06030761505260614,0.06013063556402257,0.112728981780788,0.1234355432334363,0.237676951624122,0.0769191866447074,0.1884754891225925,0,0.005307524085011084,4.023438594023865e-07,0.0003709702001994726,-5.0,12.70170592217177,0,0,0,0,12.70170592217177,280.6183311506535,0.09591006235801648,0.8093181581498768,8.06155963329126,0.09495496008342191,0.1027059135766183,36.96265622862276,66.73400002247729,0.9450341631273328,0.9994872706265171,0.7514371287073862,0.5672052518072959,0.9576944715362573,25.06117854593258,52.52488299209602,8.493568581449011,307.1387740817567,584.2514308450119,0.7893389518662648,1.095560094142616,0.4944374069361842,0.540329902121637,1.015690280352945,0.02131220995110548,69.76594998835611,8.92029706013825,326.9176149191794,0.006486429740448717,0.00134915022637711,0.001466365436584998,393.745587629598,6.588876712561358e-05,0.009665779844378755,0.07370077641683555,0.01333041259676541,0.1030161799589451,0.03025432935043384,0.03481861778480649,0.03471643862943172,0.06508410797661038,0.07126554411339214,0.1372228520003565,0.04440931311516889,0.1088163743805752,0,0.003064300459211572,2.322933355327608e-07,0.0002141797449464949,1
-4.200000000000003,60.0,43.02270000000001,5,10,11,60.0,19910.83333333333,-0.07780993333333333,38.40799999999999,12.01126666666667,118.609,-0.02011099666666667,79.85206666666666,12.26024289792954,-3.477313333333333,-5.57697,-11.69256666666667,-6.1463,-2.403164666666667,-200.4156666666667,10918.33333333333,32.55713333333333,10189.17333333333,15057.4,-2.21535,-4.31501,-9.168640000000002,-4.88434,-1.141203333333333,0.5699633333333334,11077.96666666667,47.0697,10348.79,0.5171556666666667,0.9927093333333333,0.00819488,21426.76666666667,-0.001378453333333333,1.131556666666667,12.2396,9.88696,118.099,83.84153333333335,0.9722463333333334,12.123,10.6921,118.027,132.2833333333333,0.07234256666666666,-48.44206666666667,-230.7692307692309,0.01342713244121693,1.017861473744951e-06,0.0009384914566643318,-4.200000000000003,25.05992817228334,0,0,0,0,25.05992817228334,1593.372600283227,0.1983192547138662,2.37613510558638,0.1843844443908796,0.05047771785650377,0.01235835721825653,163.6660833067234,21.2329139387743,1.948830180937614,0.2331870328727559,0.48385473370975,1.162236003744506,3.038007631011702,29.46482534028216,717.4389195836352,14.67030001102,793.733802312421,1104.952636994003,1.820977108505211,0.2907495380907767,0.7313561378015504,1.287471740388891,3.159679096195266,0.06141757292773244,734.2151069906795,16.40722218750023,810.4041518279639,0.002913832584987218,0.002048495626876794,0.002207723856667768,1544.596394963205,7.26950702134149e-05,0.0468931683012922,0.1969076179328787,0.1871261138911407,0.01571623364550306,0.6981191899191255,0.05448548432686761,0.1963149765045948,0.1042099323481209,0.09689169211030665,0.8154706207665087,0.08430975648739197,0.1173862144092421,0,0.03224862113806384,2.444649234044293e-06,0.00225402226125169,-4.200000000000003,14.46835627614047,0,0,0,0,14.46835627614047,919.9340996928951,0.1144996750945366,1.371862242841216,0.1064544086034539,0.02914332399253043,0.007135100866701964,94.4926572543485,12.2588285782315,1.125157629569199,0.1346305962006157,0.2793536607559988,0.6710172696237656,1.753994523564744,17.01152484183721,414.2135533487261,8.469901660454966,458.2624244299815,637.9447024102744,1.05134162378363,0.1678643240834693,0.4222486630332102,0.7433221558875623,1.82424157674117,0.0354594522627998,423.8992896641587,9.472714146607261,467.8870552102653,0.001682302027315873,0.001182699501611089,0.001274629962943494,891.7731444213317,4.197051835647384e-05,0.02707378334190548,0.1136846662190355,0.1080373122274587,0.009073771725878246,0.4030593022262506,0.03145720904304415,0.1133425045308829,0.06016563249342027,0.05594044452212389,0.470812182415775,0.04867626060330756,0.06777296248832708,0,0.01861875009505541,1.411418893349685e-06,0.001301360359293072,1
-4.18,41.0,43.0427,5,10,11,41.0,19853.16666666667,-0.1060669233333333,38.7025,-3.995066666666666,118.5593333333333,0.1457324666666666,-64.42633333333333,278.2446666666673,-6.19225,-6.76836,-12.74943333333333,-3.251710000000001,-2.909303333333333,-186.6296666666667,11009.86666666667,24.0363,10252.13333333333,15359.0,-5.017093333333333,-5.593203333333332,-10.39912666666667,-2.076556666666667,-1.7341469,0.582054,11158.5,37.55056666666667,10400.79333333333,0.517731,0.9941896666666666,0.006530336666666667,21559.3,-0.00155221,1.15453,12.2259,9.770796666666667,118.1056666666667,83.27176666666666,0.9926063333333333,12.10716666666667,10.56286666666667,117.9963333333333,131.5033333333333,0.1092037,-48.2318,-229.6703296703297,0.009889900734971159,7.4971696163419e-07,0.0006912561105405705,-4.18,22.0,0,0,0,0,22.0,1023.796924850498,0.2447200839066435,1.766186561493437,13.85076392453981,0.1198179174135976,0.2713264600849931,100.4406572077928,254.7416015992141,0.9080507872911074,2.00694562467447,1.68021640372106,1.186298515045855,1.071649485715051,69.8397345451236,429.2628138254387,8.751726929583667,583.2396105661315,856.618649108225,1.337601995226283,2.128428967345007,2.547773765885294,0.7608351552296552,1.459521381009826,0.02921023548347395,458.9623840795671,12.97047647711268,632.9416656638534,0.007805465456973039,0.001788407764838186,0.00182842994203588,1057.434172892101,0.0001117277190315815,0.0402693593194627,0.04708757797976013,0.0625401121947607,0.1372054420689409,0.4805958523888049,0.05833853299778221,0.09151307738970123,0.07721511078366246,0.09208872533232511,0.6048738160421023,0.05305120949205587,0.1344553457472031,0,0.02015881163419374,1.52816528836351e-06,0.001409003193944939,-4.18,12.70170592217177,0,0,0,0,12.70170592217177,591.089430157946,0.1412892063196084,1.019708286717336,7.996742280315014,0.06917690687248094,0.156650404768339,57.98944047650208,147.0751322571027,0.5242633664803725,1.158710596654747,0.970073392985179,0.6849097670009777,0.6187171190545087,40.32198953975912,247.8350011152133,5.052811898669227,336.7335461624086,494.5690076554873,0.7722648720124752,1.228849037247637,1.470957869568141,0.4392683816807721,0.8426550622140374,0.01686453731947605,264.9820559962505,7.488508085578716,365.4290410523559,0.00450648758273371,0.001032537704450143,0.001055644519228787,610.509904369564,6.450602865882643e-05,0.02324952544318555,0.027186025822102,0.03610755061079449,0.07921559891278465,0.2774721447480942,0.03368176773039742,0.05283509986531506,0.0445801649964543,0.05316745035994741,0.349224060517664,0.03062913008107369,0.07762783006113189,0,0.01163869532354471,8.822866406029145e-07,0.0008134883733131533,1
-4.160000000000004,39.0,43.0627,5,10,11,39.0,20333.13333333333,-0.2376513,39.23276666666667,12.14563333333333,118.741,0.08602373333333335,125.4110333333333,326.6471333333333,-7.06775,-5.88911,-10.49974,-5.134813333333334,-6.02393,-226.9193333333334,11229.33333333333,34.73916666666667,10480.26333333333,16029.7,-5.6389,-4.46027,-7.642046666666666,-3.705966666666667,-4.595083333333333,0.701407,11410.1,51.17093333333333,10661.02,0.517143,0.9922076666666667,0.008772696666666668,22071.13333333333,-0.00150622,1.155726666666667,12.3432,9.874463333333333,118.3063333333333,83.46069999999999,1.006346333333333,12.1585,10.55773333333333,118.1033333333333,131.833,0.2029536,-48.3722,-228.5714285714288,-0.001161020175104698,-8.801266477807872e-08,-8.114968107456406e-05,-4.160000000000004,22.0,0,0,0,0,22.0,1730.435084981038,0.188652826936863,2.493751339515097,0.05009354582511961,0.2681063221932751,0.1556328393091038,98.69614991226017,250.1066446087615,1.24425665644191,4.739399355941636,1.481612290310795,1.409505008197322,0.9346747272179773,28.89492814203445,753.178759215456,3.395435415868387,856.2708204962566,511.2873262657686,1.187282335251392,4.689063952762854,1.543662024937237,1.555147543654085,1.048100459704762,0.0813286274567572,767.8121710418504,5.440814748117543,873.1449920832167,0.004214039392317094,0.0007324563695765809,0.0007737954020497497,1637.507423901745,0.0001473850457136001,0.06944838827023522,0.1557984595559284,0.04534863871532769,0.3137934564858401,0.6616013603371642,0.0766389029301263,0.1109873416205641,0.02495242139218776,0.2195776248467442,0.83511496214593,0.1430709350073592,0.1795971324938126,0,0.03372429084251634,2.556514321151355e-06,0.00235716441886055,-4.160000000000004,12.70170592217177,0,0,0,0,12.70170592217177,999.0671621289753,0.1089187604153818,1.439768007161031,0.02892152216679567,0.1547912572897279,0.08985466166985688,56.98224871982307,144.3991385909825,0.7183719155377202,2.736293493950043,0.8554092546455957,0.8137780959068498,0.5396347053640392,16.68249454101848,434.8479593809519,1.960355551367602,494.3681887127355,295.1918754527855,0.685477775861479,2.707232335375005,0.8912336856353168,0.8978648529582712,0.6051210825483148,0.04695510495498156,443.2965636380833,3.141255859436549,504.1104962208188,0.002432976777529961,0.000422883882144695,0.0004467509836711177,945.415351989683,8.509279581727234e-05,0.04009604566260596,0.08995028256394429,0.02618204876967753,0.1811687365720429,0.3819757234868844,0.04424749123710602,0.06407857156127365,0.01440628720771258,0.1267732008132864,0.4821538481992368,0.08260204283971027,0.1036904527909876,0,0.01947072839615604,1.476004231503868e-06,0.001360909511753347,1
-4.140000000000001,57.0,43.08270000000001,5,10,11,57.0,20281.93333333333,-0.01257376133333333,38.73943333333333,12.1246,118.5813333333333,-0.0232653,-10.61166666666666,500.0,-7.708773333333333,-6.424780000000001,-8.374823333333334,-5.58397,-6.148306666666667,-237.2846666666667,11026.5,44.21466666666667,10502.3,15485.56666666667,-6.214656666666666,-4.930663333333333,-5.386593333333333,-4.089853333333333,-4.65419,0.7971543333333333,11215.5,61.39699999999999,10691.3,0.512299,0.990493,0.01043497666666667,21906.8,-0.001383743333333333,1.12424,12.33503333333333,9.96809,118.056,83.5725,0.990417,12.1628,10.7452,118.0136666666667,132.0316666666667,0.04242933333333334,-48.4592,-227.4725274725275,0.007386313724341867,5.599292481783085e-07,0.0005162675170506536,-4.140000000000001,25.05992817228334,0,0,0,0,25.05992817228334,1894.164938259954,0.01550609741884544,3.041828697236799,0.1006530178385127,0.1060675885147441,0.06445962908914385,127.4435689671446,0.0,1.833792601859145,2.26540634123329,3.031304568569996,2.403709769418929,0.9996434422999699,57.640950758409,764.4468653869931,14.57617671281922,991.6963121843291,1355.548207675896,1.846606394181861,2.621048584752548,3.745268328736052,2.045588570860067,0.6696392100974972,0.1098571771452978,773.5,18.691522407498,1017.289344287061,0.01007126978091644,0.00297767106981276,0.003018889870404903,1758.438344099673,0.0001396813191995741,0.06904585505300082,0.1179533947512043,0.03413635452124289,0.09681425514871098,0.5863204925635771,0.08813381125878991,0.1076597882219726,0.1051676280991454,0.1281301421732436,0.7266087897440675,0.0466994379898017,0.1414605245289275,0,0.03397411496003046,2.575452567686362e-06,0.002374625913411389,-4.140000000000001,14.46835627614047,0,0,0,0,14.46835627614047,1093.596636993935,0.008952449518850977,1.756200617178395,0.05811204694381353,0.06123815078128197,0.03721578420648063,73.57957884966756,0.0,1.058740652321322,1.307932960934925,1.75012450865963,1.387782482427752,0.5771444105055318,33.2790184367134,441.3536035123461,8.415559548901731,572.5561327939816,782.6261226011934,1.066138698768182,1.513263105965971,2.162331677783139,1.181021112037282,0.3866163782097184,0.06342607079725011,446.5804332181755,10.79155549353289,587.3322767678725,0.00581465031909345,0.001719159193714558,0.001742956879332106,1015.234851319306,8.064504724063618e-05,0.03986364300127791,0.06810042421143801,0.01970863347199208,0.0558957362715014,0.3385122942129752,0.05088407965497003,0.06215740771085399,0.06071855839307604,0.0739759720750272,0.4195077803542856,0.02696193309441625,0.08167227191648196,0,0.01961496441765288,1.486938233238834e-06,0.001370990910332727,1
-4.120000000000005,61.0,43.1027,5,10,11,61.0,20016.1,-0.2439807666666667,38.4194,12.16973333333333,118.6426666666667,0.2676093,45.23983333333334,439.796,-5.740196666666667,-4.41836,-8.15338,-4.364336666666667,-5.830756666666666,-198.5803333333333,10826.03333333333,41.30386666666666,10414.22666666667,17451.1,-4.489786666666666,-3.167956666666667,-5.652566666666668,-3.11393,-4.58035,0.7279573333333333,10984.2,55.68356666666667,10572.39666666667,0.5096893333333333,0.9911793333333333,0.009634950000000001,21556.6,-0.001348646666666667,1.10919,12.274,9.92376,118.1226666666667,83.78763333333333,0.982856,12.24496666666666,10.68653333333333,118.063,132.3126666666667,0.0594285,-48.52493333333334,-226.3736263736266,0.01754560627800059,1.330067811728216e-06,0.00122635280958078,-4.120000000000005,25.05992817228334,0,0,0,0,25.05992817228334,1560.210815883545,0.1430582552943497,2.244483065206777,0.3146973360760036,0.08224556725643926,0.3830855590736488,249.0266049001258,103.2026516519803,1.943520463754713,1.525615412481141,1.205160342319643,2.468959161110879,2.667843061151336,67.52424373758906,733.6557389766223,9.636888865361753,833.6283165376122,3065.949903374158,2.360412799264852,1.211163843347932,0.3820495952534609,2.206668939306483,2.841897983443459,0.04016066466498448,742.402013736493,4.763183060027541,823.7364384518468,0.007064863928861822,0.0009605271122323367,0.0009063744302990898,1541.991326175345,0.0001189420280360702,0.04036937081501273,0.248961382547575,0.1449249419527218,0.08429907077384326,0.420531156198122,0.04327497276717809,0.3203745672386205,0.1457220756554525,0.08613361713059371,0.5462612317685833,0.06167712531603593,0.1623428573523704,0,0.03260821119746829,2.471908432492795e-06,0.002279155862944376,-4.120000000000005,14.46835627614047,0,0,0,0,14.46835627614047,900.7881345429305,0.082594722203991,1.295852901888689,0.1816905916967388,0.04748450039515868,0.2211745506538294,143.7755773744662,59.58407871235404,1.12209206292433,0.8808144690758286,0.6957996480549075,1.425454236285558,1.540279909511399,38.98514029872295,423.5763383906667,5.563860380567116,481.295532957085,1770.127002034977,1.3627849650542,0.6992657709896702,0.2205764366633732,1.274020906120984,1.640770565750536,0.02318677055516308,428.6260024776845,2.750025021906366,475.5844544814773,0.004078901091116451,0.0005545605868112735,0.0005232955213197733,890.2691072554036,6.867121190458514e-05,0.02330726710706342,0.1437379212316639,0.08367245424869482,0.04867009120371372,0.2427937762336103,0.024984817176304,0.1849683426367274,0.08413267960654652,0.04972926703662444,0.3153840692094482,0.03560930490405562,0.09372869239340406,0,0.01882635951265049,1.427156998911821e-06,0.00131587125099605,1
-4.100000000000001,50.5,43.1227,5,10,11,50.5,20136.9,-0.1697817,38.958125,-0.05995000000000017,118.553,0.07187880750000002,-354.5692,313.83981135,-5.8190175,-7.0251525,-10.9590275,-3.3337915,-3.7371825,-217.803,11183.55,34.658925,10279.835,26130.85,-4.4475675,-5.653705,-8.216112500000001,-1.96234175,-2.36573275,0.627865,11357.05,50.430575,10453.325,0.52075225,0.99228475,0.00881029,21810.375,-0.0014669875,1.14495,12.211125,10.0067125,118.07075,83.830475,0.97787675,12.21725,10.652225,117.9335,132.2185,0.136995625,-48.3883,-225.2747252747254,0.001169072647945873,8.862309309620921e-08,8.171250988403238e-05,-4.100000000000001,30.78419507907697,0,0,0,0,30.78419507907697,522.5357595418702,0.1958363396120683,0.7518804043862308,13.93483888783792,0.1414496376806862,0.3969033243037481,1035.473602524256,218.6029558355351,0.9608473683291222,1.569757474205809,3.265579643446423,1.93795366793146,2.948518838811276,37.909510820725,215.6528305711134,5.852758444457337,287.1772313978478,18487.51302933956,0.9519498284179688,1.49905549351361,2.842106936685939,2.057731808702384,3.054464869683436,0.1418414830083217,191.6475323782344,7.485832476251388,269.163424645078,0.002798381719851679,0.001177787296869321,0.00130170985940288,454.6348452329627,9.49869118615823e-05,0.02121695548376343,0.07980515334237502,0.1035214178725032,0.1686917800803213,0.6345135899516486,0.03019827547366472,0.06471627822014034,0.1501057932481846,0.1515706655875998,0.8036191054639514,0.1531886639786459,0.1694825261396202,0,0.008417653906689467,6.38111350167136e-07,0.0005883531953803547,-4.100000000000001,15.39209753953848,0,0,0,0,15.39209753953848,261.2678797709351,0.09791816980603413,0.3759402021931154,6.967419443918961,0.07072481884034312,0.1984516621518741,517.7368012621278,109.3014779177675,0.4804236841645611,0.7848787371029043,1.632789821723211,0.9689768339657302,1.474259419405638,18.9547554103625,107.8264152855567,2.926379222228669,143.5886156989239,9243.756514669782,0.4759749142089844,0.7495277467568051,1.42105346834297,1.028865904351192,1.527232434841718,0.07092074150416083,95.82376618911718,3.742916238125694,134.581712322539,0.00139919085992584,0.0005888936484346603,0.00065085492970144,227.3174226164814,4.749345593079115e-05,0.01060847774188171,0.03990257667118751,0.05176070893625159,0.08434589004016065,0.3172567949758243,0.01509913773683236,0.03235813911007017,0.07505289662409229,0.07578533279379991,0.4018095527319757,0.07659433198932297,0.08474126306981011,0,0.004208826953344734,3.19055675083568e-07,0.0002941765976901773,1
-4.080000000000005,48.0,43.1427,5,10,11,48.0,20021.16666666667,-0.1463329333333333,38.68243333333334,-4.206033333333334,118.5583333333333,-0.05843143333333333,28.40133333333334,171.3829663333333,-7.300053333333334,-5.841460000000001,-8.914060000000001,-4.45444,-2.63852,-169.738,11213.43333333333,38.7238,10310.8,15786.16666666667,-6.231263333333334,-4.772663333333333,-6.77646,-3.385647666666667,-1.569729333333333,0.710387,11348.63333333333,51.01493333333334,10446.03333333333,0.5208349999999999,0.9921873333333333,0.008957936666666666,21794.66666666667,-0.001638153333333333,1.144643333333333,12.3804,9.910276666666666,118.0383333333333,83.73793333333333,0.9808226666666666,12.24476666666667,10.6255,117.9353333333333,132.25,0.1029021816666667,-48.51203333333333,-224.1758241758245,0.001538754355655743,1.166473022468575e-07,0.0001075514688642679,-4.080000000000005,25.05992817228334,0,0,0,0,25.05992817228334,954.3206606446967,0.1957841622450941,1.056114578695576,14.01428127673101,0.1772465326412177,0.03342008537486602,332.361661853971,284.6619814012435,0.3049742461804496,0.9982613789484195,2.830470437701126,1.956928383232253,1.585330375253057,28.9091385724307,348.2282632603697,7.667418593633717,529.9533847424691,821.603312635321,0.468378409550796,0.9305417842490116,3.004026197156077,2.138028889665978,1.413206801625768,0.07535566028507741,326.3158950056418,7.121553272519509,516.6012517729056,0.007772518961057603,0.001128164142903592,0.00155880133212457,801.5346925326027,0.0001511273560058977,0.02557790908837794,0.1210437524203538,0.02307623525043252,0.2056850342959728,0.6403660697861288,0.03698644704933598,0.2660355302085297,0.08255525422406544,0.1247811417375726,0.6408595790030841,0.09586354178048613,0.007721614684334652,0,0.01433263572101733,1.086504343463676e-06,0.001001781745621755,-4.080000000000005,14.46835627614047,0,0,0,0,14.46835627614047,550.9772903164371,0.1130360387752705,0.6097480363049792,8.09114906761978,0.1023333333333348,0.01929509528751917,191.8890949397015,164.3496715900602,0.1760769631281858,0.576346475857477,1.634172869140023,1.12983312884396,0.9152909189068432,16.69069893683305,201.0496815328103,4.426786189023969,305.9687293390178,474.3528937170909,0.2704184008367608,0.5372485496283615,1.734375333580749,1.234391554983849,0.8159153273392475,0.04350661075055143,188.398569822361,4.111630698937399,298.2598717747847,0.004487465914448078,0.0006513458715954726,0.0008999743687152676,462.7662704985221,8.725341967192145e-05,0.01476741269748278,0.06988464304361366,0.01332307063372035,0.1187523099190573,0.3697155227709241,0.02135413516030197,0.1535956849798994,0.04766329824928218,0.07204242577197638,0.3700004504501809,0.05534684165243461,0.004458076316579179,0,0.008274951091726202,6.27293575174451e-07,0.0005783789605039734,1
-4.060000000000002,47.0,43.1627,5,10,11,47.0,19507.2,-0.2308069666666667,37.84286666666667,12.08816666666667,118.621,-0.2359009,164.3547,328.2864666666667,-4.767665,-4.083866666666666,-11.25381,-4.980336666666667,-5.379346666666667,-151.6080666666667,10829.33333333333,28.75473333333333,9976.93,20871.03333333334,-3.813030666666667,-3.129233333333334,-9.344506666666668,-4.025703333333333,-4.424706666666666,0.6215609999999999,10950.06666666667,39.73303333333333,10097.69,0.520447,0.9936796666666666,0.007246113333333334,21047.73333333333,-0.001464526666666667,1.126843333333333,12.28206666666667,9.812199999999999,118.182,83.5259,0.959079,12.1507,10.59406666666667,117.9416666666667,131.843,0.2402763333333333,-48.3173,-223.0769230769232,0.01904483031243594,1.443718465867881e-06,0.001331141300653107,-4.060000000000002,25.05992817228334,0,0,0,0,25.05992817228334,1208.443920916484,0.1843652751973737,1.781840150892703,0.2341444070084386,0.1385676729977095,0.5910200495940302,369.9575510668352,264.469231419183,3.721380587486988,3.301365324109607,3.365350346442403,2.636638074979828,1.847919403662761,106.714731717853,478.1334785740618,7.75995789249744,702.706198706117,11004.7407899202,3.117965887029769,2.797519867174018,2.040583578325899,3.236223968166192,2.474007485949332,0.08298265045176612,394.6141702135554,6.917299649670624,620.2596558700232,0.008391705368993842,0.001171782545241778,0.001600642815694162,988.6252896488786,0.0001242189463541425,0.03674725885468652,0.1681538680296511,0.08250478046755784,0.120403488321554,0.976697312374719,0.04647432810703132,0.1681078522853717,0.1116330745493167,0.1535751716044393,1.26676793454839,0.09236230333492843,0.2944737169935522,0,0.01733247211854218,1.313910895826666e-06,0.001211455765208071,-4.060000000000002,14.46835627614047,0,0,0,0,14.46835627614047,697.695423041699,0.1064433412644231,1.028745890770785,0.1351833364155673,0.08000208330620764,0.3412255847295793,213.5950916971721,152.6913819522387,2.14854008394266,1.906044158567978,1.942985928435922,1.522263702345221,1.066896765145428,61.6117790838011,276.0504925633068,4.480213778133558,405.7076129841953,6353.59005742248,1.800158444200707,1.615148848376245,1.178131478250388,1.86843477917867,1.428368887989996,0.04791005557639579,227.8305973988371,3.993704814802639,358.1070792840225,0.004844953353748622,0.0006765289679270452,0.0009241315605174647,570.7830771064519,7.171784211601588e-05,0.02121603979173412,0.09708368097219586,0.0476341572123755,0.06951498639381919,0.5638964562163281,0.02683196584300152,0.0970571137698492,0.06445138564151355,0.08866666666666599,0.7313688080122991,0.0533254006933948,0.170014479775497,0,0.01000690744336201,7.585868093967079e-07,0.0006994343121542041,1
-4.040000000000006,56.0,43.18269999999999,5,10,11,56.0,19946.66666666667,-0.07542259999999999,37.88483333333333,4.107466666666666,118.6286666666667,0.1385875333333333,-61.43494333333333,166.6076677374169,-5.779346666666666,-5.609146666666667,-9.646213333333334,-3.91007,-2.410255333333333,-128.6596666666667,10577.0,22.6113,10555.10333333333,15721.23333333333,-4.96921,-4.799013333333334,-8.025953333333334,-3.099934,-1.600118666666667,0.6427656666666667,10679.46666666667,31.92786666666667,10657.60333333333,0.5009786666666667,0.9948093333333333,0.0054066,21337.1,-0.001404113333333333,1.07583,12.4259,9.94183,118.1003333333333,83.821,0.9909166666666667,12.32403333333333,10.7332,118.059,132.285,0.04120653333333333,-48.4643,-221.9780219780223,0.03093028022605483,2.344710663432105e-06,0.002161876623431543,-4.040000000000006,25.05992817228334,0,0,0,0,25.05992817228334,1088.600134729612,0.0372724445986576,1.54137339516852,14.14597200242293,0.1098104427335315,0.1619527180600972,93.68015551637728,288.5729426698693,1.152694801425483,1.667653980786582,0.5432845034908808,2.708100885731549,1.816205953636683,5.178733081877593,107.7899345950266,12.01084436374063,801.1718005729692,502.4200666109314,1.184842517932235,1.655192224194318,0.5899229724577044,2.729786054845324,1.790299145893036,0.02470971590960392,108.5384877973408,11.9159811934785,799.2400690864629,0.01719191720935546,0.001879298361978028,0.001655561193160797,885.0912212873886,0.0002125918324708955,0.01859895964832441,0.0972546656978474,0.0808735537737771,0.14806192398228,0.4546371410256804,0.07629737464246937,0.06955460684479053,0.2389437590731344,0.1021322671832983,0.5717298313014634,0.1305707040429182,0.12167349752514,0,0.004767290319346736,3.613907266844924e-07,0.0003332104792838397,-4.040000000000006,14.46835627614047,0,0,0,0,14.46835627614047,628.5035808260044,0.02151925592239038,0.8899123446222723,8.167180743547787,0.06339908867203643,0.09350344536798869,54.08626300510643,166.6076661312915,0.665508653896485,0.9628204747222839,0.3136654543370122,1.563522775369774,1.04858699623594,2.989942938883249,62.23254775437078,6.934464226600351,462.556754727941,290.072360704091,0.6840691466754902,0.9556256761991649,0.3405921869495999,1.576042713595035,1.033629693811301,0.014266161132009,62.66472514722961,6.879694949713331,461.4414690342045,0.009925758028707134,0.001085013415175637,0.0009558387005312841,511.0076548676485,0.0001227399517045874,0.01073811435960708,0.05615000742059926,0.04669236804161189,0.08548359166790324,0.2624848757547784,0.04405030978829142,0.0401573709852184,0.1379542436220553,0.05896609195122408,0.3300883720056392,0.07538503112745777,0.07024822654938287,0,0.002752396349179935,2.086490333339262e-07,0.0001923791599113291,1
