detuning,cyc,freq,VVA,cyc.1,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd,Delta,alpha,transfer,ScaledTransfer,e_detuning,e_cyc,e_freq,e_VVA,e_cyc.1,e_ROIsum,e_fBg,e_fA1,e_fWidth1,e_fCtr1,e_fA2,e_fWidth2,e_fCtr2,e_box1,e_box2,e_box3,e_box4,e_box5,e_box6,e_box7,e_box8,e_box9,e_Nfit,e_BZ-2,e_BZ-1,e_BZ0,e_BZ1,e_BZ2,e_Excited,e_c5,e_c7,e_c9,e_fraction95,e_fraction75,e_fraction97,e_sum95,e_two2D_bg,e_two2D_a1,e_two2D_sh1,e_two2D_sv1,e_two2D_ch1,e_two2D_cv1,e_two2D_a2,e_two2D_sh2,e_two2D_sv2,e_two2D_ch2,e_two2D_cv2,e_two2D_chd,e_two2D_cvd,e_Delta,e_alpha,e_transfer,e_ScaledTransfer,em_detuning,em_cyc,em_freq,em_VVA,em_cyc.1,em_ROIsum,em_fBg,em_fA1,em_fWidth1,em_fCtr1,em_fA2,em_fWidth2,em_fCtr2,em_box1,em_box2,em_box3,em_box4,em_box5,em_box6,em_box7,em_box8,em_box9,em_Nfit,em_BZ-2,em_BZ-1,em_BZ0,em_BZ1,em_BZ2,em_Excited,em_c5,em_c7,em_c9,em_fraction95,em_fraction75,em_fraction97,em_sum95,em_two2D_bg,em_two2D_a1,em_two2D_sh1,em_two2D_sv1,em_two2D_ch1,em_two2D_cv1,em_two2D_a2,em_two2D_sh2,em_two2D_sv2,em_two2D_ch2,em_two2D_cv2,em_two2D_chd,em_two2D_cvd,em_Delta,em_alpha,em_transfer,em_ScaledTransfer,filter
-5.0,158.2682926829268,42.2227,0,158.2682926829268,11580.40731707317,-0.1560945204878049,28.04485609756097,9.364968292682928,118.8889512195122,-0.04764987131707317,-150.231383,274.342500451157,-3.348732902439024,-3.601222829268293,-4.889383216585366,-3.192422735609756,-2.077320863414634,-84.6010975609756,6261.258292682926,-15.18564068292683,6410.107073170732,103563.3446341463,-2.816022965853658,-3.068511926829268,-3.823959317073171,-2.65971212195122,-1.544610317073171,0.7598084390243902,6328.645365853658,-9.059469751219513,6477.494146341463,0.4730018780487805,1.002528024390244,-0.002616957307317073,13389.11219512195,-0.001062032829268293,0.928710487804878,9.95945,8.486905609756096,118.5393170731707,87.66708292682927,0.8313725365853659,9.987643414634146,9.398722926829269,118.2130487804878,136.7580731707317,0.3262339536585366,-49.09096341463415,-308.641975308642,5.898059818321144e-17,6.363076774495719e-21,5.272924712039258e-18,-5.0,93.51551325588817,0,0,93.51551325588817,845.3665493116708,0.09796437991608127,1.292985190179839,3.127577884033348,0.2228032709835625,1.536151810753598,2198.542415232379,220.1843303175543,1.84608109040777,1.977677130640021,3.009651416543109,1.674965375136737,1.71804182658354,24.02506933474374,353.8975388929854,7.562079102766189,496.8830747783819,448286.8549605981,1.894204524266708,1.955533300880164,3.084738409688093,1.710893516184295,1.704654511822475,0.2089010833067948,357.1432006709462,7.578258218305348,498.7797861580585,0.01153530314771811,0.002127564364335472,0.002236798128706002,852.668525921745,0.0001242491538480046,0.03530698845067499,0.2721894506589125,0.1174636693843844,0.2069291471765762,0.4495168911745392,0.04451701389867564,0.2667749558299097,0.1553100680130539,0.2203465397072876,0.5094461890250948,0.1068310490043885,0.109214224705615,0,0.02821640177516661,3.057854030579379e-06,0.002509585657248748,-5.0,14.60466950011586,0,0,14.60466950011586,132.0240741807934,0.01529946574257902,0.2019303612166402,0.4884456037490945,0.03479602499058946,0.2399066071173835,343.3546396585024,34.3870151746159,0.2883094286404013,0.3088612772931163,0.4700285836949095,0.2615856436682645,0.2683130551395235,3.75208545764152,55.26950997203681,1.180998341178211,77.60009900691745,70010.64454440853,0.2958250463411493,0.3054029920968986,0.4817552018832655,0.267196676613326,0.2662223078317013,0.03262486804262724,55.776397181719,1.183525094515991,77.89631555829848,0.001801511687104616,0.0003322697304384116,0.0003493291783454109,133.1644513372113,1.940445776791906e-05,0.00551402520729948,0.04250885045579549,0.01834474313299879,0.03231690335896693,0.07020274392719893,0.006952389528603536,0.04166324842962373,0.02425535758077389,0.03441234802522422,0.07956212781986295,0.01668420680952137,0.01705639632402344,0,0.004406661612188112,4.775565672618183e-07,0.000391931432874227,1
-4.410000000000004,158.5,42.8127,4,158.5,11674.05833333333,-0.09310792116666666,28.26095,6.589865,118.8813333333333,0.01675081683333333,37.116161,266.273100000007,-3.884298833333334,-3.67582,-4.488487833333333,-3.50749,-3.827981666666667,-107.5561,6270.794999999999,-7.725965,6547.778333333333,9121.515000000001,-3.2070487,-2.99857,-3.133984166666667,-2.830237,-3.15073,0.809502,6356.466666666667,0.06245250000000061,6633.451666666667,0.4682508333333333,1.000131166666667,-0.0002127000000000001,13586.91666666667,-0.001129179333333333,0.9268931666666668,9.997808333333333,8.496468333333334,118.4768333333333,87.78859999999999,0.84396,10.02321166666667,9.415996666666667,118.2243333333333,136.874,0.2524733333333333,-49.08533333333333,-272.2222222222225,-0.002198045490360212,-2.382055059908543e-07,-0.0001954956369186342,-4.410000000000004,87.92894858918763,0,0,87.92894858918763,1383.774665332715,0.1232821821866154,2.196015687330125,8.022605810926397,0.2404634414348029,0.03215614358125371,44.36227656434423,256.3647185514019,2.002683085072665,1.26033620198739,2.860252175895714,1.263202126169838,1.819596699320118,42.19707112973601,596.8330364431913,11.80256223131867,760.87779973966,1012.255013832978,1.950762225220014,1.364873005740827,2.583866034144217,1.340859298953473,1.834437664550093,0.2070727804024469,597.335806449493,11.93207730585574,764.3289364250624,0.01030504096870395,0.00321112007976442,0.003247356345026581,1406.902444971458,8.277221438784077e-05,0.05001712593269098,0.2817629495456542,0.2155938659068635,0.2470250324697215,0.2379933192339652,0.06367582307909335,0.3234226385654949,0.2084639401591236,0.2129701074485961,0.2953093293480621,0.09290168695274952,0.1344835405046517,0,0.04719302251256102,5.114379049998694e-06,0.004197379005425687,-4.410000000000004,35.89684294382075,0,0,35.89684294382075,564.923641509285,0.05032974012234027,0.8965196501843489,3.275215107376155,0.09816878888481552,0.01312769064495735,18.11082356847863,104.6604580838592,0.8175919458218107,0.5145300998710701,1.16769306110497,0.5157001085191535,0.7428472418311258,17.22688215129676,243.6560668202893,4.818375854029204,310.6270609956217,413.2513789107871,0.7963953435475519,0.5572070712939671,1.054858891227018,0.5474035165503294,0.748906040515097,0.08453710860089787,243.8613218158585,4.871250161798262,312.0359816475944,0.004207015358633459,0.001310934283038008,0.001325727676384081,574.365518009027,3.379161502174436e-05,0.02041940615593684,0.115029242468069,0.08801582719097235,0.1008475472075441,0.09716036571908669,0.02599554591591926,0.1320367392916751,0.08510504719332326,0.08694468228579458,0.1205595288643763,0.03792695487966896,0.05490267550655172,0,0.01926647076257564,2.087936503946163e-06,0.001713572803393946,1
-4.380000000000003,148.5,42.8427,4,148.5,11071.93,-0.1953762666666667,27.00231666666667,6.469685000000001,118.833,-0.7325924283333333,-692.77495,369.66255,-4.423961666666666,-3.720578333333334,-5.935585,-3.899895,-2.583768,-87.18138333333333,6032.183333333333,-12.80788333333333,6153.281666666667,116695.335,-3.875003333333333,-3.171621666666667,-4.837671666666666,-3.350935833333333,-2.0348095,0.7304113333333334,6101.625,-6.494871666666667,6222.726666666666,0.4737403333333334,1.001849833333333,-0.001936510833333334,12884.4,-0.001085017166666667,0.9031101666666667,9.896831666666666,8.474813333333334,118.4805,87.87815,0.8000133333333334,9.967753333333333,9.387465,118.1195,137.0618333333333,0.3607445,-49.18343333333333,-270.3703703703706,0.01793593673920744,1.943744524451449e-06,0.001595234216917444,-4.380000000000003,87.92894858918763,0,0,87.92894858918763,932.1699586448813,0.06876176623405382,1.428034808282581,8.182342305901777,0.24836102753854,1.770620409825667,1903.144380160878,180.1622140763568,1.116164969964864,1.051826708929121,2.323866863473465,2.420594647492636,1.729423878819765,18.38660266318024,410.6339980404289,7.040291011705884,487.9509601759859,263666.236548735,1.109842519633604,1.124863733994774,2.439272245883322,2.363073834354265,1.714517566925664,0.1068696325036568,413.9808826866282,7.291286944882685,489.4440575047026,0.007289230430344942,0.00202629616953366,0.002143698397803237,931.092014786938,8.336468043582164e-05,0.04196282346752502,0.2987831670236235,0.09186064656133644,0.2450173463247006,0.4014330068641631,0.04164915259482076,0.2648205299946866,0.07980701642086437,0.1630076685312749,0.4785262444910027,0.1324387481725043,0.2089174063276378,0,0.03270691109666778,3.544497300600846e-06,0.002908974561502986,-4.380000000000003,35.89684294382075,0,0,35.89684294382075,380.5567920385427,0.02807187351432825,0.582992769204254,3.340427258374544,0.1013929649104574,0.7228527553717532,776.955439706587,73.55091590285718,0.4556724408638049,0.4294064557845451,0.9487146742786615,0.988203626744846,0.7060343420155519,7.506299104681644,167.6406277063464,2.874186769897028,199.2051453220468,107641.2903240616,0.4530913113245252,0.4592236964081643,0.9958287243578142,0.9647208531150145,0.6999488656676643,0.04362934477211919,169.006987641537,2.976655430529839,199.8146997539915,0.002975815861985491,0.0008272319471855906,0.0008751612061732939,380.1167233013213,3.403348827299044e-05,0.01713125094365396,0.1219777171567732,0.03750195191957074,0.1000279127710513,0.1638843387880628,0.01700319534610414,0.108112528650065,0.03258107802083932,0.06654760201039304,0.1953575212555444,0.05406789253259893,0.08529017398140236,0,0.01335254054156817,1.447034963524073e-06,0.00118758389173646,1
-4.350000000000001,143.0,42.8727,4,143.0,11349.63,-0.1557643428571429,27.49142857142857,9.869292857142856,118.9717142857143,0.04080837285714285,4.786539999999998,314.6202857142857,-2.988534285714286,-4.628131428571429,-5.258181142857143,-2.580637142857143,-2.176878571428571,-91.60941428571428,6068.742857142856,-17.26978142857143,6376.038571428572,9105.811428571427,-2.411691014285714,-4.05129,-4.104493428571429,-2.003795714285714,-1.600035285714286,0.3831084285714286,6141.71,-10.63613285714286,6449.008571428571,0.4666882857142857,1.003223857142857,-0.00313781,13171.14285714286,-0.001065933857142857,0.895862,9.9307,8.54126857142857,118.6237142857143,88.04897142857143,0.8180634285714286,10.06125571428571,9.442974285714286,118.2987142857143,137.2531428571428,0.3252062857142857,-49.20422857142857,-268.5185185185186,0.01476898728298738,1.600537433890856e-06,0.001313563612852101,-4.350000000000001,101.5316042750565,0,0,101.5316042750565,947.4864829114979,0.1129777652052364,1.505682336699086,0.2962466289942826,0.2840244791596322,0.06325065124183327,166.5553144756376,224.41289245115,1.925931748720232,2.287184029495868,3.097313047358276,2.266114513785761,1.201988652406621,28.82662191085575,411.9627602795464,13.91527403142608,575.0353675913791,868.9137458042768,1.958842417772718,2.214806971498871,3.197287392209572,2.236476633165488,1.216044931959988,0.8742651166213555,403.3284187028398,13.64149480868295,563.6403908352844,0.01346376551729724,0.004211656539833731,0.004122053742416111,959.8006960773032,5.488103179432328e-05,0.02811389888175125,0.2404520564131933,0.1887134270464585,0.3098627192191772,0.4874265165618505,0.05491827497550994,0.2374171945371789,0.1907500714597631,0.2899147657994902,0.6105378581140471,0.1081919179987031,0.1416296663166032,0,0.03186530413593776,3.453291084530558e-06,0.002834121475183964,-4.350000000000001,38.37533930360312,0,0,38.37533930360312,358.1162291970105,0.04270158148755738,0.5690944309097719,0.1119707010085841,0.1073511625872906,0.02390649906410993,62.95199166267047,84.8201006317753,0.727933778456782,0.8644743063835265,1.170674293689374,0.8565107779815964,0.4543090075699399,10.89543895917284,155.7072875884853,5.259479216066943,217.3429396733428,328.4185260233871,0.7403728421415859,0.8371183497997333,1.208461044255537,0.8453087120518445,0.4596217818637983,0.3304411540741412,152.4438132246638,5.156000396421959,213.0360432887731,0.005088825038465056,0.001591856544574121,0.001557989870468018,362.7705642867473,2.074308026034404e-05,0.01062605497507581,0.09088233478619756,0.07132697100337995,0.1171170993748825,0.1842299064630232,0.02075715685969445,0.089735264816574,0.07209675023576177,0.1095774816729978,0.2307616197942582,0.04089270127023734,0.05353098219182763,0,0.01204395288501846,1.305221344912055e-06,0.001071197229812041,1
-4.32,147.5,42.9027,4,147.5,11166.89833333333,-0.1643896,27.17918333333333,9.799355,118.9173333333333,0.0175580825,38.97053333333333,163.2666718333333,-3.120543116666667,-4.497748333333333,-7.362986666666667,-3.642416166666667,-2.319026166666667,-74.86125,6063.445,-17.19033833333333,6157.278333333333,9041.643333333333,-2.6491605,-4.026368333333333,-6.420224999999999,-3.171031666666666,-1.847644833333334,0.6309508333333333,6123.073333333334,-11.76945833333333,6216.91,0.4755798333333334,1.0034925,-0.003679438166666667,12899.51666666667,-0.001044927,0.9052275000000001,9.87524,8.503133333333333,118.53,87.92258333333332,0.7973693333333333,10.02338666666667,9.39946,118.2926666666667,137.0725,0.2372535,-49.14998333333333,-266.6666666666667,0.01624139295507805,1.76010425799998e-06,0.001444520358711261,-4.32,87.92894858918763,0,0,87.92894858918763,993.6255832136503,0.08308043425165759,1.691707593429391,0.3230690958757891,0.2051571755183547,0.08755678278086831,185.364185676518,186.8143405928195,1.956715800585124,2.340620445423962,2.894390054651699,2.737865629159358,1.275473437852536,33.40056292931303,362.9937797125453,9.214859379112449,691.3059793873239,1269.06999437646,2.010652479316478,2.420096274592535,2.785497473678624,2.666093183828478,1.243500076500587,0.1354706646302684,358.5055408033002,8.967287450564784,690.7792677259505,0.0152570760425013,0.002701628675447461,0.002880737052785652,1083.331746819351,0.0001017528769971641,0.02730838933917564,0.2695121856243232,0.09466036417987549,0.1926136028425885,0.3591341778036001,0.06539054487819065,0.3154578342451909,0.1418506508973431,0.168547520499912,0.4860328178220042,0.1351881589411587,0.1402556154550217,0,0.02832403461391787,3.069518363700972e-06,0.002519158593958802,-4.32,35.89684294382075,0,0,35.89684294382075,405.6459457081316,0.03391744525423458,0.690636732982285,0.1318924060929968,0.08375506618176298,0.03574490688880529,75.67461191566458,76.26663518115241,0.7988258805125059,0.9555542954690982,1.181629791747163,1.117728962624077,0.5207098505353641,13.63572271642272,148.1915900166627,3.761950588387552,282.2244842723215,518.095655683174,0.8208454373978799,0.9880001668603663,1.137174581720708,1.088427984515334,0.5076567804230477,0.0553056672433104,146.35927415477,3.660879771791126,282.0094551369984,0.006228675211828318,0.001102935288219577,0.00117605597707565,442.2683336442306,4.154043808387196e-05,0.01114860326304004,0.1100278890403093,0.03864493185112087,0.07863417408057224,0.1466159141354648,0.02669557815902185,0.1287851215440319,0.05791028573002655,0.06880923710601197,0.1984220669851674,0.05519033477868505,0.05725911523746958,0,0.01156323871017126,1.253125624528356e-06,0.00102844218939103,1
-4.290000000000006,151.0,42.9327,4,151.0,11710.95714285714,-0.1697881857142857,27.97552857142857,10.00846857142857,118.8535714285714,0.1118852028571428,23.95445714285714,165.9869409808714,-3.504731428571429,-3.620538571428571,-4.879199999999999,-2.775654285714286,-2.926495714285714,-85.40135714285714,6319.455714285715,-10.48633,6470.27,9480.624285714284,-2.966982857142857,-3.082788571428571,-3.803699142857143,-2.237903714285714,-2.388745714285714,0.7409067142857142,6387.481428571429,-4.302197285714286,6538.294285714285,0.4728392857142857,1.001329,-0.001338581571428571,13514.22857142857,-0.001065072714285714,0.917132,10.09739714285714,8.549592857142857,118.4665714285714,87.79948571428572,0.8309014285714286,10.10568571428571,9.40594,118.2074285714286,136.8882857142857,0.2589872857142858,-49.08858571428571,-264.8148148148152,-0.004648393085447685,-5.037533717202534e-07,-0.0004134311918807685,-4.290000000000006,101.5316042750565,0,0,101.5316042750565,890.1590548082644,0.09065280587495032,1.421600102835166,0.2891727172716789,0.2298295434612709,0.2389997910640705,93.07428902367644,232.9081741023579,1.042089279995218,1.562845851786931,2.673637935391901,1.902868111070384,2.565735389271837,28.04325209135923,423.8832477171492,10.61248364534115,516.8226403709499,1028.805498249582,1.087266301613275,1.552542561697087,2.472388711831497,1.953155731750434,2.631183167612732,0.1482422835402845,425.0223916230208,10.3319838123506,508.3020777666607,0.01399808737785617,0.002879878990513335,0.003003461296955113,900.8451637476991,9.43371417677299e-05,0.03650242005675788,0.2349421882587487,0.206376185941619,0.2301875012121262,0.2663918256289093,0.03927567760441203,0.2999450006171765,0.1943156073676708,0.2154010655675182,0.3901212265803668,0.09234832624491954,0.1637736387881297,0,0.03357925488416827,3.639034512961033e-06,0.002986561401765093,-4.290000000000006,38.37533930360312,0,0,38.37533930360312,336.4484980449975,0.03426353999933338,0.5373143336979568,0.1092970136922364,0.08686740227629054,0.09033343007884684,35.17877460154237,88.03101528413906,0.3938727255419576,0.5907002087653043,1.010540153267878,0.7192165428067814,0.9697568242872543,10.5993529981755,160.212808340852,4.01114178833041,195.3405969070434,388.8519279748987,0.4109480347099531,0.586805931156235,0.934475096541354,0.7382234768560042,0.9944937593374953,0.05603031657598806,160.6433642669164,3.905122816774962,192.1201269525712,0.005290779718908521,0.001088491944979718,0.001135201666307249,340.4874675788101,3.565608807343679e-05,0.01379661796031394,0.0887998003728526,0.07800286636107831,0.08700269758895214,0.1006866459877967,0.0148448107878319,0.1133685540900235,0.07344439613618958,0.081413950232853,0.1474519638141616,0.0349043864624452,0.06190061707735899,0,0.01269176537633718,1.375425761953707e-06,0.001128814106327842,1
-4.260000000000005,161.5,42.96270000000001,4,161.5,10987.06666666667,-0.1949280133333333,27.32015,9.67483,118.8958333333333,-0.06006183333333334,192.16431,332.6772383333334,-2.802051883333334,-3.673315,-6.070208333333333,-2.8044375,-1.258865666666667,-92.06116666666667,5886.571666666667,-21.31683333333333,6197.633333333334,9394.083333333334,-2.222367333333333,-3.09363,-4.910841666666667,-2.224751166666667,-0.6791835,0.5840093333333334,5959.903333333333,-14.65045833333333,6270.965,0.4658038333333334,1.004306666666667,-0.004279648333333334,12795.26666666667,-0.001103148333333333,0.9005896666666667,9.765993333333334,8.423288333333334,118.5386666666667,87.96039999999999,0.8210668333333334,9.895833333333334,9.331145,118.2235,137.1633333333333,0.3150318333333333,-49.20305,-262.9629629629633,0.02913277733256168,3.157163032273958e-06,0.00259108871259282,-4.260000000000005,87.92894858918763,0,0,87.92894858918763,710.9578205960373,0.09389145241761396,1.122938699573578,0.2755143261610909,0.1429817004608191,0.1212846634682995,160.6893452336172,181.8721274475691,2.091591826153393,0.6490060941085221,1.67789519807903,2.298854748573189,1.378296682871677,17.04397419320584,353.9334095231284,5.595197038413095,365.9776232321681,1095.360012939429,2.153304893104241,0.7255984665639805,1.516459682265462,2.306911453339327,1.330179770103838,0.1832624679149188,359.57288839214,5.860818272085963,370.7475331138424,0.01054591387062623,0.001720740150826589,0.001660959314232792,711.5891417571431,5.309942953240331e-05,0.04365342657646325,0.2344434256418092,0.06796585007683414,0.06661431277635738,0.3572317567070435,0.03366378598088264,0.2430406414299186,0.1321093684414547,0.1938986848846551,0.47458178079933,0.1490266907804326,0.1403278696481922,0,0.02840836131632713,3.078656975665116e-06,0.002526658667305349,-4.260000000000005,35.89684294382075,0,0,35.89684294382075,290.2473148502461,0.03833102493866004,0.4584378043966267,0.1124782526535685,0.05837203478074555,0.04951425652041822,65.6011504873817,74.24898511349592,0.8538887873753119,0.2649556284204331,0.6849978461932889,0.9385035211297382,0.5626872645343751,6.958173327086483,144.4927093758635,2.284229625740616,149.4097390325604,447.1788527249969,0.8790830414572778,0.2962243335379455,0.6190920728422479,0.9417926570772862,0.5430436171545063,0.07481658923245417,146.7950169832446,2.392669040298466,151.3570465874206,0.0043053513090623,0.0007024892249074847,0.0006780838005655676,290.5050506350012,2.167775133121001e-05,0.01782143677273089,0.0957111277287604,0.02774694210379075,0.02719517931137297,0.1458392539750532,0.0137431830772367,0.09922092637700501,0.05393342382048451,0.07915880662735174,0.1937472006966223,0.06083989174459835,0.05728861288831029,0,0.01159766494227029,1.256856447239931e-06,0.001031504081513111,1
-4.230000000000004,147.0,42.9927,4,147.0,11556.07142857143,-0.05728563428571428,27.959,7.080271428571429,118.9962857142857,-0.04322650571428571,107.51132,277.6938571449519,-2.936998571428572,-3.336982857142857,-5.267619285714285,-3.218502857142858,-2.413079614285714,-99.67654285714285,6147.138571428572,-14.36949142857143,6518.860000000001,9708.938571428573,-2.309362714285714,-2.709348428571428,-4.012345714285714,-2.590865714285715,-1.785444,0.7328341428571428,6226.535714285715,-7.151684285714286,6598.255714285714,0.4644952857142857,1.002114857142857,-0.002153174285714286,13418.64285714286,-0.001080922428571429,0.9150585714285714,9.943768571428572,8.473932857142858,118.6462857142857,87.87737142857144,0.8409377142857143,10.06371142857143,9.396348571428572,118.321,137.0801428571429,0.3255075714285715,-49.2027,-261.1111111111114,0.008067259710812655,8.742611059695777e-07,0.0007175074775613051,-4.230000000000004,101.5316042750565,0,0,101.5316042750565,680.005190456381,0.08929927263683372,1.193278881904813,7.367267161812058,0.2981435416516162,0.08215902844483715,277.3813517387005,259.9470948810909,0.8061535645774647,2.843968948346156,2.751098643246047,1.188550806903296,1.566344023975589,35.02272563759409,238.3061096872796,11.3276070296355,486.989702252522,2198.501659353696,0.7917229515798049,2.856298613402892,2.500070854788301,1.221789309808326,1.590633026183915,0.2442573911071601,244.1873553139842,12.78218549688831,495.2779769939689,0.01509388457526519,0.003672285910645192,0.003720318398367077,711.3396349075987,8.243865305760626e-05,0.03832808887685866,0.277436842748554,0.1702667778041557,0.3194759846403224,0.4282226434706086,0.04744131367529886,0.2630212873785795,0.2058848882611002,0.2434721065474788,0.5423090842472963,0.09267135263186271,0.2023382152074423,0,0.01929222931588981,2.090727997230858e-06,0.001715863786364199,-4.230000000000004,38.37533930360312,0,0,38.37533930360312,257.0178034543852,0.03375195252228816,0.4510170237521924,2.784565250332479,0.1126876666014577,0.03105319388910298,104.840296432505,98.25076672701113,0.3046974072000315,1.074919224816261,1.039817548890892,0.4492299793758961,0.592022393573086,13.23734603896,90.07124316283172,4.2814330214118,184.064806172795,830.9555210875313,0.2992431481631709,1.079579400171811,0.9449379631157883,0.4617929526100112,0.6012027734926758,0.09232061610842648,92.29414506676694,4.831212005237578,187.1974795676016,0.005704952129152212,0.00138799360895622,0.001406148182865344,268.8611102384266,3.115888205850867e-05,0.01448665591379271,0.104861270062801,0.06435479294372688,0.1207505721736834,0.1618529457699868,0.01793113112214978,0.09941270227425332,0.07781717329217035,0.09202380644366423,0.2049735672356459,0.03502647896055425,0.07647665688050852,0,0.007291777286553456,7.902209056789982e-07,0.0006485355517687618,1
-4.200000000000003,159.5,43.02270000000001,4,159.5,11802.11666666667,-0.2329756666666667,28.37758333333333,9.969798333333333,118.921,0.18353,182.6366333333333,179.7573783252975,-4.587658333333334,-3.500021166666667,-8.040146833333333,-3.810158333333333,-3.034492166666666,-98.76233333333334,6356.228333333333,-5.663988333333333,6490.453333333334,12192.1,-3.965778333333333,-2.878141166666667,-6.79639,-3.188278333333333,-2.412612,0.6562483333333333,6434.895,1.487629,6569.12,0.4735076666666667,0.9995903333333334,0.0004677151666666667,13595.21666666667,-0.001028431,0.9242493333333334,10.06278,8.581131666666666,118.5646666666667,87.97351666666667,0.8315293333333332,10.028715,9.48914,118.2463333333333,137.0923333333333,0.3182283333333333,-49.11911666666666,-259.2592592592595,-0.008394342549166444,-9.097075666332378e-07,-0.0007465984440993313,-4.200000000000003,87.92894858918763,0,0,87.92894858918763,652.3064568641535,0.01407195811060659,1.11171121864748,0.173580056506117,0.2359516899706407,0.1468979791864272,432.1631134220257,227.4725722516188,1.7441022029734,2.07361762392013,3.684867251220886,1.326586474488816,2.769254328864752,7.757897269406615,269.5513021609553,11.68646298141643,389.1331430072059,5774.619327408518,1.710385065374656,2.03915511986709,3.742179109021908,1.338960995046781,2.777543412160393,0.1982889664067738,273.2357355654638,11.89329684608427,393.3112163160365,0.01034181532743001,0.003147029753063464,0.003222654102974529,649.7971234675222,8.0858218313292e-05,0.04592398423772342,0.1891005679526111,0.08930061823227486,0.2230629208691324,0.2017537153726479,0.04673310300704057,0.2080820394700132,0.08641401691855347,0.2444043098365147,0.2967441097421703,0.06901229764517816,0.1584503255492599,0,0.02158722125904802,2.339439736574954e-06,0.001919981905674515,-4.200000000000003,35.89684294382075,0,0,35.89684294382075,266.3029958733303,0.005744852842134231,0.4538542045023317,0.070863761327243,0.09632687406257348,0.05997084887545505,176.4298522560825,92.86528874914093,0.712026742758148,0.8465508500411307,1.504340755897201,0.5415766603625423,1.130543345618687,3.167148297829522,110.0438582995182,4.770978533732479,158.8629403955218,2357.47846849411,0.698261778974126,0.8324815916763733,1.527738223867776,0.5466285372256414,1.133927349703646,0.08095113155341177,111.5480219382367,4.855418105393156,160.5686316812846,0.004222028427716276,0.001284769516727072,0.001315643028295706,265.2785648039517,3.301022939635528e-05,0.01874838805633998,0.07719998359239903,0.03645682473069229,0.09106505611069926,0.08236560939561631,0.01907870941069593,0.08494913688986698,0.03527837467911479,0.09977764167275743,0.121145275507462,0.02817415253462727,0.06468707452892794,0,0.008812946174871513,9.55072273099955e-07,0.0007838293307131709,1
-4.18,142.0,43.0427,4,142.0,11383.52857142857,-0.1254034857142857,27.53967142857143,9.895845714285715,119.0315714285714,0.05861405000000001,65.52064285714286,152.1548907142871,-3.017297142857143,-3.219601857142858,-4.748168571428572,-3.633507142857143,-2.081149857142857,-81.30898571428573,6121.615714285714,-13.84455142857143,6360.427142857143,9596.962857142858,-2.505317,-2.707619714285714,-3.724207142857143,-3.121528285714286,-1.569170971428571,0.7335938571428572,6186.378571428571,-7.956771428571429,6425.192857142857,0.4692872857142857,1.002255714285714,-0.002210047,13189.82857142857,-0.001090190571428571,0.9039821428571428,9.992414285714286,8.509958571428571,118.7042857142857,87.64718571428571,0.8242171428571429,10.04860714285714,9.372451428571427,118.3645714285714,136.7391428571429,0.3396068571428571,-49.09175714285714,-258.0246913580247,0.0112399088747089,1.218085882450212e-06,0.0009996850174418036,-4.18,101.5316042750565,0,0,101.5316042750565,916.1848971219104,0.1017222574220678,1.572573311183812,0.3711181112915007,0.3086966456695328,0.1727205632360269,183.5841629208128,187.9857136794964,1.051732230540237,1.277328479880623,2.616943512703504,1.401278054297984,1.80227706929525,42.22616106591697,424.9210003776049,7.110586128384984,551.3687475339375,1822.631284322333,0.9350600536523487,1.40053871958635,2.580843957104693,1.444619029733181,1.985089880361056,0.1160148741446955,422.1815250350876,9.117772253908715,532.3524743599332,0.01139203575185001,0.002636998654675852,0.002585298833717358,957.1997104650035,9.55452028655496e-05,0.04415771042309062,0.3044310398025108,0.1230501387549765,0.2296248493272662,0.3968630176293865,0.05207684161387082,0.3485574142908794,0.1718516693186858,0.294884077304321,0.3816798084657861,0.1012233841732047,0.08559769967981631,0,0.03335480980755987,3.614711061387744e-06,0.002966599106445345,-4.18,38.37533930360312,0,0,38.37533930360312,346.2853418196959,0.03844739941984081,0.5943768428299652,0.1402694613584718,0.1166763650002011,0.0652822366613618,69.38829139120514,71.05192120413435,0.3975174182629597,0.4827847857577569,0.9891116756738957,0.5296333213321327,0.6811967027127938,15.95998871448205,160.6050419782751,2.687548938801751,208.3977980954223,688.8898728690215,0.3534194804106897,0.5293538790774724,0.9754673261661237,0.5460146702722031,0.7502934505066166,0.04384950076733164,159.5696176241187,3.446193984966761,201.2103224266103,0.004305784789450266,0.0009966918068405994,0.0009771511112573509,361.7874841304899,3.611269224963716e-05,0.01669004574935751,0.1150641175266071,0.04650858084823696,0.08679003516580337,0.1500001213151427,0.01968319599657168,0.1317423194059111,0.06495382562979306,0.1114557048771399,0.1442614076650336,0.03825884305523587,0.03235288945028387,0,0.01260693311123737,1.366232361398043e-06,0.001121269067897259,1
