x,y
-4.03975550555056E+06,5.12014195559972E-05
-4.03974350435044E+06,5.14550982634667E-05
-4.03973150315032E+06,5.17093358940098E-05
-4.0397195019502E+06,5.19641314779718E-05
-4.03970750075008E+06,5.22194840411128E-05
-4.03969549954996E+06,5.24753926046684E-05
-4.03968349834984E+06,5.27318561853138E-05
-4.03967149714972E+06,5.29888737951751E-05
-4.0396594959496E+06,5.32464444418335E-05
-4.03964749474948E+06,5.35045671283262E-05
-4.03963549354936E+06,5.3763240853151E-05
-4.03962349234924E+06,5.40224646102672E-05
-4.03961149114912E+06,5.42822373890998E-05
-4.039599489949E+06,5.45425581745518E-05
-4.03958748874888E+06,5.4803425946967E-05
-4.03957548754876E+06,5.50648396821925E-05
-4.03956348634864E+06,5.53267983515427E-05
-4.03955148514852E+06,5.55893009218108E-05
-4.0395394839484E+06,5.58523463552736E-05
-4.03952748274828E+06,5.61159336096922E-05
-4.03951548154816E+06,5.63800616383174E-05
-4.03950348034804E+06,5.66447293898909E-05
-4.03949147914792E+06,5.69099358086497E-05
-4.0394794779478E+06,5.71756798343385E-05
-4.03946747674768E+06,5.74419604021727E-05
-4.03945547554756E+06,5.77087764429022E-05
-4.03944347434744E+06,5.79761268827749E-05
-4.03943147314732E+06,5.82440106435486E-05
-4.0394194719472E+06,5.85124266424962E-05
-4.03940747074708E+06,5.87813737924067E-05
-4.03939546954696E+06,5.90508510015908E-05
-4.03938346834684E+06,5.93208571738834E-05
-4.03937146714672E+06,5.9591391208646E-05
-4.0393594659466E+06,5.98624520007826E-05
-4.03934746474648E+06,6.01340384406998E-05
-4.03933546354636E+06,6.04061494143735E-05
-4.03932346234624E+06,6.06787838033112E-05
-4.03931146114612E+06,6.0951940484565E-05
-4.039299459946E+06,6.12256183307362E-05
-4.03928745874588E+06,6.14998162099781E-05
-4.03927545754576E+06,6.17745329860007E-05
-4.03926345634564E+06,6.20497675180731E-05
-4.03925145514552E+06,6.23255186610286E-05
-4.0392394539454E+06,6.2601785265278E-05
-4.03922745274528E+06,6.28785661767716E-05
-4.03921545154516E+06,6.31558602370662E-05
-4.03920345034504E+06,6.34336662832875E-05
-4.03919144914492E+06,6.37119831481432E-05
-4.0391794479448E+06,6.39908096599283E-05
-4.03916744674468E+06,6.42701446425284E-05
-4.03915544554456E+06,6.45499869154232E-05
-4.03914344434444E+06,6.48303352936917E-05
-4.03913144314432E+06,6.51111885880266E-05
-4.0391194419442E+06,6.53925456046942E-05
-4.03910744074408E+06,6.5674405145605E-05
-4.03909543954396E+06,6.59567660082735E-05
-4.03908343834384E+06,6.62396269858338E-05
-4.03907143714372E+06,6.65229868670431E-05
-4.0390594359436E+06,6.68068444362873E-05
-4.03904743474348E+06,6.70911984735833E-05
-4.03903543354336E+06,6.73760477545856E-05
-4.03902343234324E+06,6.76613910505885E-05
-4.03901143114312E+06,6.79472271285435E-05
-4.038999429943E+06,6.82335547510176E-05
-4.03898742874288E+06,6.85203726762659E-05
-4.03897542754276E+06,6.88076796581901E-05
-4.03896342634264E+06,6.90954744463561E-05
-4.03895142514252E+06,6.93837557859962E-05
-4.0389394239424E+06,6.96725224180158E-05
-4.03892742274228E+06,6.99617730789968E-05
-4.03891542154216E+06,7.02515065012027E-05
-4.03890342034204E+06,7.05417214125826E-05
-4.03889141914192E+06,7.08324165367886E-05
-4.0388794179418E+06,7.11235905931336E-05
-4.03886741674168E+06,7.14152422966655E-05
-4.03885541554156E+06,7.17073703581254E-05
-4.03884341434144E+06,7.19999734839652E-05
-4.03883141314132E+06,7.22930503763507E-05
-4.0388194119412E+06,7.25865997331686E-05
-4.03880741074108E+06,7.28806202480291E-05
-4.03879540954096E+06,7.31751106102731E-05
-4.03878340834084E+06,7.34700695049755E-05
-4.03877140714072E+06,7.37654956129629E-05
-4.0387594059406E+06,7.40613876107716E-05
-4.03874740474048E+06,7.4357744170723E-05
-4.03873540354036E+06,7.4654563960881E-05
-4.03872340234024E+06,7.49518456450707E-05
-4.03871140114012E+06,7.5249587882882E-05
-4.03869939994E+06,7.55477893296754E-05
-4.03868739873988E+06,7.58464486365871E-05
-4.03867539753976E+06,7.61455644505347E-05
-4.03866339633964E+06,7.64451354142336E-05
-4.03865139513952E+06,7.67451601661564E-05
-4.0386393939394E+06,7.70456373406072E-05
-4.03862739273928E+06,7.73465655676818E-05
-4.03861539153916E+06,7.76479434732832E-05
-4.03860339033904E+06,7.79497696791286E-05
-4.03859138913892E+06,7.82520428027537E-05
-4.0385793879388E+06,7.85547614575194E-05
-4.03856738673868E+06,7.88579242526157E-05
-4.03855538553856E+06,7.91615297930697E-05
-4.03854338433844E+06,7.94655766797603E-05
-4.03853138313832E+06,7.97700635093792E-05
-4.0385193819382E+06,8.00749888745054E-05
-4.03850738073808E+06,8.03803513635651E-05
-4.03849537953796E+06,8.06861495608489E-05
-4.03848337833784E+06,8.09923820465167E-05
-4.03847137713772E+06,8.12990473966051E-05
-4.0384593759376E+06,8.16061441830323E-05
-4.03844737473748E+06,8.19136709736035E-05
-4.03843537353736E+06,8.22216263320186E-05
-4.03842337233724E+06,8.25300088178878E-05
-4.03841137113712E+06,8.2838816986692E-05
-4.038399369937E+06,8.31480493898587E-05
-4.03838736873688E+06,8.34577045747218E-05
-4.03837536753676E+06,8.37677810845381E-05
-4.03836336633664E+06,8.4078277458495E-05
-4.03835136513652E+06,8.43891922317153E-05
-4.0383393639364E+06,8.47005239352644E-05
-4.03832736273628E+06,8.50122710961554E-05
-4.03831536153616E+06,8.5324432237357E-05
-4.03830336033604E+06,8.56370058778098E-05
-4.03829135913592E+06,8.59499905323861E-05
-4.0382793579358E+06,8.6263384711968E-05
-4.03826735673568E+06,8.65771869234046E-05
-4.03825535553556E+06,8.68913956695323E-05
-4.03824335433544E+06,8.720600944918E-05
-4.03823135313532E+06,8.75210267571753E-05
-4.0382193519352E+06,8.78364460843523E-05
-4.03820735073508E+06,8.81522659175566E-05
-4.03819534953496E+06,8.84684847396657E-05
-4.03818334833484E+06,8.87851010295448E-05
-4.03817134713472E+06,8.91021132621289E-05
-4.0381593459346E+06,8.94195199083785E-05
-4.03814734473448E+06,8.97373194353004E-05
-4.03813534353436E+06,9.00555103059528E-05
-4.03812334233424E+06,9.03740909794532E-05
-4.03811134113412E+06,9.06930599109844E-05
-4.038099339934E+06,9.10124155518023E-05
-4.03808733873388E+06,9.13321563492411E-05
-4.03807533753376E+06,9.16522807467347E-05
-4.03806333633364E+06,9.19727871837723E-05
-4.03805133513352E+06,9.22936740959803E-05
-4.0380393339334E+06,9.26149399150799E-05
-4.03802733273328E+06,9.29365830689067E-05
-4.03801533153316E+06,9.32586019814166E-05
-4.03800333033304E+06,9.35809950726944E-05
-4.03799132913292E+06,9.39037607589594E-05
-4.0379793279328E+06,9.42268974525741E-05
-4.03796732673268E+06,9.45504035620497E-05
-4.03795532553256E+06,9.48742774920675E-05
-4.03794332433244E+06,9.51985176434343E-05
-4.03793132313232E+06,9.55231224131665E-05
-4.0379193219322E+06,9.58480901944458E-05
-4.03790732073208E+06,9.61734193766404E-05
-4.03789531953196E+06,9.6499108345311E-05
-4.03788331833184E+06,9.68251554822195E-05
-4.03787131713172E+06,9.7151559165335E-05
-4.0378593159316E+06,9.7478317768843E-05
-4.03784731473148E+06,9.78054296631509E-05
-4.03783531353136E+06,9.81328932149098E-05
-4.03782331233124E+06,9.84607067869706E-05
-4.03781131113112E+06,9.87888687384679E-05
-4.037799309931E+06,9.91173774247761E-05
-4.03778730873088E+06,9.94462311975311E-05
-4.03777530753076E+06,9.97754284046366E-05
-4.03776330633064E+06,1.00104967390273E-04
-4.03775130513052E+06,1.00434846494904E-04
-4.0377393039304E+06,1.00765064055284E-04
-4.03772730273028E+06,1.0109561840447E-04
-4.03771530153016E+06,1.01426507871835E-04
-4.03770330033004E+06,1.01757730783032E-04
-4.03769129912992E+06,1.02089285460072E-04
-4.0376792979298E+06,1.02421170221287E-04
-4.03766729672968E+06,1.02753383381346E-04
-4.03765529552956E+06,1.03085923251266E-04
-4.03764329432944E+06,1.03418788138418E-04
-4.03763129312932E+06,1.03751976346534E-04
-4.0376192919292E+06,1.04085486175721E-04
-4.03760729072908E+06,1.04419315922475E-04
-4.03759528952896E+06,1.0475346387964E-04
-4.03758328832884E+06,1.05087928336495E-04
-4.03757128712872E+06,1.0542270757871E-04
-4.0375592859286E+06,1.05757799888365E-04
-4.03754728472848E+06,1.06093203543961E-04
-4.03753528352836E+06,1.06428916820428E-04
-4.03752328232824E+06,1.06764937989131E-04
-4.03751128112812E+06,1.0710126531788E-04
-4.037499279928E+06,1.07437897070938E-04
-4.03748727872788E+06,1.07774831509044E-04
-4.03747527752776E+06,1.08112066889366E-04
-4.03746327632764E+06,1.08449601465592E-04
-4.03745127512752E+06,1.08787433487881E-04
-4.0374392739274E+06,1.0912556120289E-04
-4.03742727272728E+06,1.09463982853779E-04
-4.03741527152716E+06,1.0980269668022E-04
